step	cyano	ecw	
0	100	0	
100	100	0	
200	100	0	
300	100	0	
400	102	0	
500	102	0	
600	104	0	
700	107	0	
800	110	0	
900	113	0	
1000	115	0	
1100	116	0	
1200	118	0	
1300	122	0	
1400	123	0	
1500	124	0	
1600	127	0	
1700	129	0	
1800	131	0	
1900	132	0	
2000	134	0	
2100	136	0	
2200	138	0	
2300	144	0	
2400	146	0	
2500	148	0	
2600	148	0	
2700	149	0	
2800	150	0	
2900	151	0	
3000	152	0	
3100	156	0	
3200	157	0	
3300	159	0	
3400	159	0	
3500	161	0	
3600	163	0	
3700	165	0	
3800	166	0	
3900	168	0	
4000	174	0	
4100	180	0	
4200	186	0	
4300	189	0	
4400	193	0	
4500	204	0	
4600	212	0	
4700	215	0	
4800	222	0	
4900	226	0	
5000	231	0	
5100	239	0	
5200	245	0	
5300	252	0	
5400	255	0	
5500	262	0	
5600	266	0	
5700	267	0	
5800	273	0	
5900	279	0	
6000	281	0	
6100	285	0	
6200	287	0	
6300	293	0	
6400	298	0	
6500	299	0	
6600	301	0	
6700	305	0	
6800	309	0	
6900	313	0	
7000	314	0	
7100	318	0	
7200	323	0	
7300	326	0	
7400	333	0	
7500	339	0	
7600	343	0	
7700	352	0	
7800	359	0	
7900	369	0	
8000	380	0	
8100	394	0	
8200	406	0	
8300	419	0	
8400	426	0	
8500	442	0	
8600	451	0	
8700	464	0	
