step	sub	o2	suc	co2	
0	1.000000e-01	9.000000e-03	3.420000e-20	2.990000e-02	
100	1.000000e-01	9.003070e-03	4.640241e-03	2.989489e-02	
200	1.000000e-01	9.003126e-03	9.220050e-03	2.989480e-02	
300	1.000000e-01	9.003183e-03	1.388290e-02	2.989470e-02	
400	1.000000e-01	9.003242e-03	1.863063e-02	2.989460e-02	
500	1.000000e-01	9.003301e-03	2.346498e-02	2.989450e-02	
600	1.000000e-01	9.003361e-03	2.838757e-02	2.989440e-02	
700	1.000000e-01	9.003423e-03	3.340003e-02	2.989430e-02	
800	1.000000e-01	9.003491e-03	3.850402e-02	2.989419e-02	
900	1.000000e-01	9.003550e-03	4.370114e-02	2.989409e-02	
1000	1.000000e-01	9.003615e-03	4.899318e-02	2.989398e-02	
1100	1.000000e-01	9.003681e-03	5.438189e-02	2.989387e-02	
1200	1.000000e-01	9.003748e-03	5.986903e-02	2.989376e-02	
1300	1.000000e-01	9.003817e-03	6.545642e-02	2.989365e-02	
1400	1.000000e-01	9.003887e-03	7.114587e-02	2.989353e-02	
1500	1.000000e-01	9.003958e-03	7.693927e-02	2.989341e-02	
1600	1.000000e-01	9.004047e-03	8.283852e-02	2.989326e-02	
1700	1.000000e-01	9.004121e-03	8.884555e-02	2.989314e-02	
1800	1.000000e-01	9.004196e-03	9.496233e-02	2.989301e-02	
1900	1.000000e-01	9.004273e-03	1.011909e-01	2.989289e-02	
2000	1.000000e-01	9.004351e-03	1.075332e-01	2.989276e-02	
2100	1.000000e-01	9.004430e-03	1.139914e-01	2.989262e-02	
2200	1.000000e-01	9.004511e-03	1.205676e-01	2.989249e-02	
2300	1.000000e-01	9.004594e-03	1.272640e-01	2.989235e-02	
2400	1.000000e-01	9.004678e-03	1.340827e-01	2.989221e-02	
2500	1.000000e-01	9.004763e-03	1.410261e-01	2.989207e-02	
2600	1.000000e-01	9.004850e-03	1.480963e-01	2.989192e-02	
2700	1.000000e-01	9.004939e-03	1.552957e-01	2.989178e-02	
2800	1.000000e-01	9.005029e-03	1.626266e-01	2.989163e-02	
2900	1.000000e-01	9.005121e-03	1.700915e-01	2.989147e-02	
3000	1.000000e-01	9.005215e-03	1.776928e-01	2.989132e-02	
3100	1.000000e-01	9.005310e-03	1.854330e-01	2.989116e-02	
3200	1.000000e-01	9.005407e-03	1.933146e-01	2.989100e-02	
3300	1.000000e-01	9.005506e-03	2.013403e-01	2.989083e-02	
3400	1.000000e-01	9.005607e-03	2.095126e-01	2.989067e-02	
3500	1.000000e-01	9.005709e-03	2.178342e-01	2.989049e-02	
3600	1.000000e-01	9.005813e-03	2.263079e-01	2.989032e-02	
3700	1.000000e-01	9.005920e-03	2.349364e-01	2.989014e-02	
3800	1.000000e-01	9.006028e-03	2.437226e-01	2.988996e-02	
3900	1.000000e-01	9.006138e-03	2.526693e-01	2.988978e-02	
4000	1.000000e-01	9.006250e-03	2.617796e-01	2.988959e-02	
4100	1.000000e-01	9.006376e-03	2.710563e-01	2.988938e-02	
4200	1.000000e-01	9.006488e-03	2.805025e-01	2.988920e-02	
4300	1.000000e-01	9.006606e-03	2.901213e-01	2.988900e-02	
4400	1.000000e-01	9.006727e-03	2.999159e-01	2.988880e-02	
4500	1.000000e-01	9.006850e-03	3.098895e-01	2.988859e-02	
4600	1.000000e-01	9.006975e-03	3.200454e-01	2.988839e-02	
4700	1.000000e-01	9.007102e-03	3.303868e-01	2.988817e-02	
4800	1.000000e-01	9.007232e-03	3.409173e-01	2.988796e-02	
4900	1.000000e-01	9.007364e-03	3.516401e-01	2.988774e-02	
5000	1.000000e-01	9.007499e-03	3.625589e-01	2.988751e-02	
