step	cyano	ecw	
0	4.564427e-14	9.696845e-15	
100	4.624916e-14	9.689611e-15	
200	4.686206e-14	9.683419e-15	
300	4.748309e-14	9.678234e-15	
400	4.811235e-14	9.674049e-15	
500	4.874994e-14	9.670853e-15	
600	4.939599e-14	9.668639e-15	
700	5.005059e-14	9.667398e-15	
800	5.071387e-14	9.667122e-15	
900	5.138594e-14	9.667807e-15	
1000	5.206692e-14	9.669446e-15	
1100	5.275692e-14	9.672032e-15	
1200	5.345607e-14	9.675559e-15	
1300	5.416448e-14	9.680022e-15	
1400	5.488228e-14	9.685415e-15	
1500	5.560959e-14	9.691730e-15	
1600	5.634654e-14	9.698965e-15	
1700	5.709326e-14	9.707113e-15	
1800	5.784987e-14	9.716170e-15	
1900	5.861651e-14	9.726132e-15	
2000	5.939331e-14	9.736993e-15	
2100	6.018040e-14	9.748752e-15	
2200	6.097792e-14	9.761403e-15	
2300	6.178602e-14	9.774943e-15	
2400	6.260482e-14	9.789368e-15	
2500	6.343447e-14	9.804676e-15	
2600	6.427512e-14	9.820862e-15	
2700	6.512690e-14	9.837926e-15	
2800	6.598998e-14	9.855864e-15	
2900	6.686449e-14	9.874675e-15	
3000	6.775060e-14	9.894355e-15	
3100	6.864844e-14	9.914904e-15	
3200	6.955818e-14	9.936319e-15	
3300	7.047998e-14	9.958599e-15	
3400	7.141400e-14	9.981743e-15	
3500	7.236039e-14	1.000575e-14	
3600	7.331933e-14	1.003062e-14	
3700	7.429097e-14	1.005635e-14	
3800	7.527549e-14	1.008294e-14	
3900	7.627306e-14	1.011039e-14	
4000	7.728384e-14	1.013870e-14	
4100	7.830802e-14	1.016787e-14	
4200	7.934578e-14	1.019790e-14	
4300	8.039728e-14	1.022879e-14	
4400	8.146273e-14	1.026054e-14	
4500	8.254229e-14	1.029315e-14	
4600	8.363615e-14	1.032663e-14	
4700	8.474452e-14	1.036096e-14	
4800	8.586757e-14	1.039617e-14	
4900	8.700550e-14	1.043223e-14	
5000	8.815852e-14	1.046917e-14	
5100	8.932681e-14	1.050697e-14	
5200	9.051059e-14	1.054564e-14	
5300	9.171005e-14	1.058519e-14	
5400	9.292541e-14	1.062561e-14	
5500	9.415688e-14	1.066690e-14	
5600	9.540467e-14	1.070908e-14	
5700	9.666899e-14	1.075214e-14	
5800	9.795006e-14	1.079607e-14	
5900	9.924812e-14	1.084090e-14	
6000	1.005634e-13	1.088661e-14	
6100	1.018961e-13	1.093322e-14	
6200	1.032464e-13	1.098072e-14	
6300	1.046146e-13	1.102912e-14	
6400	1.060010e-13	1.107842e-14	
6500	1.074058e-13	1.112862e-14	
6600	1.088291e-13	1.117973e-14	
6700	1.102714e-13	1.123176e-14	
6800	1.117327e-13	1.128470e-14	
6900	1.132134e-13	1.133856e-14	
7000	1.147137e-13	1.139335e-14	
7100	1.162339e-13	1.144907e-14	
7200	1.177743e-13	1.150572e-14	
7300	1.193351e-13	1.156331e-14	
7400	1.209165e-13	1.162184e-14	
7500	1.225189e-13	1.168132e-14	
7600	1.241426e-13	1.174175e-14	
7700	1.257877e-13	1.180314e-14	
7800	1.274547e-13	1.186549e-14	
7900	1.291437e-13	1.192882e-14	
8000	1.308552e-13	1.199311e-14	
8100	1.325893e-13	1.205839e-14	
8200	1.343464e-13	1.212465e-14	
8300	1.361268e-13	1.219191e-14	
8400	1.379308e-13	1.226016e-14	
8500	1.397587e-13	1.232942e-14	
8600	1.416108e-13	1.239968e-14	
8700	1.434874e-13	1.247096e-14	
8800	1.453889e-13	1.254327e-14	
8900	1.473157e-13	1.261660e-14	
9000	1.492679e-13	1.269097e-14	
9100	1.512460e-13	1.276638e-14	
9200	1.532504e-13	1.284284e-14	
9300	1.552813e-13	1.292036e-14	
9400	1.573391e-13	1.299894e-14	
9500	1.594242e-13	1.307859e-14	
9600	1.615369e-13	1.315932e-14	
9700	1.636776e-13	1.324114e-14	
9800	1.658467e-13	1.332406e-14	
9900	1.680445e-13	1.340807e-14	
10000	1.702715e-13	1.349320e-14	
10100	1.725280e-13	1.357944e-14	
10200	1.748143e-13	1.366681e-14	
10300	1.771310e-13	1.375531e-14	
10400	1.794784e-13	1.384496e-14	
10500	1.818569e-13	1.393576e-14	
10600	1.842669e-13	1.402772e-14	
10700	1.867088e-13	1.412085e-14	
10800	1.891831e-13	1.421515e-14	
10900	1.916902e-13	1.431065e-14	
11000	1.942305e-13	1.440734e-14	
11100	1.968045e-13	1.450524e-14	
11200	1.994126e-13	1.460436e-14	
11300	2.020552e-13	1.470470e-14	
11400	2.047329e-13	1.480628e-14	
11500	2.074461e-13	1.490910e-14	
11600	2.101952e-13	1.501318e-14	
11700	2.129807e-13	1.511852e-14	
11800	2.158032e-13	1.522514e-14	
11900	2.186630e-13	1.533305e-14	
12000	2.215608e-13	1.544226e-14	
12100	2.244970e-13	1.555277e-14	
12200	2.274720e-13	1.566460e-14	
12300	2.304865e-13	1.577776e-14	
12400	2.335410e-13	1.589227e-14	
12500	2.366359e-13	1.600812e-14	
12600	2.397719e-13	1.612535e-14	
12700	2.429494e-13	1.624394e-14	
12800	2.461690e-13	1.636393e-14	
12900	2.494312e-13	1.648531e-14	
13000	2.527368e-13	1.660811e-14	
13100	2.560861e-13	1.673233e-14	
13200	2.594798e-13	1.685798e-14	
13300	2.629184e-13	1.698509e-14	
13400	2.664027e-13	1.711365e-14	
13500	2.699331e-13	1.724369e-14	
13600	2.735103e-13	1.737522e-14	
13700	2.771349e-13	1.750824e-14	
13800	2.808075e-13	1.764278e-14	
13900	2.845288e-13	1.777884e-14	
14000	2.882995e-13	1.791645e-14	
14100	2.921201e-13	1.805561e-14	
14200	2.959913e-13	1.819634e-14	
14300	2.999138e-13	1.833865e-14	
14400	3.038883e-13	1.848255e-14	
14500	3.079155e-13	1.862807e-14	
14600	3.119960e-13	1.877521e-14	
14700	3.161307e-13	1.892399e-14	
14800	3.203201e-13	1.907443e-14	
14900	3.245650e-13	1.922653e-14	
15000	3.288662e-13	1.938032e-14	
15100	3.332244e-13	1.953581e-14	
15200	3.376403e-13	1.969302e-14	
15300	3.421148e-13	1.985195e-14	
15400	3.466486e-13	2.001264e-14	
15500	3.512424e-13	2.017509e-14	
15600	3.558971e-13	2.033932e-14	
15700	3.606135e-13	2.050535e-14	
15800	3.653924e-13	2.067319e-14	
15900	3.702347e-13	2.084285e-14	
16000	3.751411e-13	2.101437e-14	
16100	3.801125e-13	2.118775e-14	
16200	3.851498e-13	2.136301e-14	
16300	3.902539e-13	2.154017e-14	
16400	3.954256e-13	2.171924e-14	
16500	4.006658e-13	2.190025e-14	
16600	4.059755e-13	2.208321e-14	
16700	4.113556e-13	2.226814e-14	
16800	4.168069e-13	2.245506e-14	
16900	4.223305e-13	2.264399e-14	
17000	4.279273e-13	2.283494e-14	
17100	4.335982e-13	2.302795e-14	
17200	4.393443e-13	2.322301e-14	
17300	4.451666e-13	2.342016e-14	
17400	4.510660e-13	2.361942e-14	
17500	4.570436e-13	2.382080e-14	
17600	4.631004e-13	2.402432e-14	
17700	4.692375e-13	2.423001e-14	
17800	4.754559e-13	2.443789e-14	
17900	4.817567e-13	2.464797e-14	
18000	4.881410e-13	2.486028e-14	
18100	4.946099e-13	2.507484e-14	
18200	5.011645e-13	2.529167e-14	
18300	5.078061e-13	2.551079e-14	
18400	5.145356e-13	2.573222e-14	
18500	5.213543e-13	2.595599e-14	
18600	5.282633e-13	2.618212e-14	
18700	5.352639e-13	2.641063e-14	
18800	5.423573e-13	2.664154e-14	
18900	5.495447e-13	2.687487e-14	
19000	5.568273e-13	2.711066e-14	
19100	5.642065e-13	2.734892e-14	
19200	5.716834e-13	2.758968e-14	
19300	5.792595e-13	2.783296e-14	
19400	5.869359e-13	2.807878e-14	
19500	5.947140e-13	2.832718e-14	
19600	6.025952e-13	2.857817e-14	
19700	6.105809e-13	2.883178e-14	
19800	6.186724e-13	2.908803e-14	
19900	6.268711e-13	2.934696e-14	
20000	6.351785e-13	2.960858e-14	
20100	6.435960e-13	2.987292e-14	
20200	6.521250e-13	3.014002e-14	
20300	6.607670e-13	3.040989e-14	
20400	6.695236e-13	3.068256e-14	
20500	6.783962e-13	3.095806e-14	
20600	6.873863e-13	3.123642e-14	
20700	6.964957e-13	3.151766e-14	
20800	7.057257e-13	3.180182e-14	
20900	7.150780e-13	3.208892e-14	
21000	7.245543e-13	3.237899e-14	
21100	7.341562e-13	3.267205e-14	
21200	7.438853e-13	3.296814e-14	
21300	7.537434e-13	3.326730e-14	
21400	7.637320e-13	3.356953e-14	
21500	7.738531e-13	3.387489e-14	
21600	7.841083e-13	3.418339e-14	
21700	7.944994e-13	3.449507e-14	
21800	8.050281e-13	3.480997e-14	
21900	8.156964e-13	3.512810e-14	
22000	8.265061e-13	3.544950e-14	
22100	8.374591e-13	3.577421e-14	
22200	8.471285e-13	3.610225e-14	
22300	8.583547e-13	3.643367e-14	
22400	8.697297e-13	3.676848e-14	
22500	8.812555e-13	3.710673e-14	
22600	8.929339e-13	3.744845e-14	
22700	9.047672e-13	3.779367e-14	
22800	9.167572e-13	3.814243e-14	
22900	9.289062e-13	3.849475e-14	
23000	9.412161e-13	3.885069e-14	
23100	9.536892e-13	3.921026e-14	
23200	9.663275e-13	3.957352e-14	
23300	9.791334e-13	3.994048e-14	
23400	9.921089e-13	4.031120e-14	
23500	1.005256e-12	4.068571e-14	
23600	1.018578e-12	4.106404e-14	
23700	1.032076e-12	4.144623e-14	
23800	1.045754e-12	4.183232e-14	
23900	1.059612e-12	4.222235e-14	
24000	1.073654e-12	4.261635e-14	
24100	1.087882e-12	4.301437e-14	
24200	1.102299e-12	4.341645e-14	
24300	1.116907e-12	4.382262e-14	
24400	1.131708e-12	4.423293e-14	
24500	1.146705e-12	4.464741e-14	
24600	1.161902e-12	4.506611e-14	
24700	1.177299e-12	4.548907e-14	
24800	1.192901e-12	4.591633e-14	
24900	1.208709e-12	4.634794e-14	
25000	1.223561e-12	4.678393e-14	
25100	1.239775e-12	4.722434e-14	
25200	1.256205e-12	4.766924e-14	
25300	1.272852e-12	4.811864e-14	
25400	1.289720e-12	4.857261e-14	
25500	1.306811e-12	4.903118e-14	
25600	1.322755e-12	4.949441e-14	
25700	1.340284e-12	4.996233e-14	
25800	1.358045e-12	5.043500e-14	
25900	1.376042e-12	5.091245e-14	
26000	1.394278e-12	5.139474e-14	
26100	1.412755e-12	5.188192e-14	
26200	1.431476e-12	5.237404e-14	
26300	1.450446e-12	5.287113e-14	
26400	1.467239e-12	5.337326e-14	
26500	1.486683e-12	5.388046e-14	
26600	1.506384e-12	5.439280e-14	
26700	1.526347e-12	5.491032e-14	
26800	1.546574e-12	5.543308e-14	
26900	1.567069e-12	5.596111e-14	
27000	1.587836e-12	5.649449e-14	
27100	1.608878e-12	5.703325e-14	
27200	1.630199e-12	5.757746e-14	
27300	1.651802e-12	5.812717e-14	
27400	1.673692e-12	5.868242e-14	
27500	1.695872e-12	5.924329e-14	
27600	1.718345e-12	5.980981e-14	
27700	1.741117e-12	6.038205e-14	
27800	1.764190e-12	6.096007e-14	
27900	1.786377e-12	6.154392e-14	
28000	1.810051e-12	6.213366e-14	
28100	1.834037e-12	6.272934e-14	
28200	1.858342e-12	6.333103e-14	
28300	1.882969e-12	6.393879e-14	
28400	1.907922e-12	6.455267e-14	
28500	1.932388e-12	6.517275e-14	
28600	1.957996e-12	6.579906e-14	
28700	1.983943e-12	6.643169e-14	
28800	2.010234e-12	6.707069e-14	
28900	2.036874e-12	6.771613e-14	
29000	2.063866e-12	6.836807e-14	
29100	2.091216e-12	6.902657e-14	
29200	2.118929e-12	6.969170e-14	
29300	2.145919e-12	7.036352e-14	
29400	2.174357e-12	7.104211e-14	
29500	2.203172e-12	7.172752e-14	
29600	2.232368e-12	7.241983e-14	
29700	2.261951e-12	7.311911e-14	
29800	2.291926e-12	7.382542e-14	
29900	2.321182e-12	7.453883e-14	
30000	2.351942e-12	7.525941e-14	
30100	2.382178e-12	7.598724e-14	
30200	2.413746e-12	7.672239e-14	
30300	2.445733e-12	7.746492e-14	
30400	2.478144e-12	7.821492e-14	
30500	2.510984e-12	7.897245e-14	
30600	2.543189e-12	7.973760e-14	
30700	2.576891e-12	8.051043e-14	
30800	2.611040e-12	8.129102e-14	
30900	2.645641e-12	8.207946e-14	
31000	2.680701e-12	8.287581e-14	
31100	2.716225e-12	8.368016e-14	
31200	2.752221e-12	8.449258e-14	
31300	2.788693e-12	8.531316e-14	
31400	2.824565e-12	8.614198e-14	
31500	2.861996e-12	8.697911e-14	
31600	2.898462e-12	8.782465e-14	
31700	2.936872e-12	8.867867e-14	
31800	2.975791e-12	8.954127e-14	
31900	3.013730e-12	9.041251e-14	
32000	3.052221e-12	9.129250e-14	
32100	3.091486e-12	9.218131e-14	
32200	3.131168e-12	9.307904e-14	
32300	3.171619e-12	9.398577e-14	
32400	3.213648e-12	9.490160e-14	
32500	3.256235e-12	9.582662e-14	
32600	3.298213e-12	9.676091e-14	
32700	3.340640e-12	9.770456e-14	
32800	3.384909e-12	9.865768e-14	
32900	3.428743e-12	9.962035e-14	
33000	3.474180e-12	1.005927e-13	
33100	3.520219e-12	1.015747e-13	
33200	3.566868e-12	1.025667e-13	
33300	3.612926e-12	1.035685e-13	
33400	3.660804e-12	1.045804e-13	
33500	3.709316e-12	1.056024e-13	
33600	3.756993e-12	1.066347e-13	
33700	3.806780e-12	1.076773e-13	
33800	3.857227e-12	1.087304e-13	
33900	3.908342e-12	1.097940e-13	
34000	3.960134e-12	1.108682e-13	
34100	4.010016e-12	1.119532e-13	
34200	4.063156e-12	1.130491e-13	
34300	4.113599e-12	1.141560e-13	
34400	4.167211e-12	1.152739e-13	
34500	4.222434e-12	1.164031e-13	
34600	4.278389e-12	1.175435e-13	
34700	4.335085e-12	1.186954e-13	
34800	4.391554e-12	1.198588e-13	
34900	4.449750e-12	1.210338e-13	
35000	4.506477e-12	1.222206e-13	
