step	cyano	ecw	
0	4.371926e-14	0.000000e+00	
100	4.453596e-14	0.000000e+00	
200	4.536791e-14	0.000000e+00	
300	4.621541e-14	0.000000e+00	
400	4.707873e-14	0.000000e+00	
500	4.795819e-14	0.000000e+00	
600	4.885407e-14	0.000000e+00	
700	4.976669e-14	0.000000e+00	
800	5.069635e-14	0.000000e+00	
900	5.164339e-14	0.000000e+00	
1000	5.260811e-14	0.000000e+00	
1100	5.359085e-14	0.000000e+00	
1200	5.459196e-14	0.000000e+00	
1300	5.561176e-14	0.000000e+00	
1400	5.665062e-14	0.000000e+00	
1500	5.770888e-14	0.000000e+00	
1600	5.878691e-14	0.000000e+00	
1700	5.988507e-14	0.000000e+00	
1800	6.100376e-14	0.000000e+00	
1900	6.214333e-14	0.000000e+00	
2000	6.330420e-14	0.000000e+00	
2100	6.448675e-14	0.000000e+00	
2200	6.569140e-14	0.000000e+00	
2300	6.691855e-14	0.000000e+00	
2400	6.816862e-14	0.000000e+00	
2500	6.944204e-14	0.000000e+00	
2600	7.073925e-14	0.000000e+00	
2700	7.206069e-14	0.000000e+00	
2800	7.340682e-14	0.000000e+00	
2900	7.477809e-14	0.000000e+00	
3000	7.617498e-14	0.000000e+00	
3100	7.759797e-14	0.000000e+00	
3200	7.904754e-14	0.000000e+00	
3300	8.052418e-14	0.000000e+00	
3400	8.202841e-14	0.000000e+00	
3500	8.356074e-14	0.000000e+00	
3600	8.512170e-14	0.000000e+00	
3700	8.671181e-14	0.000000e+00	
3800	8.833163e-14	0.000000e+00	
3900	8.998170e-14	0.000000e+00	
4000	9.166260e-14	0.000000e+00	
4100	9.337490e-14	0.000000e+00	
4200	9.511919e-14	0.000000e+00	
4300	9.689606e-14	0.000000e+00	
4400	9.870613e-14	0.000000e+00	
4500	1.005500e-13	0.000000e+00	
4600	1.024283e-13	0.000000e+00	
4700	1.043417e-13	0.000000e+00	
4800	1.062909e-13	0.000000e+00	
4900	1.082764e-13	0.000000e+00	
5000	1.102991e-13	0.000000e+00	
5100	1.123595e-13	0.000000e+00	
5200	1.144585e-13	0.000000e+00	
5300	1.165966e-13	0.000000e+00	
5400	1.187747e-13	0.000000e+00	
5500	1.209935e-13	0.000000e+00	
5600	1.232537e-13	0.000000e+00	
5700	1.255561e-13	0.000000e+00	
5800	1.279015e-13	0.000000e+00	
5900	1.302908e-13	0.000000e+00	
6000	1.327247e-13	0.000000e+00	
6100	1.352041e-13	0.000000e+00	
6200	1.377297e-13	0.000000e+00	
6300	1.403026e-13	0.000000e+00	
6400	1.429235e-13	0.000000e+00	
6500	1.455934e-13	0.000000e+00	
6600	1.483131e-13	0.000000e+00	
6700	1.510837e-13	0.000000e+00	
6800	1.539060e-13	0.000000e+00	
6900	1.567810e-13	0.000000e+00	
7000	1.597098e-13	0.000000e+00	
7100	1.626932e-13	0.000000e+00	
7200	1.657324e-13	0.000000e+00	
7300	1.688284e-13	0.000000e+00	
7400	1.719822e-13	0.000000e+00	
7500	1.751949e-13	0.000000e+00	
7600	1.784676e-13	0.000000e+00	
7700	1.818014e-13	0.000000e+00	
7800	1.851976e-13	0.000000e+00	
7900	1.886571e-13	0.000000e+00	
8000	1.921813e-13	0.000000e+00	
8100	1.957714e-13	0.000000e+00	
8200	1.994285e-13	0.000000e+00	
8300	2.031539e-13	0.000000e+00	
8400	2.069489e-13	0.000000e+00	
8500	2.108148e-13	0.000000e+00	
8600	2.147529e-13	0.000000e+00	
8700	2.187646e-13	0.000000e+00	
8800	2.228512e-13	0.000000e+00	
8900	2.270141e-13	0.000000e+00	
9000	2.312549e-13	0.000000e+00	
9100	2.355748e-13	0.000000e+00	
9200	2.399754e-13	0.000000e+00	
9300	2.444583e-13	0.000000e+00	
9400	2.490249e-13	0.000000e+00	
9500	2.536768e-13	0.000000e+00	
9600	2.584156e-13	0.000000e+00	
9700	2.632429e-13	0.000000e+00	
9800	2.681604e-13	0.000000e+00	
9900	2.731697e-13	0.000000e+00	
10000	2.782726e-13	0.000000e+00	
