step	sub	o2	suc	co2	
0	1.000000e-01	9.000000e-03	3.420000e-20	2.990000e-02	
100	1.000000e-01	9.000507e-03	3.630556e-06	2.989916e-02	
200	1.000000e-01	9.000517e-03	9.377261e-06	2.989914e-02	
300	1.000000e-01	9.000527e-03	1.817926e-05	2.989912e-02	
400	1.000000e-01	9.000537e-03	3.164511e-05	2.989911e-02	
500	1.000000e-01	9.000547e-03	5.225717e-05	2.989909e-02	
600	1.000000e-01	9.000558e-03	8.388014e-05	2.989907e-02	
700	1.000000e-01	9.000568e-03	1.326279e-04	2.989905e-02	
800	1.000000e-01	9.000579e-03	2.084644e-04	2.989904e-02	
900	1.000000e-01	9.000590e-03	3.286223e-04	2.989902e-02	
1000	1.000000e-01	9.000602e-03	5.284424e-04	2.989900e-02	
1100	1.000000e-01	9.000614e-03	8.729920e-04	2.989898e-02	
1200	1.000000e-01	9.000626e-03	1.406280e-03	2.989896e-02	
1300	1.000000e-01	9.000638e-03	2.076653e-03	2.989894e-02	
1400	1.000000e-01	9.000650e-03	2.846546e-03	2.989892e-02	
1500	1.000000e-01	9.000662e-03	3.696380e-03	2.989890e-02	
1600	1.000000e-01	9.000675e-03	4.614460e-03	2.989888e-02	
1700	1.000000e-01	9.000688e-03	5.586495e-03	2.989885e-02	
1800	1.000000e-01	9.000701e-03	6.609516e-03	2.989883e-02	
1900	1.000000e-01	9.000714e-03	7.681556e-03	2.989881e-02	
2000	1.000000e-01	9.000728e-03	8.801303e-03	2.989879e-02	
2100	1.000000e-01	9.000742e-03	9.967873e-03	2.989876e-02	
2200	1.000000e-01	9.000756e-03	1.118053e-02	2.989874e-02	
2300	1.000000e-01	9.000771e-03	1.243912e-02	2.989872e-02	
2400	1.000000e-01	9.000785e-03	1.374335e-02	2.989869e-02	
2500	1.000000e-01	9.000800e-03	1.509315e-02	2.989867e-02	
2600	1.000000e-01	9.000816e-03	1.648854e-02	2.989864e-02	
2700	1.000000e-01	9.000831e-03	1.792992e-02	2.989862e-02	
2800	1.000000e-01	9.000847e-03	1.941739e-02	2.989859e-02	
2900	1.000000e-01	9.000863e-03	2.095147e-02	2.989856e-02	
3000	1.000000e-01	9.000880e-03	2.253239e-02	2.989853e-02	
3100	1.000000e-01	9.000897e-03	2.416071e-02	2.989851e-02	
3200	1.000000e-01	9.000914e-03	2.583692e-02	2.989848e-02	
3300	1.000000e-01	9.000932e-03	2.756355e-02	2.989845e-02	
3400	1.000000e-01	9.000949e-03	2.930128e-02	2.989842e-02	
3500	1.000000e-01	9.000969e-03	3.113091e-02	2.989839e-02	
3600	1.000000e-01	9.000987e-03	3.301201e-02	2.989836e-02	
3700	1.000000e-01	9.001006e-03	3.494441e-02	2.989832e-02	
3800	1.000000e-01	9.001025e-03	3.692900e-02	2.989829e-02	
3900	1.000000e-01	9.001045e-03	3.896650e-02	2.989826e-02	
4000	1.000000e-01	9.001065e-03	4.105781e-02	2.989823e-02	
4100	1.000000e-01	9.001086e-03	4.320447e-02	2.989819e-02	
4200	1.000000e-01	9.001106e-03	4.540670e-02	2.989816e-02	
4300	1.000000e-01	9.001134e-03	4.766536e-02	2.989811e-02	
4400	1.000000e-01	9.001156e-03	4.998097e-02	2.989808e-02	
4500	1.000000e-01	9.001178e-03	5.235504e-02	2.989804e-02	
4600	1.000000e-01	9.001200e-03	5.478804e-02	2.989800e-02	
4700	1.000000e-01	9.001223e-03	5.728149e-02	2.989796e-02	
4800	1.000000e-01	9.001247e-03	5.983582e-02	2.989792e-02	
4900	1.000000e-01	9.001271e-03	6.245181e-02	2.989788e-02	
5000	1.000000e-01	9.001294e-03	6.513042e-02	2.989785e-02	
5100	1.000000e-01	9.001318e-03	6.787337e-02	2.989781e-02	
5200	1.000000e-01	9.001343e-03	7.068229e-02	2.989776e-02	
5300	1.000000e-01	9.001365e-03	7.355742e-02	2.989773e-02	
5400	1.000000e-01	9.001388e-03	7.650041e-02	2.989769e-02	
5500	1.000000e-01	9.001416e-03	7.951292e-02	2.989764e-02	
5600	1.000000e-01	9.001443e-03	8.259618e-02	2.989760e-02	
5700	1.000000e-01	9.001471e-03	8.575090e-02	2.989755e-02	
5800	1.000000e-01	9.001504e-03	8.897961e-02	2.989750e-02	
5900	1.000000e-01	9.001532e-03	9.228235e-02	2.989745e-02	
6000	1.000000e-01	9.001561e-03	9.566069e-02	2.989740e-02	
6100	1.000000e-01	9.001591e-03	9.911642e-02	2.989735e-02	
6200	1.000000e-01	9.001622e-03	1.026508e-01	2.989730e-02	
6300	1.000000e-01	9.001653e-03	1.062650e-01	2.989725e-02	
6400	1.000000e-01	9.001684e-03	1.099610e-01	2.989720e-02	
6500	1.000000e-01	9.001717e-03	1.137399e-01	2.989714e-02	
6600	1.000000e-01	9.001749e-03	1.176029e-01	2.989709e-02	
6700	1.000000e-01	9.001783e-03	1.215519e-01	2.989703e-02	
6800	1.000000e-01	9.001812e-03	1.255045e-01	2.989698e-02	
6900	1.000000e-01	9.001846e-03	1.295438e-01	2.989693e-02	
7000	1.000000e-01	9.001882e-03	1.336713e-01	2.989687e-02	
7100	1.000000e-01	9.001918e-03	1.378887e-01	2.989681e-02	
7200	1.000000e-01	9.001953e-03	1.422739e-01	2.989675e-02	
7300	1.000000e-01	9.001991e-03	1.467551e-01	2.989668e-02	
7400	1.000000e-01	9.002029e-03	1.513335e-01	2.989662e-02	
7500	1.000000e-01	9.002068e-03	1.560119e-01	2.989656e-02	
7600	1.000000e-01	9.002108e-03	1.607910e-01	2.989649e-02	
7700	1.000000e-01	9.002146e-03	1.656624e-01	2.989643e-02	
7800	1.000000e-01	9.002187e-03	1.706269e-01	2.989636e-02	
7900	1.000000e-01	9.002228e-03	1.756863e-01	2.989629e-02	
8000	1.000000e-01	9.002271e-03	1.808424e-01	2.989622e-02	
8100	1.000000e-01	9.002313e-03	1.860972e-01	2.989615e-02	
8200	1.000000e-01	9.002357e-03	1.914524e-01	2.989608e-02	
8300	1.000000e-01	9.002402e-03	1.969101e-01	2.989600e-02	
8400	1.000000e-01	9.002452e-03	2.024721e-01	2.989592e-02	
8500	1.000000e-01	9.002499e-03	2.081404e-01	2.989584e-02	
8600	1.000000e-01	9.002547e-03	2.139172e-01	2.989576e-02	
