step	cyano	ecw	
0	50	0	
100	50	0	
200	50	0	
300	50	0	
400	50	0	
500	52	0	
600	53	0	
700	53	0	
800	58	0	
900	60	0	
1000	60	0	
1100	61	0	
1200	62	0	
1300	62	0	
1400	62	0	
1500	65	0	
1600	68	0	
1700	68	0	
1800	69	0	
1900	70	0	
2000	70	0	
2100	70	0	
2200	72	0	
2300	74	0	
2400	74	0	
2500	75	0	
2600	75	0	
2700	76	0	
2800	77	0	
2900	77	0	
3000	78	0	
3100	79	0	
3200	79	0	
3300	80	0	
3400	80	0	
3500	82	0	
3600	85	0	
3700	86	0	
3800	89	0	
3900	91	0	
4000	93	0	
4100	96	0	
4200	97	0	
4300	98	0	
4400	99	0	
4500	102	0	
4600	105	0	
4700	107	0	
4800	108	0	
4900	113	0	
5000	117	0	
5100	118	0	
5200	121	0	
5300	121	0	
5400	123	0	
5500	125	0	
5600	130	0	
5700	133	0	
5800	136	0	
5900	138	0	
6000	140	0	
6100	143	0	
6200	146	0	
6300	146	0	
6400	147	0	
6500	152	0	
6600	153	0	
6700	155	0	
6800	157	0	
6900	160	0	
7000	162	0	
7100	163	0	
7200	166	0	
7300	169	0	
7400	169	0	
7500	175	0	
7600	179	0	
7700	182	0	
7800	185	0	
7900	188	0	
8000	191	0	
8100	194	0	
8200	198	0	
8300	204	0	
8400	208	0	
8500	214	0	
8600	221	0	
8700	224	0	
8800	227	0	
8900	232	0	
9000	236	0	
9100	242	0	
9200	245	0	
9300	250	0	
9400	253	0	
9500	262	0	
9600	267	0	
9700	269	0	
9800	274	0	
9900	280	0	
10000	285	0	
