step	sub	o2	suc	co2	
0	1.000000e-01	9.000000e-03	3.420000e-20	2.990000e-02	
100	1.000000e-01	9.000000e-03	8.842066e-09	2.990000e-02	
200	1.000000e-01	9.000000e-03	3.650938e-08	2.990000e-02	
300	1.000000e-01	9.000000e-03	7.975094e-08	2.990000e-02	
400	1.000000e-01	9.000000e-03	1.296423e-07	2.990000e-02	
500	1.000000e-01	9.000000e-03	1.856528e-07	2.990000e-02	
600	1.000000e-01	9.000000e-03	2.473588e-07	2.990000e-02	
700	1.000000e-01	9.000000e-03	3.144251e-07	2.990000e-02	
800	1.000000e-01	9.000000e-03	3.865850e-07	2.990000e-02	
900	1.000000e-01	9.000000e-03	4.636272e-07	2.990000e-02	
1000	1.000000e-01	9.000000e-03	5.453813e-07	2.990000e-02	
1100	1.000000e-01	9.000000e-03	6.317107e-07	2.990000e-02	
1200	1.000000e-01	9.000000e-03	7.225069e-07	2.990000e-02	
1300	1.000000e-01	9.000000e-03	8.176815e-07	2.990000e-02	
1400	1.000000e-01	9.000000e-03	9.171653e-07	2.990000e-02	
1500	1.000000e-01	9.000000e-03	1.020904e-06	2.990000e-02	
1600	1.000000e-01	9.000000e-03	1.128855e-06	2.990000e-02	
1700	1.000000e-01	9.000000e-03	1.240987e-06	2.990000e-02	
1800	1.000000e-01	9.000000e-03	1.357280e-06	2.990000e-02	
1900	1.000000e-01	9.000000e-03	1.477719e-06	2.990000e-02	
2000	1.000000e-01	9.000000e-03	1.602297e-06	2.990000e-02	
2100	1.000000e-01	9.000000e-03	1.731016e-06	2.990000e-02	
2200	1.000000e-01	9.000000e-03	1.863881e-06	2.990000e-02	
2300	1.000000e-01	9.000000e-03	2.000903e-06	2.990000e-02	
2400	1.000000e-01	9.000001e-03	2.142098e-06	2.990000e-02	
2500	1.000000e-01	9.000001e-03	2.287484e-06	2.990000e-02	
2600	1.000000e-01	9.000001e-03	2.437087e-06	2.990000e-02	
2700	1.000000e-01	9.000001e-03	2.590934e-06	2.990000e-02	
2800	1.000000e-01	9.000001e-03	2.749056e-06	2.990000e-02	
2900	1.000000e-01	9.000001e-03	2.911487e-06	2.990000e-02	
3000	1.000000e-01	9.000001e-03	3.078264e-06	2.990000e-02	
3100	1.000000e-01	9.000001e-03	3.249428e-06	2.990000e-02	
3200	1.000000e-01	9.000001e-03	3.425020e-06	2.990000e-02	
3300	1.000000e-01	9.000001e-03	3.605088e-06	2.990000e-02	
3400	1.000000e-01	9.000001e-03	3.789678e-06	2.990000e-02	
3500	1.000000e-01	9.000001e-03	3.978842e-06	2.990000e-02	
3600	1.000000e-01	9.000001e-03	4.172632e-06	2.990000e-02	
3700	1.000000e-01	9.000001e-03	4.371104e-06	2.990000e-02	
3800	1.000000e-01	9.000001e-03	4.573732e-06	2.990000e-02	
3900	1.000000e-01	9.000001e-03	4.779985e-06	2.990000e-02	
4000	1.000000e-01	9.000001e-03	4.989929e-06	2.990000e-02	
4100	1.000000e-01	9.000001e-03	5.203629e-06	2.990000e-02	
4200	1.000000e-01	9.000001e-03	5.421153e-06	2.990000e-02	
