step	cyano	ecw	
0	5.202891e-16	1.394101e-16	
100	5.295985e-16	1.394101e-16	
200	5.390744e-16	1.394101e-16	
300	5.487199e-16	1.394101e-16	
400	5.585379e-16	1.394101e-16	
500	5.685317e-16	1.394101e-16	
600	5.787042e-16	1.394101e-16	
700	5.890588e-16	1.394101e-16	
800	5.995986e-16	1.394101e-16	
900	6.103270e-16	1.394101e-16	
1000	6.212474e-16	1.394101e-16	
1100	6.323632e-16	1.394101e-16	
1200	6.436779e-16	1.394101e-16	
1300	6.551950e-16	1.394101e-16	
1400	6.669181e-16	1.394101e-16	
1500	6.788511e-16	1.394102e-16	
1600	6.909975e-16	1.394102e-16	
1700	7.033613e-16	1.394102e-16	
1800	7.159463e-16	1.394102e-16	
1900	7.287565e-16	1.394102e-16	
2000	7.417959e-16	1.394102e-16	
2100	7.550686e-16	1.394102e-16	
2200	7.685788e-16	1.394102e-16	
2300	7.823307e-16	1.394102e-16	
2400	7.963287e-16	1.394102e-16	
2500	8.105772e-16	1.394102e-16	
2600	8.250806e-16	1.394102e-16	
2700	8.398434e-16	1.394102e-16	
2800	8.548705e-16	1.394102e-16	
2900	8.701664e-16	1.394102e-16	
3000	8.857360e-16	1.394102e-16	
3100	9.015842e-16	1.394102e-16	
3200	9.177159e-16	1.394102e-16	
3300	9.341363e-16	1.394102e-16	
3400	9.508505e-16	1.394102e-16	
3500	9.678637e-16	1.394103e-16	
3600	9.851814e-16	1.394103e-16	
3700	1.002809e-15	1.394103e-16	
3800	1.020752e-15	1.394103e-16	
3900	1.039016e-15	1.394103e-16	
4000	1.057607e-15	1.394103e-16	
4100	1.076530e-15	1.394103e-16	
4200	1.095792e-15	1.394103e-16	
4300	1.115399e-15	1.394103e-16	
4400	1.135356e-15	1.394104e-16	
4500	1.155671e-15	1.394104e-16	
4600	1.176349e-15	1.394104e-16	
4700	1.197397e-15	1.394104e-16	
4800	1.218821e-15	1.394104e-16	
4900	1.240629e-15	1.394104e-16	
5000	1.262827e-15	1.394104e-16	
5100	1.285423e-15	1.394105e-16	
5200	1.308422e-15	1.394105e-16	
5300	1.331834e-15	1.394105e-16	
5400	1.355664e-15	1.394105e-16	
5500	1.379920e-15	1.394105e-16	
5600	1.404610e-15	1.394106e-16	
5700	1.429743e-15	1.394106e-16	
5800	1.455325e-15	1.394106e-16	
5900	1.481364e-15	1.394106e-16	
6000	1.507870e-15	1.394106e-16	
6100	1.534850e-15	1.394107e-16	
6200	1.562312e-15	1.394107e-16	
6300	1.590266e-15	1.394107e-16	
6400	1.618720e-15	1.394107e-16	
6500	1.647683e-15	1.394108e-16	
6600	1.677165e-15	1.394108e-16	
6700	1.707174e-15	1.394108e-16	
6800	1.737720e-15	1.394109e-16	
6900	1.768812e-15	1.394109e-16	
7000	1.800461e-15	1.394109e-16	
7100	1.832676e-15	1.394109e-16	
7200	1.865467e-15	1.394110e-16	
7300	1.898846e-15	1.394110e-16	
7400	1.932821e-15	1.394110e-16	
7500	1.967404e-15	1.394111e-16	
7600	2.002606e-15	1.394111e-16	
7700	2.038438e-15	1.394112e-16	
7800	2.074911e-15	1.394112e-16	
7900	2.112037e-15	1.394112e-16	
8000	2.149827e-15	1.394113e-16	
8100	2.188293e-15	1.394113e-16	
8200	2.227448e-15	1.394114e-16	
8300	2.267303e-15	1.394114e-16	
8400	2.307871e-15	1.394114e-16	
8500	2.349165e-15	1.394115e-16	
8600	2.391197e-15	1.394115e-16	
8700	2.433982e-15	1.394116e-16	
8800	2.477533e-15	1.394116e-16	
8900	2.521862e-15	1.394117e-16	
9000	2.566985e-15	1.394117e-16	
9100	2.612915e-15	1.394118e-16	
9200	2.659668e-15	1.394118e-16	
9300	2.707256e-15	1.394119e-16	
9400	2.755696e-15	1.394119e-16	
