step	sub	o2	suc	co2	
0	1.000000e-01	9.000000e-03	3.420000e-20	2.990000e-02	
100	1.000000e-01	9.000807e-03	3.805641e-02	2.989866e-02	
200	1.000000e-01	9.000817e-03	7.536481e-02	2.989864e-02	
300	1.000000e-01	9.000828e-03	1.131100e-01	2.989862e-02	
400	1.000000e-01	9.000839e-03	1.513004e-01	2.989860e-02	
500	1.000000e-01	9.000842e-03	1.899438e-01	2.989860e-02	
600	1.000000e-01	9.000849e-03	2.290473e-01	2.989858e-02	
700	1.000000e-01	9.000861e-03	2.686184e-01	2.989857e-02	
800	1.000000e-01	9.000872e-03	3.086642e-01	2.989855e-02	
900	1.000000e-01	9.000883e-03	3.491921e-01	2.989853e-02	
1000	1.000000e-01	9.000895e-03	3.902093e-01	2.989851e-02	
1100	1.000000e-01	9.000911e-03	4.317232e-01	2.989848e-02	
1200	1.000000e-01	9.000928e-03	4.737412e-01	2.989845e-02	
1300	1.000000e-01	9.000941e-03	5.162708e-01	2.989843e-02	
1400	1.000000e-01	9.000954e-03	5.593196e-01	2.989841e-02	
1500	1.000000e-01	9.000971e-03	6.028950e-01	2.989838e-02	
1600	1.000000e-01	9.000986e-03	6.470048e-01	2.989835e-02	
1700	1.000000e-01	9.001004e-03	6.916567e-01	2.989833e-02	
1800	1.000000e-01	9.001007e-03	7.368583e-01	2.989832e-02	
1900	1.000000e-01	9.001020e-03	7.826176e-01	2.989830e-02	
2000	1.000000e-01	9.001033e-03	8.289425e-01	2.989828e-02	
2100	1.000000e-01	9.001036e-03	8.758410e-01	2.989827e-02	
2200	1.000000e-01	9.001050e-03	9.233211e-01	2.989825e-02	
2300	1.000000e-01	9.001064e-03	9.713909e-01	2.989822e-02	
2400	1.000000e-01	9.001078e-03	1.020059e+00	2.989820e-02	
2500	1.000000e-01	9.001092e-03	1.069333e+00	2.989818e-02	
2600	1.000000e-01	9.001106e-03	1.119222e+00	2.989815e-02	
2700	1.000000e-01	9.001121e-03	1.169733e+00	2.989813e-02	
2800	1.000000e-01	9.001136e-03	1.220877e+00	2.989810e-02	
2900	1.000000e-01	9.001151e-03	1.272660e+00	2.989808e-02	
3000	1.000000e-01	9.001166e-03	1.325093e+00	2.989805e-02	
3100	1.000000e-01	9.001181e-03	1.378183e+00	2.989803e-02	
3200	1.000000e-01	9.001197e-03	1.431940e+00	2.989800e-02	
3300	1.000000e-01	9.001217e-03	1.486373e+00	2.989797e-02	
3400	1.000000e-01	9.001233e-03	1.541490e+00	2.989794e-02	
3500	1.000000e-01	9.001249e-03	1.597301e+00	2.989791e-02	
3600	1.000000e-01	9.001266e-03	1.653815e+00	2.989789e-02	
3700	1.000000e-01	9.001282e-03	1.711041e+00	2.989786e-02	
3800	1.000000e-01	9.001299e-03	1.768989e+00	2.989783e-02	
