step	sub	o2	suc	co2	
0	1.000000e-01	9.000000e-03	3.420000e-20	2.990000e-02	
100	1.000000e-01	9.001705e-03	1.826613e-03	2.989716e-02	
200	1.000000e-01	9.001738e-03	3.631227e-03	2.989711e-02	
300	1.000000e-01	9.001772e-03	5.470756e-03	2.989705e-02	
400	1.000000e-01	9.001795e-03	7.346018e-03	2.989701e-02	
500	1.000000e-01	9.001830e-03	9.257753e-03	2.989695e-02	
600	1.000000e-01	9.001865e-03	1.120669e-02	2.989689e-02	
700	1.000000e-01	9.001902e-03	1.319358e-02	2.989683e-02	
800	1.000000e-01	9.001939e-03	1.521916e-02	2.989677e-02	
900	1.000000e-01	9.001977e-03	1.728419e-02	2.989671e-02	
1000	1.000000e-01	9.002015e-03	1.938945e-02	2.989665e-02	
1100	1.000000e-01	9.002054e-03	2.153572e-02	2.989658e-02	
1200	1.000000e-01	9.002094e-03	2.372380e-02	2.989651e-02	
1300	1.000000e-01	9.002135e-03	2.595453e-02	2.989645e-02	
1400	1.000000e-01	9.002177e-03	2.822873e-02	2.989638e-02	
1500	1.000000e-01	9.002219e-03	3.054725e-02	2.989631e-02	
1600	1.000000e-01	9.002263e-03	3.291096e-02	2.989623e-02	
1700	1.000000e-01	9.002307e-03	3.532073e-02	2.989616e-02	
1800	1.000000e-01	9.002352e-03	3.777746e-02	2.989608e-02	
1900	1.000000e-01	9.002398e-03	4.028208e-02	2.989601e-02	
2000	1.000000e-01	9.002444e-03	4.283551e-02	2.989593e-02	
2100	1.000000e-01	9.002492e-03	4.543871e-02	2.989585e-02	
2200	1.000000e-01	9.002540e-03	4.809264e-02	2.989577e-02	
2300	1.000000e-01	9.002590e-03	5.079830e-02	2.989569e-02	
2400	1.000000e-01	9.002640e-03	5.355670e-02	2.989560e-02	
2500	1.000000e-01	9.002692e-03	5.636885e-02	2.989552e-02	
2600	1.000000e-01	9.002744e-03	5.923582e-02	2.989543e-02	
2700	1.000000e-01	9.002798e-03	6.215867e-02	2.989534e-02	
2800	1.000000e-01	9.002852e-03	6.513849e-02	2.989525e-02	
2900	1.000000e-01	9.002908e-03	6.817638e-02	2.989516e-02	
3000	1.000000e-01	9.002965e-03	7.127349e-02	2.989506e-02	
3100	1.000000e-01	9.003023e-03	7.443096e-02	2.989497e-02	
3200	1.000000e-01	9.003082e-03	7.764998e-02	2.989487e-02	
3300	1.000000e-01	9.003142e-03	8.093174e-02	2.989477e-02	
3400	1.000000e-01	9.003203e-03	8.427747e-02	2.989467e-02	
3500	1.000000e-01	9.003265e-03	8.768841e-02	2.989456e-02	
3600	1.000000e-01	9.003329e-03	9.116583e-02	2.989446e-02	
3700	1.000000e-01	9.003394e-03	9.471104e-02	2.989435e-02	
3800	1.000000e-01	9.003460e-03	9.832534e-02	2.989424e-02	
3900	1.000000e-01	9.003527e-03	1.020101e-01	2.989413e-02	
4000	1.000000e-01	9.003596e-03	1.057667e-01	2.989401e-02	
4100	1.000000e-01	9.003659e-03	1.095965e-01	2.989391e-02	
4200	1.000000e-01	9.003727e-03	1.135009e-01	2.989379e-02	
4300	1.000000e-01	9.003800e-03	1.174815e-01	2.989367e-02	
4400	1.000000e-01	9.003874e-03	1.215397e-01	2.989355e-02	
4500	1.000000e-01	9.003947e-03	1.256769e-01	2.989343e-02	
4600	1.000000e-01	9.004024e-03	1.298948e-01	2.989330e-02	
4700	1.000000e-01	9.004102e-03	1.341949e-01	2.989317e-02	
4800	1.000000e-01	9.004182e-03	1.385788e-01	2.989304e-02	
4900	1.000000e-01	9.004264e-03	1.430482e-01	2.989290e-02	
5000	1.000000e-01	9.004350e-03	1.476046e-01	2.989276e-02	
5100	1.000000e-01	9.004435e-03	1.522499e-01	2.989262e-02	
5200	1.000000e-01	9.004521e-03	1.569857e-01	2.989247e-02	
5300	1.000000e-01	9.004609e-03	1.618139e-01	2.989233e-02	
5400	1.000000e-01	9.004699e-03	1.667361e-01	2.989218e-02	
5500	1.000000e-01	9.004791e-03	1.717543e-01	2.989202e-02	
5600	1.000000e-01	9.004884e-03	1.768703e-01	2.989187e-02	
5700	1.000000e-01	9.004979e-03	1.820861e-01	2.989171e-02	
5800	1.000000e-01	9.005076e-03	1.874035e-01	2.989155e-02	
5900	1.000000e-01	9.005185e-03	1.928245e-01	2.989137e-02	
6000	1.000000e-01	9.005283e-03	1.983512e-01	2.989120e-02	
6100	1.000000e-01	9.005386e-03	2.039857e-01	2.989103e-02	
6200	1.000000e-01	9.005491e-03	2.097300e-01	2.989086e-02	
6300	1.000000e-01	9.005588e-03	2.155862e-01	2.989070e-02	
6400	1.000000e-01	9.005706e-03	2.215566e-01	2.989050e-02	
6500	1.000000e-01	9.005818e-03	2.276434e-01	2.989031e-02	
6600	1.000000e-01	9.005935e-03	2.338488e-01	2.989012e-02	
6700	1.000000e-01	9.006050e-03	2.401751e-01	2.988993e-02	
6800	1.000000e-01	9.006173e-03	2.466248e-01	2.988972e-02	
6900	1.000000e-01	9.006288e-03	2.532002e-01	2.988953e-02	
7000	1.000000e-01	9.006411e-03	2.599037e-01	2.988933e-02	
7100	1.000000e-01	9.006536e-03	2.667380e-01	2.988912e-02	
7200	1.000000e-01	9.006663e-03	2.737054e-01	2.988891e-02	
7300	1.000000e-01	9.006793e-03	2.808087e-01	2.988869e-02	
7400	1.000000e-01	9.006926e-03	2.880504e-01	2.988847e-02	
7500	1.000000e-01	9.007061e-03	2.954332e-01	2.988824e-02	
7600	1.000000e-01	9.007198e-03	3.029600e-01	2.988801e-02	
7700	1.000000e-01	9.007351e-03	3.106335e-01	2.988776e-02	
7800	1.000000e-01	9.007514e-03	3.184565e-01	2.988749e-02	
7900	1.000000e-01	9.007646e-03	3.264320e-01	2.988727e-02	
8000	1.000000e-01	9.007797e-03	3.345630e-01	2.988702e-02	
8100	1.000000e-01	9.007949e-03	3.428524e-01	2.988676e-02	
8200	1.000000e-01	9.008104e-03	3.513034e-01	2.988651e-02	
8300	1.000000e-01	9.008261e-03	3.599192e-01	2.988624e-02	
8400	1.000000e-01	9.008412e-03	3.687029e-01	2.988599e-02	
8500	1.000000e-01	9.008576e-03	3.776578e-01	2.988572e-02	
8600	1.000000e-01	9.008733e-03	3.867873e-01	2.988546e-02	
