step	sub	o2	suc	co2	
0	1.000000e-01	9.000000e-03	3.420000e-20	2.990000e-02	
100	1.000000e-01	9.000355e-03	1.338739e-06	2.989941e-02	
200	1.000000e-01	9.000361e-03	3.493434e-06	2.989940e-02	
300	1.000000e-01	9.000368e-03	6.817347e-06	2.989939e-02	
400	1.000000e-01	9.000376e-03	1.195618e-05	2.989937e-02	
500	1.000000e-01	9.000383e-03	1.994533e-05	2.989936e-02	
600	1.000000e-01	9.000390e-03	3.249592e-05	2.989935e-02	
700	1.000000e-01	9.000398e-03	5.259418e-05	2.989934e-02	
800	1.000000e-01	9.000405e-03	8.477413e-05	2.989933e-02	
900	1.000000e-01	9.000413e-03	1.343147e-04	2.989931e-02	
1000	1.000000e-01	9.000421e-03	2.115894e-04	2.989930e-02	
1100	1.000000e-01	9.000429e-03	3.445657e-04	2.989929e-02	
1200	1.000000e-01	9.000438e-03	5.243412e-04	2.989927e-02	
1300	1.000000e-01	9.000446e-03	7.360645e-04	2.989926e-02	
1400	1.000000e-01	9.000455e-03	9.797884e-04	2.989924e-02	
1500	1.000000e-01	9.000463e-03	1.253018e-03	2.989923e-02	
1600	1.000000e-01	9.000472e-03	1.548143e-03	2.989921e-02	
1700	1.000000e-01	9.000485e-03	1.865746e-03	2.989919e-02	
1800	1.000000e-01	9.000494e-03	2.204199e-03	2.989918e-02	
1900	1.000000e-01	9.000504e-03	2.563274e-03	2.989916e-02	
2000	1.000000e-01	9.000513e-03	2.942885e-03	2.989915e-02	
2100	1.000000e-01	9.000524e-03	3.344135e-03	2.989913e-02	
2200	1.000000e-01	9.000534e-03	3.766054e-03	2.989911e-02	
2300	1.000000e-01	9.000544e-03	4.208756e-03	2.989909e-02	
2400	1.000000e-01	9.000553e-03	4.671054e-03	2.989908e-02	
2500	1.000000e-01	9.000563e-03	5.154504e-03	2.989906e-02	
2600	1.000000e-01	9.000574e-03	5.659408e-03	2.989904e-02	
2700	1.000000e-01	9.000585e-03	6.185341e-03	2.989903e-02	
2800	1.000000e-01	9.000596e-03	6.733340e-03	2.989901e-02	
2900	1.000000e-01	9.000607e-03	7.303755e-03	2.989899e-02	
3000	1.000000e-01	9.000620e-03	7.896939e-03	2.989897e-02	
3100	1.000000e-01	9.000632e-03	8.513402e-03	2.989895e-02	
3200	1.000000e-01	9.000644e-03	9.153537e-03	2.989893e-02	
3300	1.000000e-01	9.000656e-03	9.817765e-03	2.989891e-02	
3400	1.000000e-01	9.000669e-03	1.050664e-02	2.989889e-02	
3500	1.000000e-01	9.000682e-03	1.122066e-02	2.989886e-02	
3600	1.000000e-01	9.000693e-03	1.195930e-02	2.989885e-02	
3700	1.000000e-01	9.000708e-03	1.272469e-02	2.989882e-02	
3800	1.000000e-01	9.000722e-03	1.351672e-02	2.989880e-02	
3900	1.000000e-01	9.000736e-03	1.433592e-02	2.989878e-02	
4000	1.000000e-01	9.000750e-03	1.518300e-02	2.989875e-02	
4100	1.000000e-01	9.000764e-03	1.605842e-02	2.989873e-02	
4200	1.000000e-01	9.000779e-03	1.696287e-02	2.989870e-02	
4300	1.000000e-01	9.000794e-03	1.789691e-02	2.989868e-02	
4400	1.000000e-01	9.000809e-03	1.886120e-02	2.989865e-02	
4500	1.000000e-01	9.000825e-03	1.985656e-02	2.989863e-02	
4600	1.000000e-01	9.000841e-03	2.088348e-02	2.989860e-02	
4700	1.000000e-01	9.000857e-03	2.194277e-02	2.989857e-02	
4800	1.000000e-01	9.000874e-03	2.303505e-02	2.989855e-02	
4900	1.000000e-01	9.000890e-03	2.416062e-02	2.989852e-02	
5000	1.000000e-01	9.000906e-03	2.531929e-02	2.989849e-02	
