step	cyano	ecw	
0	50	0	
100	50	0	
200	50	0	
300	50	0	
400	53	0	
500	53	0	
600	54	0	
700	56	0	
800	56	0	
900	56	0	
1000	59	0	
1100	59	0	
1200	61	0	
1300	62	0	
1400	66	0	
1500	67	0	
1600	68	0	
1700	68	0	
1800	68	0	
1900	68	0	
2000	69	0	
2100	69	0	
2200	69	0	
2300	71	0	
2400	72	0	
2500	73	0	
2600	74	0	
2700	74	0	
2800	77	0	
2900	77	0	
3000	79	0	
3100	81	0	
3200	82	0	
3300	82	0	
3400	82	0	
3500	83	0	
3600	83	0	
3700	83	0	
3800	85	0	
3900	88	0	
4000	88	0	
4100	89	0	
4200	90	0	
4300	91	0	
4400	92	0	
4500	94	0	
4600	94	0	
4700	94	0	
4800	96	0	
4900	98	0	
5000	99	0	
5100	101	0	
5200	102	0	
5300	104	0	
5400	108	0	
5500	109	0	
5600	111	0	
5700	120	0	
5800	125	0	
5900	128	0	
6000	134	0	
6100	135	0	
6200	137	0	
6300	139	0	
6400	140	0	
6500	142	0	
6600	143	0	
6700	146	0	
6800	147	0	
6900	149	0	
7000	151	0	
7100	152	0	
7200	156	0	
7300	157	0	
7400	159	0	
7500	161	0	
7600	164	0	
7700	164	0	
7800	164	0	
7900	169	0	
8000	169	0	
8100	170	0	
8200	174	0	
8300	175	0	
8400	177	0	
8500	178	0	
8600	180	0	
8700	182	0	
8800	184	0	
8900	188	0	
9000	190	0	
9100	194	0	
9200	200	0	
9300	203	0	
9400	209	0	
9500	215	0	
9600	221	0	
9700	228	0	
9800	233	0	
9900	238	0	
10000	241	0	
