step	sub	o2	suc	co2	
0	1.000000e-01	9.000000e-03	3.420000e-20	2.990000e-02	
100	1.000000e-01	9.000771e-03	3.520284e-02	2.989872e-02	
200	1.000000e-01	9.000781e-03	6.964946e-02	2.989870e-02	
300	1.000000e-01	9.000791e-03	1.044267e-01	2.989868e-02	
400	1.000000e-01	9.000801e-03	1.395463e-01	2.989867e-02	
500	1.000000e-01	9.000806e-03	1.750154e-01	2.989866e-02	
600	1.000000e-01	9.000820e-03	2.108409e-01	2.989863e-02	
700	1.000000e-01	9.000832e-03	2.470295e-01	2.989861e-02	
800	1.000000e-01	9.000843e-03	2.835875e-01	2.989859e-02	
900	1.000000e-01	9.000845e-03	3.205210e-01	2.989859e-02	
1000	1.000000e-01	9.000856e-03	3.578364e-01	2.989857e-02	
1100	1.000000e-01	9.000862e-03	3.955398e-01	2.989856e-02	
1200	1.000000e-01	9.000873e-03	4.336370e-01	2.989854e-02	
1300	1.000000e-01	9.000886e-03	4.721337e-01	2.989852e-02	
1400	1.000000e-01	9.000898e-03	5.110358e-01	2.989850e-02	
1500	1.000000e-01	9.000909e-03	5.503488e-01	2.989848e-02	
1600	1.000000e-01	9.000921e-03	5.900782e-01	2.989846e-02	
1700	1.000000e-01	9.000933e-03	6.302293e-01	2.989844e-02	
1800	1.000000e-01	9.000947e-03	6.708075e-01	2.989842e-02	
1900	1.000000e-01	9.000959e-03	7.118178e-01	2.989840e-02	
2000	1.000000e-01	9.000972e-03	7.532653e-01	2.989838e-02	
2100	1.000000e-01	9.000986e-03	7.951551e-01	2.989835e-02	
2200	1.000000e-01	9.000999e-03	8.374919e-01	2.989833e-02	
2300	1.000000e-01	9.001012e-03	8.802805e-01	2.989831e-02	
2400	1.000000e-01	9.001025e-03	9.235255e-01	2.989828e-02	
2500	1.000000e-01	9.001039e-03	9.672314e-01	2.989826e-02	
2600	1.000000e-01	9.001054e-03	1.011403e+00	2.989824e-02	
2700	1.000000e-01	9.001068e-03	1.056044e+00	2.989821e-02	
2800	1.000000e-01	9.001082e-03	1.101158e+00	2.989819e-02	
2900	1.000000e-01	9.001099e-03	1.146751e+00	2.989816e-02	
3000	1.000000e-01	9.001113e-03	1.192825e+00	2.989814e-02	
3100	1.000000e-01	9.001128e-03	1.239384e+00	2.989811e-02	
3200	1.000000e-01	9.001143e-03	1.286432e+00	2.989809e-02	
3300	1.000000e-01	9.001158e-03	1.333973e+00	2.989806e-02	
3400	1.000000e-01	9.001167e-03	1.382008e+00	2.989804e-02	
3500	1.000000e-01	9.001178e-03	1.430543e+00	2.989803e-02	
3600	1.000000e-01	9.001193e-03	1.479579e+00	2.989800e-02	
3700	1.000000e-01	9.001212e-03	1.529118e+00	2.989797e-02	
3800	1.000000e-01	9.001231e-03	1.579165e+00	2.989794e-02	
3900	1.000000e-01	9.001247e-03	1.629720e+00	2.989791e-02	
4000	1.000000e-01	9.001263e-03	1.680785e+00	2.989788e-02	
4100	1.000000e-01	9.001275e-03	1.732364e+00	2.989786e-02	
4200	1.000000e-01	9.001292e-03	1.784456e+00	2.989783e-02	
4300	1.000000e-01	9.001308e-03	1.837063e+00	2.989780e-02	
4400	1.000000e-01	9.001325e-03	1.890187e+00	2.989777e-02	
4500	1.000000e-01	9.001342e-03	1.943827e+00	2.989774e-02	
4600	1.000000e-01	9.001364e-03	1.997985e+00	2.989771e-02	
4700	1.000000e-01	9.001377e-03	2.052660e+00	2.989769e-02	
4800	1.000000e-01	9.001389e-03	2.107852e+00	2.989766e-02	
4900	1.000000e-01	9.001407e-03	2.163560e+00	2.989763e-02	
5000	1.000000e-01	9.001437e-03	2.219782e+00	2.989758e-02	
5100	1.000000e-01	9.001456e-03	2.276519e+00	2.989755e-02	
5200	1.000000e-01	9.001476e-03	2.333767e+00	2.989752e-02	
5300	1.000000e-01	9.001490e-03	2.391524e+00	2.989749e-02	
5400	1.000000e-01	9.001505e-03	2.449788e+00	2.989747e-02	
5500	1.000000e-01	9.001527e-03	2.508554e+00	2.989743e-02	
5600	1.000000e-01	9.001542e-03	2.567820e+00	2.989740e-02	
5700	1.000000e-01	9.001562e-03	2.627580e+00	2.989737e-02	
5800	1.000000e-01	9.001585e-03	2.687829e+00	2.989733e-02	
5900	1.000000e-01	9.001604e-03	2.748562e+00	2.989730e-02	
6000	1.000000e-01	9.001624e-03	2.809773e+00	2.989726e-02	
6100	1.000000e-01	9.001644e-03	2.871454e+00	2.989723e-02	
6200	1.000000e-01	9.001657e-03	2.933598e+00	2.989720e-02	
6300	1.000000e-01	9.001678e-03	2.996195e+00	2.989717e-02	
6400	1.000000e-01	9.001699e-03	3.059238e+00	2.989713e-02	
6500	1.000000e-01	9.001723e-03	3.122716e+00	2.989709e-02	
6600	1.000000e-01	9.001745e-03	3.186618e+00	2.989705e-02	
6700	1.000000e-01	9.001756e-03	3.250932e+00	2.989703e-02	
6800	1.000000e-01	9.001773e-03	3.315645e+00	2.989700e-02	
6900	1.000000e-01	9.001795e-03	3.380742e+00	2.989696e-02	
7000	1.000000e-01	9.001812e-03	3.446210e+00	2.989693e-02	
7100	1.000000e-01	9.001835e-03	3.512033e+00	2.989689e-02	
7200	1.000000e-01	9.001855e-03	3.578192e+00	2.989685e-02	
7300	1.000000e-01	9.001878e-03	3.644670e+00	2.989681e-02	
7400	1.000000e-01	9.001902e-03	3.711446e+00	2.989677e-02	
7500	1.000000e-01	9.001939e-03	3.778501e+00	2.989671e-02	
7600	1.000000e-01	9.001963e-03	3.845811e+00	2.989666e-02	
7700	1.000000e-01	9.001991e-03	3.913351e+00	2.989662e-02	
7800	1.000000e-01	9.002015e-03	3.981098e+00	2.989657e-02	
7900	1.000000e-01	9.002038e-03	4.049023e+00	2.989653e-02	
8000	1.000000e-01	9.002060e-03	4.117099e+00	2.989649e-02	
8100	1.000000e-01	9.002093e-03	4.185294e+00	2.989644e-02	
8200	1.000000e-01	9.002118e-03	4.253576e+00	2.989639e-02	
8300	1.000000e-01	9.002139e-03	4.321912e+00	2.989635e-02	
8400	1.000000e-01	9.002165e-03	4.390265e+00	2.989630e-02	
8500	1.000000e-01	9.002187e-03	4.458596e+00	2.989626e-02	
8600	1.000000e-01	9.002216e-03	4.526865e+00	2.989621e-02	
8700	1.000000e-01	9.002237e-03	4.595030e+00	2.989617e-02	
8800	1.000000e-01	9.002266e-03	4.663045e+00	2.989612e-02	
8900	1.000000e-01	9.002297e-03	4.730862e+00	2.989606e-02	
9000	1.000000e-01	9.002324e-03	4.798432e+00	2.989601e-02	
9100	1.000000e-01	9.002352e-03	4.865702e+00	2.989596e-02	
9200	1.000000e-01	9.002379e-03	4.932617e+00	2.989591e-02	
9300	1.000000e-01	9.002401e-03	4.999118e+00	2.989587e-02	
9400	1.000000e-01	9.002436e-03	5.065143e+00	2.989581e-02	
9500	1.000000e-01	9.002448e-03	5.130629e+00	2.989578e-02	
9600	1.000000e-01	9.002481e-03	5.195507e+00	2.989572e-02	
9700	1.000000e-01	9.002505e-03	5.259706e+00	2.989568e-02	
9800	1.000000e-01	9.002540e-03	5.323153e+00	2.989561e-02	
9900	1.000000e-01	9.002561e-03	5.385768e+00	2.989557e-02	
10000	1.000000e-01	9.002590e-03	5.447472e+00	2.989552e-02	
10100	1.000000e-01	9.002625e-03	5.508178e+00	2.989545e-02	
10200	1.000000e-01	9.002653e-03	5.567797e+00	2.989540e-02	
10300	1.000000e-01	9.002682e-03	5.626237e+00	2.989534e-02	
10400	1.000000e-01	9.002709e-03	5.683399e+00	2.989529e-02	
10500	1.000000e-01	9.002744e-03	5.739183e+00	2.989522e-02	
10600	1.000000e-01	9.002774e-03	5.793483e+00	2.989516e-02	
10700	1.000000e-01	9.002812e-03	5.846188e+00	2.989509e-02	
10800	1.000000e-01	9.002846e-03	5.897185e+00	2.989502e-02	
10900	1.000000e-01	9.002876e-03	5.946355e+00	2.989496e-02	
11000	1.000000e-01	9.002904e-03	5.993574e+00	2.989491e-02	
11100	1.000000e-01	9.002943e-03	6.038713e+00	2.989483e-02	
11200	1.000000e-01	9.002974e-03	6.081641e+00	2.989477e-02	
11300	1.000000e-01	9.003004e-03	6.122220e+00	2.989471e-02	
11400	1.000000e-01	9.003035e-03	6.160306e+00	2.989464e-02	
11500	1.000000e-01	9.003072e-03	6.195754e+00	2.989457e-02	
11600	1.000000e-01	9.003098e-03	6.228413e+00	2.989451e-02	
11700	1.000000e-01	9.003134e-03	6.258125e+00	2.989444e-02	
11800	1.000000e-01	9.003167e-03	6.284732e+00	2.989437e-02	
11900	1.000000e-01	9.003198e-03	6.308069e+00	2.989430e-02	
12000	1.000000e-01	9.003229e-03	6.327967e+00	2.989424e-02	
12100	1.000000e-01	9.003265e-03	6.344255e+00	2.989416e-02	
12200	1.000000e-01	9.003297e-03	6.356757e+00	2.989409e-02	
12300	1.000000e-01	9.003336e-03	6.365296e+00	2.989401e-02	
12400	1.000000e-01	9.003368e-03	6.369689e+00	2.989394e-02	
12500	1.000000e-01	9.003404e-03	6.369756e+00	2.989386e-02	
12600	1.000000e-01	9.003442e-03	6.365312e+00	2.989378e-02	
12700	1.000000e-01	9.003472e-03	6.356171e+00	2.989371e-02	
12800	1.000000e-01	9.003510e-03	6.342150e+00	2.989363e-02	
12900	1.000000e-01	9.003538e-03	6.323066e+00	2.989356e-02	
13000	1.000000e-01	9.003571e-03	6.298739e+00	2.989349e-02	
13100	1.000000e-01	9.003606e-03	6.268992e+00	2.989341e-02	
13200	1.000000e-01	9.003641e-03	6.233653e+00	2.989333e-02	
13300	1.000000e-01	9.003668e-03	6.192557e+00	2.989326e-02	
13400	1.000000e-01	9.003713e-03	6.145549e+00	2.989316e-02	
13500	1.000000e-01	9.003745e-03	6.092483e+00	2.989309e-02	
13600	1.000000e-01	9.003775e-03	6.033227e+00	2.989301e-02	
13700	1.000000e-01	9.003807e-03	5.967663e+00	2.989293e-02	
13800	1.000000e-01	9.003839e-03	5.895694e+00	2.989286e-02	
13900	1.000000e-01	9.003888e-03	5.817242e+00	2.989275e-02	
14000	1.000000e-01	9.003928e-03	5.732253e+00	2.989266e-02	
14100	1.000000e-01	9.003969e-03	5.640704e+00	2.989256e-02	
14200	1.000000e-01	9.004007e-03	5.542600e+00	2.989248e-02	
14300	1.000000e-01	9.004034e-03	5.438064e+00	2.989241e-02	
14400	1.000000e-01	9.004082e-03	5.327100e+00	2.989230e-02	
14500	1.000000e-01	9.004120e-03	5.209835e+00	2.989221e-02	
14600	1.000000e-01	9.004176e-03	5.086447e+00	2.989209e-02	
14700	1.000000e-01	9.004225e-03	4.957168e+00	2.989199e-02	
14800	1.000000e-01	9.004293e-03	4.822290e+00	2.989185e-02	
14900	1.000000e-01	9.004322e-03	4.682169e+00	2.989178e-02	
15000	1.000000e-01	9.004364e-03	4.537227e+00	2.989169e-02	
15100	1.000000e-01	9.004418e-03	4.387960e+00	2.989158e-02	
15200	1.000000e-01	9.004478e-03	4.234935e+00	2.989146e-02	
15300	1.000000e-01	9.004536e-03	4.078796e+00	2.989134e-02	
15400	1.000000e-01	9.004584e-03	3.920261e+00	2.989125e-02	
15500	1.000000e-01	9.004649e-03	3.760121e+00	2.989113e-02	
15600	1.000000e-01	9.004707e-03	3.599294e+00	2.989102e-02	
15700	1.000000e-01	9.004776e-03	3.438632e+00	2.989089e-02	
15800	1.000000e-01	9.004840e-03	3.279207e+00	2.989078e-02	
15900	1.000000e-01	9.004904e-03	3.121980e+00	2.989067e-02	
16000	1.000000e-01	9.004977e-03	2.967951e+00	2.989055e-02	
16100	1.000000e-01	9.005058e-03	2.818030e+00	2.989041e-02	
16200	1.000000e-01	9.005139e-03	2.673249e+00	2.989028e-02	
16300	1.000000e-01	9.005223e-03	2.534437e+00	2.989014e-02	
16400	1.000000e-01	9.005324e-03	2.402409e+00	2.988998e-02	
16500	1.000000e-01	9.005417e-03	2.277912e+00	2.988984e-02	
16600	1.000000e-01	9.005517e-03	2.161464e+00	2.988968e-02	
16700	1.000000e-01	9.005618e-03	2.053481e+00	2.988952e-02	
16800	1.000000e-01	9.005716e-03	1.954214e+00	2.988937e-02	
16900	1.000000e-01	9.005815e-03	1.863748e+00	2.988922e-02	
17000	1.000000e-01	9.005897e-03	1.782110e+00	2.988909e-02	
17100	1.000000e-01	9.006005e-03	1.708951e+00	2.988892e-02	
17200	1.000000e-01	9.006099e-03	1.643917e+00	2.988878e-02	
17300	1.000000e-01	9.006203e-03	1.586575e+00	2.988861e-02	
17400	1.000000e-01	9.006300e-03	1.536418e+00	2.988846e-02	
17500	1.000000e-01	9.006406e-03	1.492778e+00	2.988828e-02	
17600	1.000000e-01	9.006511e-03	1.455062e+00	2.988811e-02	
17700	1.000000e-01	9.006619e-03	1.422616e+00	2.988793e-02	
17800	1.000000e-01	9.006723e-03	1.394834e+00	2.988776e-02	
17900	1.000000e-01	9.006808e-03	1.371177e+00	2.988762e-02	
18000	1.000000e-01	9.006900e-03	1.351108e+00	2.988746e-02	
18100	1.000000e-01	9.006990e-03	1.334106e+00	2.988730e-02	
18200	1.000000e-01	9.007098e-03	1.319728e+00	2.988712e-02	
18300	1.000000e-01	9.007196e-03	1.307526e+00	2.988695e-02	
18400	1.000000e-01	9.007301e-03	1.297159e+00	2.988676e-02	
18500	1.000000e-01	9.007410e-03	1.288364e+00	2.988657e-02	
18600	1.000000e-01	9.007496e-03	1.280840e+00	2.988642e-02	
18700	1.000000e-01	9.007585e-03	1.274371e+00	2.988626e-02	
18800	1.000000e-01	9.007687e-03	1.268773e+00	2.988607e-02	
18900	1.000000e-01	9.007800e-03	1.263892e+00	2.988587e-02	
19000	1.000000e-01	9.007918e-03	1.259790e+00	2.988566e-02	
19100	1.000000e-01	9.008021e-03	1.256127e+00	2.988548e-02	
19200	1.000000e-01	9.008123e-03	1.252872e+00	2.988529e-02	
19300	1.000000e-01	9.008239e-03	1.249975e+00	2.988509e-02	
19400	1.000000e-01	9.008351e-03	1.247372e+00	2.988488e-02	
19500	1.000000e-01	9.008454e-03	1.244956e+00	2.988470e-02	
19600	1.000000e-01	9.008566e-03	1.242758e+00	2.988449e-02	
19700	1.000000e-01	9.008689e-03	1.240651e+00	2.988427e-02	
19800	1.000000e-01	9.008798e-03	1.238626e+00	2.988407e-02	
19900	1.000000e-01	9.008926e-03	1.236761e+00	2.988385e-02	
20000	1.000000e-01	9.009045e-03	1.234975e+00	2.988363e-02	
20100	1.000000e-01	9.009151e-03	1.233259e+00	2.988344e-02	
20200	1.000000e-01	9.009258e-03	1.231570e+00	2.988324e-02	
20300	1.000000e-01	9.009376e-03	1.229959e+00	2.988303e-02	
20400	1.000000e-01	9.009489e-03	1.228413e+00	2.988282e-02	
20500	1.000000e-01	9.009615e-03	1.226881e+00	2.988259e-02	
20600	1.000000e-01	9.009715e-03	1.225369e+00	2.988241e-02	
20700	1.000000e-01	9.009869e-03	1.223930e+00	2.988213e-02	
20800	1.000000e-01	9.009996e-03	1.222532e+00	2.988190e-02	
20900	1.000000e-01	9.010117e-03	1.221223e+00	2.988168e-02	
21000	1.000000e-01	9.010242e-03	1.219906e+00	2.988145e-02	
21100	1.000000e-01	9.010393e-03	1.218593e+00	2.988118e-02	
21200	1.000000e-01	9.010531e-03	1.217387e+00	2.988093e-02	
21300	1.000000e-01	9.010652e-03	1.216209e+00	2.988071e-02	
21400	1.000000e-01	9.010791e-03	1.215047e+00	2.988046e-02	
21500	1.000000e-01	9.010954e-03	1.213945e+00	2.988017e-02	
21600	1.000000e-01	9.011101e-03	1.212868e+00	2.987990e-02	
21700	1.000000e-01	9.011253e-03	1.211869e+00	2.987962e-02	
21800	1.000000e-01	9.011416e-03	1.210833e+00	2.987933e-02	
21900	1.000000e-01	9.011575e-03	1.209890e+00	2.987904e-02	
22000	1.000000e-01	9.011722e-03	1.208909e+00	2.987878e-02	
22100	1.000000e-01	9.011873e-03	1.208015e+00	2.987850e-02	
22200	1.000000e-01	9.012024e-03	1.207117e+00	2.987823e-02	
22300	1.000000e-01	9.012194e-03	1.206219e+00	2.987792e-02	
22400	1.000000e-01	9.012358e-03	1.205332e+00	2.987762e-02	
22500	1.000000e-01	9.012507e-03	1.204498e+00	2.987735e-02	
22600	1.000000e-01	9.012645e-03	1.203788e+00	2.987710e-02	
22700	1.000000e-01	9.012803e-03	1.203070e+00	2.987681e-02	
22800	1.000000e-01	9.012984e-03	1.202289e+00	2.987649e-02	
22900	1.000000e-01	9.013151e-03	1.201503e+00	2.987618e-02	
23000	1.000000e-01	9.013343e-03	1.200823e+00	2.987584e-02	
23100	1.000000e-01	9.013528e-03	1.200084e+00	2.987550e-02	
23200	1.000000e-01	9.013681e-03	1.198393e+00	2.987522e-02	
23300	1.000000e-01	9.013873e-03	1.197112e+00	2.987487e-02	
23400	1.000000e-01	9.014076e-03	1.196195e+00	2.987451e-02	
23500	1.000000e-01	9.014279e-03	1.195529e+00	2.987415e-02	
23600	1.000000e-01	9.014448e-03	1.194955e+00	2.987384e-02	
23700	1.000000e-01	9.014649e-03	1.194516e+00	2.987348e-02	
23800	1.000000e-01	9.014815e-03	1.194130e+00	2.987317e-02	
23900	1.000000e-01	9.015020e-03	1.193742e+00	2.987280e-02	
24000	1.000000e-01	9.015202e-03	1.193259e+00	2.987247e-02	
24100	1.000000e-01	9.015413e-03	1.192047e+00	2.987209e-02	
24200	1.000000e-01	9.015621e-03	1.191239e+00	2.987171e-02	
24300	1.000000e-01	9.015797e-03	1.190535e+00	2.987139e-02	
24400	1.000000e-01	9.016004e-03	1.189893e+00	2.987101e-02	
24500	1.000000e-01	9.016211e-03	1.189444e+00	2.987064e-02	
24600	1.000000e-01	9.016410e-03	1.188961e+00	2.987027e-02	
24700	1.000000e-01	9.016625e-03	1.188525e+00	2.986988e-02	
24800	1.000000e-01	9.016829e-03	1.186488e+00	2.986951e-02	
24900	1.000000e-01	9.017065e-03	1.185415e+00	2.986909e-02	
25000	1.000000e-01	9.017270e-03	1.183460e+00	2.986871e-02	
25100	1.000000e-01	9.017512e-03	1.182512e+00	2.986828e-02	
25200	1.000000e-01	9.017737e-03	1.181916e+00	2.986787e-02	
25300	1.000000e-01	9.017956e-03	1.181502e+00	2.986747e-02	
25400	1.000000e-01	9.018178e-03	1.181208e+00	2.986707e-02	
25500	1.000000e-01	9.018415e-03	1.180925e+00	2.986664e-02	
25600	1.000000e-01	9.018613e-03	1.179037e+00	2.986627e-02	
25700	1.000000e-01	9.018848e-03	1.176589e+00	2.986585e-02	
25800	1.000000e-01	9.019074e-03	1.175010e+00	2.986544e-02	
25900	1.000000e-01	9.019318e-03	1.174370e+00	2.986500e-02	
26000	1.000000e-01	9.019604e-03	1.173970e+00	2.986449e-02	
