step	sub	o2	suc	co2	
0	1.000000e-01	9.000000e-03	3.420000e-20	2.990000e-02	
100	1.000000e-01	9.000823e-03	3.852501e-02	2.989863e-02	
200	1.000000e-01	9.000834e-03	7.632190e-02	2.989861e-02	
300	1.000000e-01	9.000845e-03	1.145877e-01	2.989859e-02	
400	1.000000e-01	9.000856e-03	1.533322e-01	2.989857e-02	
500	1.000000e-01	9.000867e-03	1.925632e-01	2.989855e-02	
600	1.000000e-01	9.000874e-03	2.322882e-01	2.989854e-02	
700	1.000000e-01	9.000885e-03	2.725145e-01	2.989852e-02	
800	1.000000e-01	9.000897e-03	3.132492e-01	2.989851e-02	
900	1.000000e-01	9.000909e-03	3.544998e-01	2.989849e-02	
1000	1.000000e-01	9.000918e-03	3.962735e-01	2.989847e-02	
1100	1.000000e-01	9.000930e-03	4.385779e-01	2.989845e-02	
1200	1.000000e-01	9.000942e-03	4.814205e-01	2.989843e-02	
1300	1.000000e-01	9.000951e-03	5.248091e-01	2.989841e-02	
1400	1.000000e-01	9.000964e-03	5.687514e-01	2.989839e-02	
1500	1.000000e-01	9.000976e-03	6.132550e-01	2.989837e-02	
1600	1.000000e-01	9.000989e-03	6.583281e-01	2.989835e-02	
1700	1.000000e-01	9.001002e-03	7.039786e-01	2.989833e-02	
1800	1.000000e-01	9.001018e-03	7.502145e-01	2.989830e-02	
1900	1.000000e-01	9.001031e-03	7.970440e-01	2.989828e-02	
2000	1.000000e-01	9.001045e-03	8.444753e-01	2.989826e-02	
2100	1.000000e-01	9.001059e-03	8.925169e-01	2.989824e-02	
2200	1.000000e-01	9.001073e-03	9.411773e-01	2.989821e-02	
2300	1.000000e-01	9.001087e-03	9.904650e-01	2.989819e-02	
2400	1.000000e-01	9.001101e-03	1.040389e+00	2.989816e-02	
2500	1.000000e-01	9.001116e-03	1.090957e+00	2.989814e-02	
2600	1.000000e-01	9.001131e-03	1.142180e+00	2.989812e-02	
2700	1.000000e-01	9.001146e-03	1.194065e+00	2.989809e-02	
2800	1.000000e-01	9.001161e-03	1.246621e+00	2.989806e-02	
2900	1.000000e-01	9.001176e-03	1.299859e+00	2.989804e-02	
