step	sub	o2	suc	co2	
0	1.000000e-01	9.000000e-03	3.420000e-20	2.990000e-02	
100	1.000000e-01	9.000672e-03	6.397845e-06	2.989888e-02	
200	1.000000e-01	9.000685e-03	1.672656e-05	2.989886e-02	
300	1.000000e-01	9.000698e-03	3.282472e-05	2.989884e-02	
400	1.000000e-01	9.000711e-03	5.727046e-05	2.989882e-02	
500	1.000000e-01	9.000720e-03	9.433884e-05	2.989880e-02	
600	1.000000e-01	9.000733e-03	1.506273e-04	2.989878e-02	
700	1.000000e-01	9.000747e-03	2.365151e-04	2.989876e-02	
800	1.000000e-01	9.000761e-03	3.692395e-04	2.989873e-02	
900	1.000000e-01	9.000775e-03	5.810435e-04	2.989871e-02	
1000	1.000000e-01	9.000790e-03	9.573949e-04	2.989868e-02	
1100	1.000000e-01	9.000805e-03	1.505109e-03	2.989866e-02	
1200	1.000000e-01	9.000820e-03	2.214089e-03	2.989863e-02	
1300	1.000000e-01	9.000835e-03	3.097129e-03	2.989861e-02	
1400	1.000000e-01	9.000851e-03	4.181135e-03	2.989858e-02	
1500	1.000000e-01	9.000867e-03	5.523953e-03	2.989856e-02	
1600	1.000000e-01	9.000883e-03	7.018806e-03	2.989853e-02	
1700	1.000000e-01	9.000900e-03	8.631183e-03	2.989850e-02	
1800	1.000000e-01	9.000917e-03	1.035898e-02	2.989847e-02	
1900	1.000000e-01	9.000933e-03	1.220315e-02	2.989845e-02	
2000	1.000000e-01	9.000951e-03	1.416172e-02	2.989842e-02	
2100	1.000000e-01	9.000968e-03	1.623512e-02	2.989839e-02	
2200	1.000000e-01	9.000987e-03	1.842424e-02	2.989836e-02	
2300	1.000000e-01	9.001005e-03	2.073071e-02	2.989833e-02	
2400	1.000000e-01	9.001024e-03	2.315565e-02	2.989829e-02	
2500	1.000000e-01	9.001043e-03	2.568143e-02	2.989826e-02	
2600	1.000000e-01	9.001066e-03	2.830522e-02	2.989822e-02	
2700	1.000000e-01	9.001092e-03	3.102472e-02	2.989818e-02	
2800	1.000000e-01	9.001112e-03	3.384083e-02	2.989815e-02	
2900	1.000000e-01	9.001133e-03	3.675419e-02	2.989811e-02	
3000	1.000000e-01	9.001154e-03	3.976596e-02	2.989808e-02	
3100	1.000000e-01	9.001176e-03	4.287708e-02	2.989804e-02	
3200	1.000000e-01	9.001198e-03	4.608914e-02	2.989801e-02	
3300	1.000000e-01	9.001221e-03	4.940314e-02	2.989797e-02	
3400	1.000000e-01	9.001244e-03	5.282036e-02	2.989793e-02	
3500	1.000000e-01	9.001267e-03	5.634191e-02	2.989789e-02	
3600	1.000000e-01	9.001291e-03	5.996982e-02	2.989785e-02	
3700	1.000000e-01	9.001315e-03	6.370549e-02	2.989781e-02	
3800	1.000000e-01	9.001340e-03	6.755079e-02	2.989777e-02	
3900	1.000000e-01	9.001365e-03	7.150690e-02	2.989773e-02	
4000	1.000000e-01	9.001391e-03	7.557612e-02	2.989768e-02	
4100	1.000000e-01	9.001417e-03	7.976009e-02	2.989764e-02	
4200	1.000000e-01	9.001443e-03	8.406101e-02	2.989760e-02	
