step	cyano	ecw	
0	50	0	
100	50	0	
200	50	0	
300	50	0	
400	50	0	
500	50	0	
600	51	0	
700	53	0	
800	53	0	
900	55	0	
1000	56	0	
1100	57	0	
1200	57	0	
1300	58	0	
1400	59	0	
1500	59	0	
1600	60	0	
1700	61	0	
1800	62	0	
1900	63	0	
2000	65	0	
2100	65	0	
2200	65	0	
2300	66	0	
2400	68	0	
2500	70	0	
2600	73	0	
2700	73	0	
2800	73	0	
2900	75	0	
3000	76	0	
3100	77	0	
3200	79	0	
3300	81	0	
3400	84	0	
3500	85	0	
3600	88	0	
3700	91	0	
3800	93	0	
3900	94	0	
4000	96	0	
4100	97	0	
4200	99	0	
4300	100	0	
4400	101	0	
4500	102	0	
4600	103	0	
4700	104	0	
4800	104	0	
4900	105	0	
5000	108	0	
5100	114	0	
5200	115	0	
5300	118	0	
5400	121	0	
5500	124	0	
5600	128	0	
5700	130	0	
5800	132	0	
5900	134	0	
6000	137	0	
6100	140	0	
6200	146	0	
6300	148	0	
6400	150	0	
6500	155	0	
6600	157	0	
6700	159	0	
6800	162	0	
6900	168	0	
7000	170	0	
7100	177	0	
7200	179	0	
7300	180	0	
7400	183	0	
7500	184	0	
7600	185	0	
7700	190	0	
7800	193	0	
7900	196	0	
8000	203	0	
8100	207	0	
8200	211	0	
8300	215	0	
8400	218	0	
8500	224	0	
8600	229	0	
8700	233	0	
8800	234	0	
8900	237	0	
9000	246	0	
9100	250	0	
9200	254	0	
9300	265	0	
9400	268	0	
9500	272	0	
9600	279	0	
9700	287	0	
9800	292	0	
9900	298	0	
10000	306	0	
