step	cyano	ecw	
0	100	0	
100	100	0	
200	100	0	
300	100	0	
400	100	0	
500	102	0	
600	104	0	
700	107	0	
800	109	0	
900	111	0	
1000	113	0	
1100	114	0	
1200	118	0	
1300	120	0	
1400	121	0	
1500	122	0	
1600	124	0	
1700	125	0	
1800	127	0	
1900	128	0	
2000	131	0	
2100	134	0	
2200	136	0	
2300	140	0	
2400	140	0	
2500	143	0	
2600	144	0	
2700	146	0	
2800	150	0	
2900	151	0	
3000	152	0	
3100	153	0	
3200	155	0	
3300	159	0	
3400	165	0	
3500	167	0	
3600	172	0	
3700	174	0	
3800	181	0	
3900	182	0	
4000	184	0	
4100	189	0	
4200	194	0	
4300	199	0	
4400	203	0	
4500	206	0	
4600	209	0	
4700	209	0	
4800	211	0	
4900	214	0	
5000	218	0	
5100	222	0	
5200	226	0	
5300	229	0	
5400	233	0	
5500	235	0	
5600	242	0	
5700	249	0	
5800	255	0	
5900	261	0	
6000	263	0	
6100	265	0	
6200	270	0	
6300	276	0	
6400	280	0	
6500	285	0	
6600	289	0	
6700	296	0	
6800	298	0	
6900	303	0	
7000	310	0	
7100	315	0	
7200	322	0	
7300	332	0	
7400	340	0	
7500	341	0	
7600	351	0	
7700	353	0	
7800	360	0	
7900	371	0	
8000	377	0	
8100	383	0	
8200	388	0	
8300	397	0	
8400	403	0	
8500	408	0	
8600	416	0	
8700	422	0	
