step	sub	o2	suc	co2	
0	1.000000e-01	9.000000e-03	3.420000e-20	2.990000e-02	
100	1.000000e-01	9.000758e-03	3.644193e-02	2.989874e-02	
200	1.000000e-01	9.000768e-03	7.220912e-02	2.989872e-02	
300	1.000000e-01	9.000778e-03	1.084237e-01	2.989870e-02	
400	1.000000e-01	9.000788e-03	1.450945e-01	2.989869e-02	
500	1.000000e-01	9.000798e-03	1.822291e-01	2.989867e-02	
600	1.000000e-01	9.000809e-03	2.198346e-01	2.989865e-02	
700	1.000000e-01	9.000823e-03	2.579177e-01	2.989863e-02	
800	1.000000e-01	9.000834e-03	2.964854e-01	2.989861e-02	
900	1.000000e-01	9.000845e-03	3.355446e-01	2.989859e-02	
1000	1.000000e-01	9.000856e-03	3.751023e-01	2.989857e-02	
1100	1.000000e-01	9.000868e-03	4.151655e-01	2.989855e-02	
1200	1.000000e-01	9.000873e-03	4.557412e-01	2.989854e-02	
1300	1.000000e-01	9.000885e-03	4.968367e-01	2.989853e-02	
1400	1.000000e-01	9.000896e-03	5.384593e-01	2.989851e-02	
1500	1.000000e-01	9.000902e-03	5.806163e-01	2.989850e-02	
1600	1.000000e-01	9.000910e-03	6.233152e-01	2.989848e-02	
1700	1.000000e-01	9.000917e-03	6.665636e-01	2.989847e-02	
1800	1.000000e-01	9.000934e-03	7.103692e-01	2.989844e-02	
1900	1.000000e-01	9.000940e-03	7.547397e-01	2.989843e-02	
2000	1.000000e-01	9.000953e-03	7.996828e-01	2.989841e-02	
2100	1.000000e-01	9.000964e-03	8.452065e-01	2.989839e-02	
2200	1.000000e-01	9.000977e-03	8.913189e-01	2.989837e-02	
2300	1.000000e-01	9.000986e-03	9.380280e-01	2.989836e-02	
2400	1.000000e-01	9.001000e-03	9.853422e-01	2.989833e-02	
2500	1.000000e-01	9.001013e-03	1.033270e+00	2.989831e-02	
2600	1.000000e-01	9.001026e-03	1.081819e+00	2.989829e-02	
2700	1.000000e-01	9.001040e-03	1.130999e+00	2.989827e-02	
2800	1.000000e-01	9.001053e-03	1.180817e+00	2.989824e-02	
2900	1.000000e-01	9.001070e-03	1.231284e+00	2.989822e-02	
3000	1.000000e-01	9.001075e-03	1.282407e+00	2.989821e-02	
3100	1.000000e-01	9.001090e-03	1.334195e+00	2.989818e-02	
3200	1.000000e-01	9.001104e-03	1.386659e+00	2.989816e-02	
3300	1.000000e-01	9.001119e-03	1.439806e+00	2.989814e-02	
3400	1.000000e-01	9.001133e-03	1.493647e+00	2.989811e-02	
3500	1.000000e-01	9.001146e-03	1.548190e+00	2.989809e-02	
3600	1.000000e-01	9.001161e-03	1.603446e+00	2.989806e-02	
3700	1.000000e-01	9.001178e-03	1.659423e+00	2.989804e-02	
3800	1.000000e-01	9.001194e-03	1.716133e+00	2.989801e-02	
3900	1.000000e-01	9.001200e-03	1.773584e+00	2.989800e-02	
4000	1.000000e-01	9.001216e-03	1.831787e+00	2.989797e-02	
4100	1.000000e-01	9.001232e-03	1.890753e+00	2.989795e-02	
4200	1.000000e-01	9.001248e-03	1.950491e+00	2.989792e-02	
4300	1.000000e-01	9.001265e-03	2.011012e+00	2.989789e-02	
4400	1.000000e-01	9.001281e-03	2.072326e+00	2.989786e-02	
4500	1.000000e-01	9.001294e-03	2.134445e+00	2.989784e-02	
4600	1.000000e-01	9.001309e-03	2.197379e+00	2.989782e-02	
4700	1.000000e-01	9.001332e-03	2.261139e+00	2.989778e-02	
4800	1.000000e-01	9.001360e-03	2.325737e+00	2.989773e-02	
4900	1.000000e-01	9.001378e-03	2.391184e+00	2.989770e-02	
5000	1.000000e-01	9.001396e-03	2.457491e+00	2.989767e-02	
5100	1.000000e-01	9.001420e-03	2.524670e+00	2.989763e-02	
5200	1.000000e-01	9.001443e-03	2.592732e+00	2.989759e-02	
5300	1.000000e-01	9.001463e-03	2.661690e+00	2.989756e-02	
5400	1.000000e-01	9.001482e-03	2.731556e+00	2.989753e-02	
5500	1.000000e-01	9.001511e-03	2.802341e+00	2.989748e-02	
5600	1.000000e-01	9.001537e-03	2.874059e+00	2.989744e-02	
5700	1.000000e-01	9.001555e-03	2.946722e+00	2.989741e-02	
5800	1.000000e-01	9.001569e-03	3.020342e+00	2.989738e-02	
5900	1.000000e-01	9.001589e-03	3.094933e+00	2.989735e-02	
6000	1.000000e-01	9.001610e-03	3.170507e+00	2.989732e-02	
6100	1.000000e-01	9.001623e-03	3.247078e+00	2.989729e-02	
6200	1.000000e-01	9.001647e-03	3.324659e+00	2.989725e-02	
6300	1.000000e-01	9.001669e-03	3.403264e+00	2.989722e-02	
6400	1.000000e-01	9.001691e-03	3.482906e+00	2.989718e-02	
6500	1.000000e-01	9.001713e-03	3.563600e+00	2.989714e-02	
6600	1.000000e-01	9.001735e-03	3.645359e+00	2.989711e-02	
6700	1.000000e-01	9.001758e-03	3.728198e+00	2.989707e-02	
6800	1.000000e-01	9.001781e-03	3.812131e+00	2.989703e-02	
