step	cyano	ecw	
0	9.082804e-14	0.000000e+00	
100	9.240899e-14	0.000000e+00	
200	9.401746e-14	0.000000e+00	
300	9.565393e-14	0.000000e+00	
400	9.731888e-14	0.000000e+00	
500	9.901281e-14	0.000000e+00	
600	1.007362e-13	0.000000e+00	
700	1.024896e-13	0.000000e+00	
800	1.042736e-13	0.000000e+00	
900	1.060886e-13	0.000000e+00	
1000	1.079351e-13	0.000000e+00	
1100	1.098139e-13	0.000000e+00	
1200	1.117253e-13	0.000000e+00	
1300	1.136700e-13	0.000000e+00	
1400	1.156485e-13	0.000000e+00	
1500	1.176615e-13	0.000000e+00	
1600	1.197095e-13	0.000000e+00	
1700	1.217931e-13	0.000000e+00	
1800	1.239131e-13	0.000000e+00	
1900	1.260699e-13	0.000000e+00	
2000	1.282643e-13	0.000000e+00	
2100	1.304968e-13	0.000000e+00	
2200	1.327683e-13	0.000000e+00	
2300	1.350792e-13	0.000000e+00	
2400	1.374304e-13	0.000000e+00	
2500	1.398225e-13	0.000000e+00	
2600	1.422563e-13	0.000000e+00	
2700	1.447324e-13	0.000000e+00	
2800	1.472516e-13	0.000000e+00	
2900	1.498147e-13	0.000000e+00	
3000	1.524223e-13	0.000000e+00	
3100	1.550754e-13	0.000000e+00	
3200	1.577746e-13	0.000000e+00	
3300	1.605209e-13	0.000000e+00	
3400	1.633149e-13	0.000000e+00	
3500	1.661575e-13	0.000000e+00	
3600	1.690497e-13	0.000000e+00	
3700	1.719921e-13	0.000000e+00	
3800	1.749858e-13	0.000000e+00	
3900	1.780316e-13	0.000000e+00	
4000	1.811305e-13	0.000000e+00	
4100	1.842832e-13	0.000000e+00	
4200	1.874908e-13	0.000000e+00	
4300	1.907543e-13	0.000000e+00	
4400	1.940746e-13	0.000000e+00	
4500	1.974526e-13	0.000000e+00	
4600	2.008895e-13	0.000000e+00	
4700	2.043862e-13	0.000000e+00	
4800	2.079437e-13	0.000000e+00	
4900	2.115632e-13	0.000000e+00	
5000	2.152456e-13	0.000000e+00	
5100	2.189922e-13	0.000000e+00	
5200	2.228040e-13	0.000000e+00	
5300	2.266821e-13	0.000000e+00	
5400	2.306277e-13	0.000000e+00	
5500	2.346420e-13	0.000000e+00	
5600	2.387262e-13	0.000000e+00	
5700	2.428814e-13	0.000000e+00	
5800	2.471090e-13	0.000000e+00	
5900	2.514102e-13	0.000000e+00	
6000	2.557862e-13	0.000000e+00	
6100	2.602384e-13	0.000000e+00	
6200	2.647681e-13	0.000000e+00	
6300	2.693767e-13	0.000000e+00	
6400	2.740655e-13	0.000000e+00	
6500	2.788358e-13	0.000000e+00	
6600	2.836892e-13	0.000000e+00	
6700	2.886271e-13	0.000000e+00	
6800	2.936510e-13	0.000000e+00	
6900	2.987622e-13	0.000000e+00	
7000	3.039625e-13	0.000000e+00	
7100	3.092533e-13	0.000000e+00	
7200	3.146361e-13	0.000000e+00	
7300	3.201127e-13	0.000000e+00	
7400	3.256845e-13	0.000000e+00	
7500	3.313534e-13	0.000000e+00	
7600	3.371209e-13	0.000000e+00	
7700	3.429888e-13	0.000000e+00	
7800	3.489589e-13	0.000000e+00	
7900	3.550328e-13	0.000000e+00	
8000	3.612125e-13	0.000000e+00	
8100	3.674998e-13	0.000000e+00	
8200	3.738965e-13	0.000000e+00	
8300	3.804045e-13	0.000000e+00	
8400	3.870258e-13	0.000000e+00	
8500	3.937624e-13	0.000000e+00	
8600	4.006162e-13	0.000000e+00	
8700	4.075893e-13	0.000000e+00	
