step	cyano	ecw	
0	50	0	
100	50	0	
200	50	0	
300	50	0	
400	50	0	
500	51	0	
600	53	0	
700	54	0	
800	55	0	
900	57	0	
1000	58	0	
1100	61	0	
1200	61	0	
1300	63	0	
1400	65	0	
1500	67	0	
1600	68	0	
1700	68	0	
1800	69	0	
1900	69	0	
2000	69	0	
2100	73	0	
2200	73	0	
2300	74	0	
2400	75	0	
2500	76	0	
2600	77	0	
2700	77	0	
2800	78	0	
2900	78	0	
3000	78	0	
3100	78	0	
3200	78	0	
3300	80	0	
3400	82	0	
3500	84	0	
3600	85	0	
3700	88	0	
3800	90	0	
3900	91	0	
4000	94	0	
4100	96	0	
4200	100	0	
4300	102	0	
4400	104	0	
4500	108	0	
4600	112	0	
4700	118	0	
4800	123	0	
4900	123	0	
5000	125	0	
5100	131	0	
5200	132	0	
5300	135	0	
5400	138	0	
5500	140	0	
5600	142	0	
5700	144	0	
5800	145	0	
5900	147	0	
6000	148	0	
6100	149	0	
6200	151	0	
6300	152	0	
6400	156	0	
6500	157	0	
6600	158	0	
6700	161	0	
6800	166	0	
6900	170	0	
7000	175	0	
7100	178	0	
7200	182	0	
7300	185	0	
7400	192	0	
7500	195	0	
7600	197	0	
7700	201	0	
7800	203	0	
7900	212	0	
8000	216	0	
8100	220	0	
8200	226	0	
8300	234	0	
8400	240	0	
8500	247	0	
8600	251	0	
8700	255	0	
8800	259	0	
8900	267	0	
9000	272	0	
9100	279	0	
9200	283	0	
9300	286	0	
9400	289	0	
9500	296	0	
9600	302	0	
9700	307	0	
9800	311	0	
9900	315	0	
10000	317	0	
