step	cyano	ecw	
0	100	0	
100	100	0	
200	100	0	
300	100	0	
400	102	0	
500	104	0	
600	110	0	
700	112	0	
800	113	0	
900	116	0	
1000	117	0	
1100	117	0	
1200	119	0	
1300	121	0	
1400	124	0	
1500	124	0	
1600	127	0	
1700	129	0	
1800	131	0	
1900	134	0	
2000	137	0	
2100	139	0	
2200	139	0	
2300	141	0	
2400	144	0	
2500	147	0	
2600	149	0	
2700	149	0	
2800	150	0	
2900	152	0	
3000	154	0	
3100	155	0	
3200	159	0	
3300	165	0	
3400	172	0	
3500	176	0	
3600	177	0	
3700	180	0	
3800	181	0	
3900	183	0	
4000	185	0	
4100	190	0	
4200	193	0	
4300	196	0	
4400	201	0	
4500	207	0	
4600	209	0	
4700	212	0	
4800	216	0	
4900	224	0	
5000	226	0	
5100	232	0	
5200	239	0	
5300	248	0	
5400	254	0	
5500	258	0	
5600	267	0	
5700	272	0	
5800	275	0	
5900	280	0	
6000	286	0	
6100	292	0	
6200	298	0	
6300	301	0	
6400	305	0	
6500	306	0	
6600	313	0	
6700	321	0	
6800	324	0	
6900	328	0	
7000	334	0	
7100	337	0	
7200	344	0	
7300	352	0	
7400	358	0	
7500	362	0	
7600	371	0	
7700	375	0	
7800	383	0	
7900	388	0	
8000	391	0	
8100	401	0	
8200	415	0	
8300	424	0	
8400	431	0	
8500	436	0	
8600	445	0	
8700	459	0	
