step	cyano	ecw	
0	4.469126e-14	9.823274e-15	
100	4.528351e-14	9.814962e-15	
200	4.588362e-14	9.806745e-15	
300	4.649168e-14	9.798619e-15	
400	4.710780e-14	9.790583e-15	
500	4.773208e-14	9.782635e-15	
600	4.836464e-14	9.774776e-15	
700	4.900557e-14	9.767004e-15	
800	4.965501e-14	9.759319e-15	
900	5.031305e-14	9.751720e-15	
1000	5.097981e-14	9.744206e-15	
1100	5.165540e-14	9.736777e-15	
1200	5.233995e-14	9.729432e-15	
1300	5.303357e-14	9.722170e-15	
1400	5.373638e-14	9.714990e-15	
1500	5.444851e-14	9.707891e-15	
1600	5.517007e-14	9.700874e-15	
1700	5.590120e-14	9.693937e-15	
1800	5.664201e-14	9.687079e-15	
1900	5.739264e-14	9.680300e-15	
2000	5.815322e-14	9.673599e-15	
2100	5.892388e-14	9.666976e-15	
2200	5.970475e-14	9.660429e-15	
2300	6.049597e-14	9.653959e-15	
2400	6.129768e-14	9.647564e-15	
2500	6.211001e-14	9.641243e-15	
2600	6.293310e-14	9.634997e-15	
2700	6.376711e-14	9.628823e-15	
2800	6.461216e-14	9.622723e-15	
2900	6.546842e-14	9.616694e-15	
3000	6.633602e-14	9.610737e-15	
3100	6.721512e-14	9.604850e-15	
3200	6.810586e-14	9.599034e-15	
3300	6.900842e-14	9.593286e-15	
3400	6.992293e-14	9.587608e-15	
3500	7.084957e-14	9.581997e-15	
3600	7.178848e-14	9.576454e-15	
3700	7.273983e-14	9.570978e-15	
3800	7.370380e-14	9.565567e-15	
3900	7.468054e-14	9.560222e-15	
4000	7.567022e-14	9.554942e-15	
4100	7.667302e-14	9.549727e-15	
4200	7.768910e-14	9.544575e-15	
4300	7.871866e-14	9.539486e-15	
4400	7.976185e-14	9.534459e-15	
4500	8.081887e-14	9.529495e-15	
4600	8.188990e-14	9.524591e-15	
4700	8.297512e-14	9.519748e-15	
4800	8.407473e-14	9.514965e-15	
4900	8.518890e-14	9.510242e-15	
5000	8.631784e-14	9.505577e-15	
5100	8.746174e-14	9.500971e-15	
5200	8.862081e-14	9.496422e-15	
5300	8.979523e-14	9.491931e-15	
5400	9.098521e-14	9.487496e-15	
5500	9.219097e-14	9.483117e-15	
5600	9.341270e-14	9.478793e-15	
5700	9.465062e-14	9.474524e-15	
5800	9.590495e-14	9.470309e-15	
5900	9.717591e-14	9.466148e-15	
6000	9.846370e-14	9.462040e-15	
6100	9.976856e-14	9.457985e-15	
6200	1.010907e-13	9.453982e-15	
6300	1.024304e-13	9.450030e-15	
6400	1.037878e-13	9.446129e-15	
6500	1.051632e-13	9.442279e-15	
6600	1.065569e-13	9.438478e-15	
6700	1.079690e-13	9.434728e-15	
6800	1.093998e-13	9.431026e-15	
6900	1.108496e-13	9.427372e-15	
7000	1.123186e-13	9.423767e-15	
7100	1.138071e-13	9.420209e-15	
7200	1.153153e-13	9.416698e-15	
7300	1.168435e-13	9.413233e-15	
7400	1.183919e-13	9.409814e-15	
7500	1.199608e-13	9.406440e-15	
7600	1.215506e-13	9.403111e-15	
7700	1.231614e-13	9.399827e-15	
7800	1.247936e-13	9.396587e-15	
7900	1.264473e-13	9.393390e-15	
8000	1.281231e-13	9.390236e-15	
8100	1.298210e-13	9.387124e-15	
8200	1.315414e-13	9.384055e-15	
8300	1.332846e-13	9.381027e-15	
8400	1.350509e-13	9.378040e-15	
8500	1.368406e-13	9.375094e-15	
8600	1.386541e-13	9.372188e-15	
8700	1.404915e-13	9.369322e-15	
8800	1.423534e-13	9.366496e-15	
8900	1.442398e-13	9.363708e-15	
9000	1.461513e-13	9.360959e-15	
9100	1.480882e-13	9.358247e-15	
9200	1.500507e-13	9.355574e-15	
9300	1.520392e-13	9.352938e-15	
