step	cyano	ecw	
0	100	0	
100	100	0	
200	100	0	
300	100	0	
400	102	0	
500	104	0	
600	105	0	
700	107	0	
800	107	0	
900	108	0	
1000	110	0	
1100	112	0	
1200	117	0	
1300	118	0	
1400	119	0	
1500	119	0	
1600	121	0	
1700	122	0	
1800	124	0	
1900	125	0	
2000	127	0	
2100	128	0	
2200	128	0	
2300	130	0	
2400	132	0	
2500	135	0	
2600	139	0	
2700	142	0	
2800	145	0	
2900	148	0	
3000	150	0	
3100	154	0	
3200	156	0	
3300	159	0	
3400	161	0	
3500	161	0	
3600	164	0	
3700	169	0	
3800	173	0	
3900	176	0	
4000	180	0	
4100	181	0	
4200	183	0	
4300	187	0	
4400	194	0	
4500	201	0	
4600	206	0	
4700	209	0	
4800	211	0	
4900	217	0	
5000	224	0	
5100	228	0	
5200	233	0	
5300	235	0	
5400	238	0	
5500	244	0	
5600	252	0	
5700	258	0	
5800	262	0	
5900	267	0	
6000	271	0	
6100	276	0	
6200	280	0	
6300	282	0	
6400	286	0	
6500	292	0	
6600	296	0	
6700	300	0	
6800	303	0	
6900	308	0	
7000	317	0	
7100	323	0	
7200	328	0	
7300	335	0	
7400	341	0	
7500	351	0	
7600	360	0	
7700	365	0	
7800	376	0	
7900	386	0	
8000	395	0	
8100	399	0	
8200	408	0	
8300	415	0	
8400	420	0	
8500	430	0	
8600	439	0	
8700	446	0	
