step	cyano	ecw	
0	5.202891e-16	1.394101e-16	
100	5.283929e-16	1.394101e-16	
200	5.366228e-16	1.394101e-16	
300	5.449810e-16	1.394101e-16	
400	5.534693e-16	1.394101e-16	
500	5.620899e-16	1.394101e-16	
600	5.708447e-16	1.394101e-16	
700	5.797358e-16	1.394101e-16	
800	5.887655e-16	1.394101e-16	
900	5.979358e-16	1.394101e-16	
1000	6.072489e-16	1.394102e-16	
1100	6.167071e-16	1.394102e-16	
1200	6.263126e-16	1.394102e-16	
1300	6.360677e-16	1.394102e-16	
1400	6.459748e-16	1.394102e-16	
1500	6.560361e-16	1.394102e-16	
1600	6.662542e-16	1.394102e-16	
1700	6.766314e-16	1.394102e-16	
1800	6.871703e-16	1.394102e-16	
1900	6.978733e-16	1.394102e-16	
2000	7.087430e-16	1.394102e-16	
2100	7.197820e-16	1.394103e-16	
2200	7.309929e-16	1.394103e-16	
2300	7.423785e-16	1.394103e-16	
2400	7.539414e-16	1.394103e-16	
2500	7.656844e-16	1.394103e-16	
2600	7.776103e-16	1.394103e-16	
2700	7.897219e-16	1.394104e-16	
2800	8.020222e-16	1.394104e-16	
2900	8.145141e-16	1.394104e-16	
3000	8.272005e-16	1.394104e-16	
3100	8.400845e-16	1.394105e-16	
3200	8.531692e-16	1.394105e-16	
3300	8.664577e-16	1.394105e-16	
3400	8.799532e-16	1.394105e-16	
3500	8.936589e-16	1.394106e-16	
3600	9.075781e-16	1.394106e-16	
3700	9.217140e-16	1.394106e-16	
3800	9.360701e-16	1.394107e-16	
3900	9.506499e-16	1.394107e-16	
4000	9.654567e-16	1.394107e-16	
4100	9.804941e-16	1.394108e-16	
4200	9.957658e-16	1.394108e-16	
4300	1.011275e-15	1.394109e-16	
4400	1.027026e-15	1.394109e-16	
4500	1.043023e-15	1.394110e-16	
4600	1.059268e-15	1.394110e-16	
4700	1.075767e-15	1.394111e-16	
4800	1.092523e-15	1.394111e-16	
4900	1.109539e-15	1.394112e-16	
5000	1.126821e-15	1.394112e-16	
5100	1.144371e-15	1.394113e-16	
5200	1.162196e-15	1.394114e-16	
5300	1.180297e-15	1.394114e-16	
5400	1.198681e-15	1.394115e-16	
5500	1.217351e-15	1.394116e-16	
5600	1.236312e-15	1.394116e-16	
5700	1.255568e-15	1.394117e-16	
5800	1.275124e-15	1.394118e-16	
5900	1.294985e-15	1.394118e-16	
6000	1.315155e-15	1.394119e-16	
6100	1.335639e-15	1.394120e-16	
6200	1.356442e-15	1.394121e-16	
6300	1.377569e-15	1.394122e-16	
6400	1.399025e-15	1.394123e-16	
6500	1.420816e-15	1.394124e-16	
6600	1.442946e-15	1.394124e-16	
6700	1.465420e-15	1.394125e-16	
6800	1.488245e-15	1.394126e-16	
6900	1.511425e-15	1.394127e-16	
7000	1.534966e-15	1.394128e-16	
7100	1.558874e-15	1.394129e-16	
7200	1.583154e-15	1.394131e-16	
7300	1.607813e-15	1.394132e-16	
7400	1.632855e-15	1.394133e-16	
7500	1.658288e-15	1.394134e-16	
7600	1.684116e-15	1.394135e-16	
7700	1.710347e-15	1.394136e-16	
7800	1.736987e-15	1.394138e-16	
7900	1.764041e-15	1.394139e-16	
8000	1.791517e-15	1.394140e-16	
8100	1.819420e-15	1.394142e-16	
8200	1.847759e-15	1.394143e-16	
8300	1.876538e-15	1.394144e-16	
8400	1.905766e-15	1.394146e-16	
8500	1.935450e-15	1.394147e-16	
8600	1.965595e-15	1.394149e-16	
8700	1.996210e-15	1.394150e-16	
8800	2.027302e-15	1.394152e-16	
8900	2.058878e-15	1.394153e-16	
9000	2.090946e-15	1.394155e-16	
