step	cyano	ecw	
0	4.545957e-14	9.373270e-15	
100	4.606201e-14	9.369491e-15	
200	4.667243e-14	9.369740e-15	
300	4.729095e-14	9.374020e-15	
400	4.791766e-14	9.382290e-15	
500	4.855267e-14	9.394514e-15	
600	4.919610e-14	9.410675e-15	
700	4.984806e-14	9.430760e-15	
800	5.050866e-14	9.454760e-15	
900	5.117801e-14	9.482667e-15	
1000	5.185623e-14	9.514482e-15	
1100	5.254344e-14	9.550213e-15	
1200	5.323976e-14	9.589866e-15	
1300	5.394530e-14	9.633454e-15	
1400	5.466020e-14	9.680996e-15	
1500	5.538457e-14	9.732521e-15	
1600	5.611853e-14	9.788053e-15	
1700	5.686223e-14	9.847622e-15	
1800	5.761578e-14	9.911265e-15	
1900	5.837932e-14	9.979022e-15	
2000	5.915297e-14	1.005094e-14	
2100	5.993688e-14	1.012707e-14	
2200	6.073117e-14	1.020747e-14	
2300	6.153600e-14	1.029220e-14	
2400	6.235148e-14	1.038131e-14	
2500	6.317778e-14	1.047488e-14	
2600	6.401503e-14	1.057297e-14	
2700	6.486337e-14	1.067566e-14	
2800	6.572295e-14	1.078304e-14	
2900	6.659392e-14	1.089520e-14	
3000	6.747644e-14	1.101223e-14	
3100	6.837065e-14	1.113423e-14	
3200	6.927671e-14	1.126129e-14	
3300	7.019478e-14	1.139353e-14	
3400	7.112502e-14	1.153107e-14	
3500	7.206758e-14	1.167403e-14	
3600	7.302264e-14	1.182254e-14	
3700	7.399035e-14	1.197671e-14	
3800	7.497089e-14	1.213669e-14	
3900	7.596442e-14	1.230261e-14	
4000	7.697111e-14	1.247463e-14	
4100	7.799115e-14	1.265289e-14	
4200	7.902470e-14	1.283756e-14	
4300	8.007196e-14	1.302882e-14	
4400	8.113309e-14	1.322683e-14	
4500	8.220828e-14	1.343178e-14	
4600	8.329772e-14	1.364386e-14	
4700	8.440160e-14	1.386328e-14	
4800	8.552011e-14	1.409023e-14	
4900	8.665344e-14	1.432494e-14	
5000	8.780179e-14	1.456762e-14	
5100	8.896535e-14	1.481851e-14	
5200	9.014434e-14	1.507784e-14	
5300	9.133895e-14	1.534587e-14	
5400	9.254940e-14	1.562286e-14	
5500	9.377588e-14	1.590907e-14	
5600	9.501862e-14	1.620478e-14	
5700	9.627782e-14	1.651028e-14	
5800	9.755372e-14	1.682588e-14	
5900	9.884652e-14	1.715188e-14	
