step	cyano	ecw	
0	50	0	
100	50	0	
200	50	0	
300	51	0	
400	51	0	
500	51	0	
600	52	0	
700	53	0	
800	53	0	
900	53	0	
1000	55	0	
1100	55	0	
1200	59	0	
1300	59	0	
1400	61	0	
1500	62	0	
1600	63	0	
1700	65	0	
1800	65	0	
1900	65	0	
2000	66	0	
2100	67	0	
2200	68	0	
2300	68	0	
2400	69	0	
2500	70	0	
2600	70	0	
2700	74	0	
2800	74	0	
2900	76	0	
3000	77	0	
3100	78	0	
3200	78	0	
3300	79	0	
3400	79	0	
3500	80	0	
3600	81	0	
3700	81	0	
3800	85	0	
3900	88	0	
4000	91	0	
4100	92	0	
4200	92	0	
4300	93	0	
4400	94	0	
4500	96	0	
4600	97	0	
4700	98	0	
4800	99	0	
4900	100	0	
5000	101	0	
5100	103	0	
5200	104	0	
5300	108	0	
5400	112	0	
5500	114	0	
5600	116	0	
5700	118	0	
5800	120	0	
5900	123	0	
6000	126	0	
6100	130	0	
6200	136	0	
6300	136	0	
6400	137	0	
6500	139	0	
6600	140	0	
6700	143	0	
6800	146	0	
6900	148	0	
7000	154	0	
7100	158	0	
7200	161	0	
7300	162	0	
7400	162	0	
7500	167	0	
7600	168	0	
7700	174	0	
7800	176	0	
7900	178	0	
8000	181	0	
8100	184	0	
8200	184	0	
8300	186	0	
8400	189	0	
8500	193	0	
8600	193	0	
8700	195	0	
8800	197	0	
8900	199	0	
9000	209	0	
9100	212	0	
9200	219	0	
9300	222	0	
9400	224	0	
9500	229	0	
9600	233	0	
9700	240	0	
9800	245	0	
9900	249	0	
10000	252	0	
