step	sub	o2	suc	co2	
0	1.000000e-01	9.000000e-03	3.420000e-20	2.990000e-02	
100	1.000000e-01	9.000001e-03	2.551789e-08	2.990000e-02	
200	1.000000e-01	9.000001e-03	1.052848e-07	2.990000e-02	
300	1.000000e-01	9.000001e-03	2.297237e-07	2.990000e-02	
400	1.000000e-01	9.000001e-03	3.731056e-07	2.990000e-02	
500	1.000000e-01	9.000001e-03	5.338559e-07	2.990000e-02	
600	1.000000e-01	9.000001e-03	7.107143e-07	2.990000e-02	
700	1.000000e-01	9.000001e-03	9.026743e-07	2.990000e-02	
800	1.000000e-01	9.000001e-03	1.108931e-06	2.990000e-02	
900	1.000000e-01	9.000001e-03	1.328839e-06	2.990000e-02	
1000	1.000000e-01	9.000001e-03	1.561874e-06	2.990000e-02	
1100	1.000000e-01	9.000001e-03	1.807608e-06	2.990000e-02	
1200	1.000000e-01	9.000001e-03	2.065692e-06	2.990000e-02	
1300	1.000000e-01	9.000001e-03	2.335843e-06	2.990000e-02	
1400	1.000000e-01	9.000001e-03	2.617822e-06	2.990000e-02	
1500	1.000000e-01	9.000001e-03	2.911445e-06	2.990000e-02	
1600	1.000000e-01	9.000001e-03	3.216557e-06	2.990000e-02	
1700	1.000000e-01	9.000001e-03	3.533033e-06	2.990000e-02	
1800	1.000000e-01	9.000001e-03	3.860780e-06	2.990000e-02	
1900	1.000000e-01	9.000001e-03	4.199723e-06	2.990000e-02	
2000	1.000000e-01	9.000001e-03	4.549813e-06	2.990000e-02	
2100	1.000000e-01	9.000001e-03	4.911014e-06	2.990000e-02	
2200	1.000000e-01	9.000001e-03	5.283306e-06	2.990000e-02	
2300	1.000000e-01	9.000001e-03	5.666688e-06	2.990000e-02	
2400	1.000000e-01	9.000001e-03	6.061169e-06	2.990000e-02	
2500	1.000000e-01	9.000001e-03	6.466770e-06	2.990000e-02	
2600	1.000000e-01	9.000001e-03	6.883521e-06	2.990000e-02	
2700	1.000000e-01	9.000001e-03	7.311464e-06	2.990000e-02	
2800	1.000000e-01	9.000001e-03	7.750651e-06	2.990000e-02	
2900	1.000000e-01	9.000001e-03	8.201141e-06	2.990000e-02	
3000	1.000000e-01	9.000001e-03	8.663002e-06	2.990000e-02	
3100	1.000000e-01	9.000001e-03	9.136306e-06	2.990000e-02	
3200	1.000000e-01	9.000001e-03	9.621139e-06	2.990000e-02	
3300	1.000000e-01	9.000001e-03	1.011759e-05	2.990000e-02	
3400	1.000000e-01	9.000001e-03	1.062575e-05	2.990000e-02	
3500	1.000000e-01	9.000001e-03	1.114572e-05	2.990000e-02	
3600	1.000000e-01	9.000001e-03	1.167761e-05	2.990000e-02	
3700	1.000000e-01	9.000001e-03	1.222024e-05	2.990000e-02	
3800	1.000000e-01	9.000001e-03	1.277171e-05	2.990000e-02	
3900	1.000000e-01	9.000001e-03	1.333215e-05	2.990000e-02	
4000	1.000000e-01	9.000001e-03	1.390171e-05	2.990000e-02	
4100	1.000000e-01	9.000001e-03	1.448055e-05	2.990000e-02	
4200	1.000000e-01	9.000001e-03	1.506882e-05	2.990000e-02	
4300	1.000000e-01	9.000001e-03	1.566666e-05	2.990000e-02	
4400	1.000000e-01	9.000001e-03	1.627423e-05	2.990000e-02	
4500	1.000000e-01	9.000001e-03	1.689169e-05	2.990000e-02	
4600	1.000000e-01	9.000001e-03	1.751921e-05	2.990000e-02	
4700	1.000000e-01	9.000001e-03	1.815694e-05	2.990000e-02	
4800	1.000000e-01	9.000001e-03	1.880506e-05	2.990000e-02	
4900	1.000000e-01	9.000001e-03	1.946373e-05	2.990000e-02	
5000	1.000000e-01	9.000001e-03	2.013312e-05	2.990000e-02	
5100	1.000000e-01	9.000001e-03	2.081341e-05	2.990000e-02	
5200	1.000000e-01	9.000001e-03	2.150477e-05	2.990000e-02	
5300	1.000000e-01	9.000002e-03	2.220739e-05	2.990000e-02	
5400	1.000000e-01	9.000002e-03	2.292145e-05	2.990000e-02	
5500	1.000000e-01	9.000002e-03	2.364714e-05	2.990000e-02	
5600	1.000000e-01	9.000002e-03	2.438464e-05	2.990000e-02	
5700	1.000000e-01	9.000002e-03	2.513415e-05	2.990000e-02	
5800	1.000000e-01	9.000002e-03	2.589586e-05	2.990000e-02	
5900	1.000000e-01	9.000002e-03	2.666997e-05	2.990000e-02	
6000	1.000000e-01	9.000002e-03	2.745669e-05	2.990000e-02	
6100	1.000000e-01	9.000002e-03	2.825621e-05	2.990000e-02	
6200	1.000000e-01	9.000002e-03	2.906875e-05	2.990000e-02	
6300	1.000000e-01	9.000002e-03	2.989451e-05	2.990000e-02	
6400	1.000000e-01	9.000002e-03	3.073373e-05	2.990000e-02	
6500	1.000000e-01	9.000002e-03	3.158660e-05	2.990000e-02	
6600	1.000000e-01	9.000002e-03	3.245335e-05	2.990000e-02	
6700	1.000000e-01	9.000002e-03	3.333422e-05	2.990000e-02	
6800	1.000000e-01	9.000002e-03	3.422943e-05	2.990000e-02	
6900	1.000000e-01	9.000002e-03	3.513921e-05	2.990000e-02	
7000	1.000000e-01	9.000002e-03	3.606381e-05	2.990000e-02	
7100	1.000000e-01	9.000002e-03	3.700346e-05	2.990000e-02	
7200	1.000000e-01	9.000002e-03	3.795840e-05	2.990000e-02	
7300	1.000000e-01	9.000002e-03	3.892889e-05	2.990000e-02	
7400	1.000000e-01	9.000002e-03	3.991519e-05	2.990000e-02	
7500	1.000000e-01	9.000002e-03	4.091753e-05	2.990000e-02	
7600	1.000000e-01	9.000002e-03	4.193620e-05	2.990000e-02	
7700	1.000000e-01	9.000002e-03	4.297145e-05	2.990000e-02	
7800	1.000000e-01	9.000002e-03	4.402356e-05	2.990000e-02	
7900	1.000000e-01	9.000002e-03	4.509280e-05	2.990000e-02	
8000	1.000000e-01	9.000002e-03	4.617944e-05	2.990000e-02	
8100	1.000000e-01	9.000002e-03	4.728377e-05	2.990000e-02	
8200	1.000000e-01	9.000002e-03	4.840608e-05	2.990000e-02	
8300	1.000000e-01	9.000002e-03	4.954667e-05	2.990000e-02	
8400	1.000000e-01	9.000002e-03	5.070582e-05	2.990000e-02	
8500	1.000000e-01	9.000002e-03	5.188384e-05	2.990000e-02	
8600	1.000000e-01	9.000002e-03	5.308105e-05	2.990000e-02	
8700	1.000000e-01	9.000002e-03	5.429774e-05	2.990000e-02	
8800	1.000000e-01	9.000002e-03	5.553424e-05	2.990000e-02	
8900	1.000000e-01	9.000003e-03	5.679088e-05	2.990000e-02	
9000	1.000000e-01	9.000003e-03	5.806797e-05	2.990000e-02	
9100	1.000000e-01	9.000003e-03	5.936585e-05	2.990000e-02	
9200	1.000000e-01	9.000003e-03	6.068486e-05	2.990000e-02	
9300	1.000000e-01	9.000003e-03	6.202535e-05	2.990000e-02	
9400	1.000000e-01	9.000003e-03	6.338766e-05	2.990000e-02	
9500	1.000000e-01	9.000003e-03	6.477215e-05	2.990000e-02	
9600	1.000000e-01	9.000003e-03	6.617918e-05	2.990000e-02	
9700	1.000000e-01	9.000003e-03	6.760912e-05	2.990000e-02	
9800	1.000000e-01	9.000003e-03	6.906233e-05	2.990000e-02	
9900	1.000000e-01	9.000003e-03	7.053921e-05	2.990000e-02	
10000	1.000000e-01	9.000003e-03	7.204013e-05	2.990000e-02	
10100	1.000000e-01	9.000003e-03	7.356548e-05	2.990000e-02	
10200	1.000000e-01	9.000003e-03	7.511567e-05	2.989999e-02	
10300	1.000000e-01	9.000003e-03	7.669110e-05	2.989999e-02	
10400	1.000000e-01	9.000003e-03	7.829217e-05	2.989999e-02	
10500	1.000000e-01	9.000003e-03	7.991931e-05	2.989999e-02	
10600	1.000000e-01	9.000003e-03	8.157294e-05	2.989999e-02	
10700	1.000000e-01	9.000004e-03	8.325350e-05	2.989999e-02	
10800	1.000000e-01	9.000004e-03	8.496141e-05	2.989999e-02	
10900	1.000000e-01	9.000004e-03	8.669713e-05	2.989999e-02	
11000	1.000000e-01	9.000004e-03	8.846111e-05	2.989999e-02	
11100	1.000000e-01	9.000004e-03	9.025380e-05	2.989999e-02	
11200	1.000000e-01	9.000004e-03	9.207568e-05	2.989999e-02	
11300	1.000000e-01	9.000004e-03	9.392722e-05	2.989999e-02	
11400	1.000000e-01	9.000004e-03	9.580891e-05	2.989999e-02	
11500	1.000000e-01	9.000004e-03	9.772123e-05	2.989999e-02	
11600	1.000000e-01	9.000004e-03	9.966468e-05	2.989999e-02	
11700	1.000000e-01	9.000004e-03	1.016398e-04	2.989999e-02	
11800	1.000000e-01	9.000004e-03	1.036470e-04	2.989999e-02	
11900	1.000000e-01	9.000004e-03	1.056869e-04	2.989999e-02	
12000	1.000000e-01	9.000004e-03	1.077601e-04	2.989999e-02	
12100	1.000000e-01	9.000004e-03	1.098670e-04	2.989999e-02	
12200	1.000000e-01	9.000004e-03	1.120082e-04	2.989999e-02	
12300	1.000000e-01	9.000004e-03	1.141842e-04	2.989999e-02	
12400	1.000000e-01	9.000004e-03	1.163957e-04	2.989999e-02	
12500	1.000000e-01	9.000005e-03	1.186432e-04	2.989999e-02	
12600	1.000000e-01	9.000005e-03	1.209272e-04	2.989999e-02	
12700	1.000000e-01	9.000005e-03	1.232485e-04	2.989999e-02	
12800	1.000000e-01	9.000005e-03	1.256075e-04	2.989999e-02	
12900	1.000000e-01	9.000005e-03	1.280050e-04	2.989999e-02	
13000	1.000000e-01	9.000005e-03	1.304415e-04	2.989999e-02	
13100	1.000000e-01	9.000005e-03	1.329176e-04	2.989999e-02	
13200	1.000000e-01	9.000005e-03	1.354341e-04	2.989999e-02	
13300	1.000000e-01	9.000005e-03	1.379915e-04	2.989999e-02	
