step	cyano	ecw	
0	50	0	
100	50	0	
200	50	0	
300	51	0	
400	53	0	
500	53	0	
600	55	0	
700	56	0	
800	57	0	
900	58	0	
1000	58	0	
1100	59	0	
1200	59	0	
1300	60	0	
1400	61	0	
1500	62	0	
1600	62	0	
1700	62	0	
1800	64	0	
1900	64	0	
2000	65	0	
2100	65	0	
2200	65	0	
2300	66	0	
2400	67	0	
2500	67	0	
2600	68	0	
2700	69	0	
2800	69	0	
2900	70	0	
3000	70	0	
3100	70	0	
3200	72	0	
3300	72	0	
3400	73	0	
3500	75	0	
3600	76	0	
3700	76	0	
3800	77	0	
3900	77	0	
4000	78	0	
4100	78	0	
4200	81	0	
4300	84	0	
4400	85	0	
4500	89	0	
4600	91	0	
4700	92	0	
4800	96	0	
4900	98	0	
5000	99	0	
5100	102	0	
5200	105	0	
5300	107	0	
5400	109	0	
5500	112	0	
5600	115	0	
5700	117	0	
5800	119	0	
5900	122	0	
6000	122	0	
6100	123	0	
6200	125	0	
6300	126	0	
6400	126	0	
6500	128	0	
6600	129	0	
6700	133	0	
6800	136	0	
6900	136	0	
7000	136	0	
7100	138	0	
7200	140	0	
7300	142	0	
7400	144	0	
7500	146	0	
7600	147	0	
7700	150	0	
7800	152	0	
7900	156	0	
8000	159	0	
8100	159	0	
8200	159	0	
8300	164	0	
8400	168	0	
8500	172	0	
8600	172	0	
8700	174	0	
8800	176	0	
8900	177	0	
9000	182	0	
9100	188	0	
9200	196	0	
9300	198	0	
9400	200	0	
9500	201	0	
9600	206	0	
9700	210	0	
9800	213	0	
9900	218	0	
10000	224	0	
