step	sub	o2	suc	co2	
0	1.000000e-01	9.000000e-03	3.420000e-20	2.990000e-02	
100	1.000000e-01	9.004614e-03	8.899558e-03	2.989232e-02	
200	1.000000e-01	9.004689e-03	1.766530e-02	2.989219e-02	
300	1.000000e-01	9.004765e-03	2.657188e-02	2.989207e-02	
400	1.000000e-01	9.004843e-03	3.562234e-02	2.989194e-02	
500	1.000000e-01	9.004921e-03	4.481930e-02	2.989181e-02	
600	1.000000e-01	9.005001e-03	5.416528e-02	2.989167e-02	
700	1.000000e-01	9.005082e-03	6.366278e-02	2.989154e-02	
800	1.000000e-01	9.005165e-03	7.331437e-02	2.989140e-02	
900	1.000000e-01	9.005249e-03	8.312263e-02	2.989126e-02	
1000	1.000000e-01	9.005334e-03	9.309012e-02	2.989112e-02	
1100	1.000000e-01	9.005421e-03	1.032194e-01	2.989097e-02	
1200	1.000000e-01	9.005509e-03	1.135132e-01	2.989083e-02	
1300	1.000000e-01	9.005598e-03	1.239742e-01	2.989068e-02	
1400	1.000000e-01	9.005689e-03	1.346050e-01	2.989053e-02	
1500	1.000000e-01	9.005782e-03	1.454085e-01	2.989037e-02	
1600	1.000000e-01	9.005876e-03	1.563874e-01	2.989022e-02	
1700	1.000000e-01	9.005971e-03	1.675446e-01	2.989006e-02	
1800	1.000000e-01	9.006068e-03	1.788831e-01	2.988990e-02	
1900	1.000000e-01	9.006167e-03	1.904056e-01	2.988973e-02	
2000	1.000000e-01	9.006267e-03	2.021153e-01	2.988957e-02	
2100	1.000000e-01	9.006369e-03	2.140152e-01	2.988940e-02	
2200	1.000000e-01	9.006472e-03	2.261083e-01	2.988922e-02	
2300	1.000000e-01	9.006577e-03	2.383979e-01	2.988905e-02	
2400	1.000000e-01	9.006684e-03	2.508871e-01	2.988887e-02	
2500	1.000000e-01	9.006793e-03	2.635791e-01	2.988869e-02	
2600	1.000000e-01	9.006903e-03	2.764772e-01	2.988851e-02	
2700	1.000000e-01	9.007015e-03	2.895849e-01	2.988832e-02	
2800	1.000000e-01	9.007129e-03	3.029054e-01	2.988813e-02	
2900	1.000000e-01	9.007245e-03	3.164424e-01	2.988794e-02	
3000	1.000000e-01	9.007363e-03	3.301992e-01	2.988774e-02	
3100	1.000000e-01	9.007482e-03	3.441794e-01	2.988754e-02	
3200	1.000000e-01	9.007604e-03	3.583868e-01	2.988734e-02	
3300	1.000000e-01	9.007727e-03	3.728248e-01	2.988713e-02	
3400	1.000000e-01	9.007853e-03	3.874974e-01	2.988692e-02	
3500	1.000000e-01	9.007980e-03	4.024084e-01	2.988671e-02	
3600	1.000000e-01	9.008110e-03	4.175615e-01	2.988650e-02	
3700	1.000000e-01	9.008242e-03	4.329607e-01	2.988628e-02	
3800	1.000000e-01	9.008376e-03	4.486101e-01	2.988605e-02	
3900	1.000000e-01	9.008512e-03	4.645136e-01	2.988583e-02	
4000	1.000000e-01	9.008657e-03	4.806755e-01	2.988559e-02	
4100	1.000000e-01	9.008798e-03	4.970999e-01	2.988535e-02	
4200	1.000000e-01	9.008940e-03	5.137910e-01	2.988511e-02	
4300	1.000000e-01	9.009086e-03	5.307533e-01	2.988487e-02	
4400	1.000000e-01	9.009233e-03	5.479911e-01	2.988463e-02	
4500	1.000000e-01	9.009383e-03	5.655089e-01	2.988438e-02	
4600	1.000000e-01	9.009536e-03	5.833112e-01	2.988412e-02	
4700	1.000000e-01	9.009691e-03	6.014027e-01	2.988386e-02	
4800	1.000000e-01	9.009848e-03	6.197880e-01	2.988360e-02	
4900	1.000000e-01	9.010008e-03	6.384719e-01	2.988334e-02	
5000	1.000000e-01	9.010171e-03	6.574594e-01	2.988307e-02	
5100	1.000000e-01	9.010336e-03	6.767552e-01	2.988279e-02	
5200	1.000000e-01	9.010504e-03	6.963644e-01	2.988251e-02	
5300	1.000000e-01	9.010674e-03	7.162921e-01	2.988223e-02	
5400	1.000000e-01	9.010855e-03	7.365435e-01	2.988193e-02	
5500	1.000000e-01	9.011032e-03	7.571238e-01	2.988163e-02	
5600	1.000000e-01	9.011211e-03	7.780385e-01	2.988133e-02	
5700	1.000000e-01	9.011393e-03	7.992928e-01	2.988103e-02	
