step	sub	o2	suc	co2	
0	1.000000e-01	9.000000e-03	3.420000e-20	2.990000e-02	
100	1.000000e-01	9.000757e-03	3.501234e-02	2.989874e-02	
200	1.000000e-01	9.000767e-03	6.933799e-02	2.989872e-02	
300	1.000000e-01	9.000777e-03	1.040672e-01	2.989871e-02	
400	1.000000e-01	9.000784e-03	1.392076e-01	2.989869e-02	
500	1.000000e-01	9.000787e-03	1.747660e-01	2.989869e-02	
600	1.000000e-01	9.000791e-03	2.107492e-01	2.989868e-02	
700	1.000000e-01	9.000801e-03	2.471639e-01	2.989866e-02	
800	1.000000e-01	9.000812e-03	2.840167e-01	2.989865e-02	
900	1.000000e-01	9.000822e-03	3.213142e-01	2.989863e-02	
1000	1.000000e-01	9.000833e-03	3.590633e-01	2.989861e-02	
1100	1.000000e-01	9.000844e-03	3.972705e-01	2.989859e-02	
1200	1.000000e-01	9.000855e-03	4.359429e-01	2.989857e-02	
1300	1.000000e-01	9.000866e-03	4.750871e-01	2.989856e-02	
1400	1.000000e-01	9.000878e-03	5.147101e-01	2.989854e-02	
1500	1.000000e-01	9.000889e-03	5.548187e-01	2.989852e-02	
1600	1.000000e-01	9.000901e-03	5.954202e-01	2.989850e-02	
1700	1.000000e-01	9.000913e-03	6.365213e-01	2.989848e-02	
1800	1.000000e-01	9.000925e-03	6.781294e-01	2.989846e-02	
1900	1.000000e-01	9.000937e-03	7.202517e-01	2.989844e-02	
2000	1.000000e-01	9.000949e-03	7.628953e-01	2.989842e-02	
2100	1.000000e-01	9.000962e-03	8.060677e-01	2.989840e-02	
2200	1.000000e-01	9.000975e-03	8.497762e-01	2.989837e-02	
2300	1.000000e-01	9.000982e-03	8.940283e-01	2.989836e-02	
2400	1.000000e-01	9.000995e-03	9.388316e-01	2.989834e-02	
2500	1.000000e-01	9.001008e-03	9.841936e-01	2.989832e-02	
2600	1.000000e-01	9.001017e-03	1.030122e+00	2.989830e-02	
2700	1.000000e-01	9.001030e-03	1.076625e+00	2.989828e-02	
2800	1.000000e-01	9.001044e-03	1.123709e+00	2.989826e-02	
2900	1.000000e-01	9.001057e-03	1.171384e+00	2.989823e-02	
3000	1.000000e-01	9.001071e-03	1.219657e+00	2.989821e-02	
3100	1.000000e-01	9.001085e-03	1.268536e+00	2.989819e-02	
3200	1.000000e-01	9.001100e-03	1.318030e+00	2.989816e-02	
3300	1.000000e-01	9.001114e-03	1.368146e+00	2.989814e-02	
3400	1.000000e-01	9.001129e-03	1.418893e+00	2.989812e-02	
3500	1.000000e-01	9.001144e-03	1.470280e+00	2.989809e-02	
3600	1.000000e-01	9.001159e-03	1.522314e+00	2.989806e-02	
3700	1.000000e-01	9.001174e-03	1.575005e+00	2.989804e-02	
3800	1.000000e-01	9.001191e-03	1.628362e+00	2.989801e-02	
3900	1.000000e-01	9.001211e-03	1.682392e+00	2.989798e-02	
4000	1.000000e-01	9.001227e-03	1.737106e+00	2.989795e-02	
4100	1.000000e-01	9.001234e-03	1.792512e+00	2.989794e-02	
4200	1.000000e-01	9.001250e-03	1.848619e+00	2.989791e-02	
4300	1.000000e-01	9.001266e-03	1.905436e+00	2.989788e-02	
4400	1.000000e-01	9.001280e-03	1.962974e+00	2.989786e-02	
4500	1.000000e-01	9.001297e-03	2.021240e+00	2.989783e-02	
4600	1.000000e-01	9.001311e-03	2.080245e+00	2.989781e-02	
4700	1.000000e-01	9.001321e-03	2.139998e+00	2.989779e-02	
4800	1.000000e-01	9.001339e-03	2.200509e+00	2.989776e-02	
4900	1.000000e-01	9.001356e-03	2.261788e+00	2.989773e-02	
5000	1.000000e-01	9.001374e-03	2.323844e+00	2.989770e-02	
5100	1.000000e-01	9.001392e-03	2.386689e+00	2.989767e-02	
5200	1.000000e-01	9.001411e-03	2.450331e+00	2.989764e-02	
5300	1.000000e-01	9.001433e-03	2.514782e+00	2.989761e-02	
5400	1.000000e-01	9.001452e-03	2.580051e+00	2.989757e-02	
5500	1.000000e-01	9.001473e-03	2.646149e+00	2.989754e-02	
5600	1.000000e-01	9.001493e-03	2.713088e+00	2.989751e-02	
