step	cyano	ecw	
0	4.765901e-14	0.000000e+00	
100	4.851059e-14	0.000000e+00	
200	4.937739e-14	0.000000e+00	
300	5.025968e-14	0.000000e+00	
400	5.115774e-14	0.000000e+00	
500	5.207184e-14	0.000000e+00	
600	5.300227e-14	0.000000e+00	
700	5.394933e-14	0.000000e+00	
800	5.491331e-14	0.000000e+00	
900	5.589452e-14	0.000000e+00	
1000	5.689326e-14	0.000000e+00	
1100	5.790984e-14	0.000000e+00	
1200	5.894459e-14	0.000000e+00	
1300	5.999783e-14	0.000000e+00	
1400	6.106989e-14	0.000000e+00	
1500	6.216110e-14	0.000000e+00	
1600	6.327181e-14	0.000000e+00	
1700	6.440237e-14	0.000000e+00	
1800	6.555313e-14	0.000000e+00	
1900	6.672445e-14	0.000000e+00	
2000	6.791670e-14	0.000000e+00	
2100	6.913026e-14	0.000000e+00	
2200	7.036549e-14	0.000000e+00	
2300	7.162280e-14	0.000000e+00	
2400	7.290258e-14	0.000000e+00	
2500	7.420522e-14	0.000000e+00	
2600	7.553114e-14	0.000000e+00	
2700	7.688075e-14	0.000000e+00	
2800	7.825448e-14	0.000000e+00	
2900	7.965275e-14	0.000000e+00	
3000	8.107601e-14	0.000000e+00	
3100	8.252470e-14	0.000000e+00	
3200	8.399927e-14	0.000000e+00	
3300	8.550019e-14	0.000000e+00	
3400	8.702793e-14	0.000000e+00	
3500	8.858297e-14	0.000000e+00	
3600	9.016579e-14	0.000000e+00	
3700	9.177690e-14	0.000000e+00	
3800	9.341680e-14	0.000000e+00	
3900	9.508599e-14	0.000000e+00	
4000	9.678501e-14	0.000000e+00	
4100	9.851439e-14	0.000000e+00	
4200	1.002747e-13	0.000000e+00	
4300	1.020664e-13	0.000000e+00	
4400	1.038902e-13	0.000000e+00	
4500	1.057465e-13	0.000000e+00	
4600	1.076360e-13	0.000000e+00	
4700	1.095593e-13	0.000000e+00	
4800	1.115169e-13	0.000000e+00	
4900	1.135095e-13	0.000000e+00	
5000	1.155377e-13	0.000000e+00	
5100	1.176022e-13	0.000000e+00	
5200	1.197035e-13	0.000000e+00	
5300	1.218424e-13	0.000000e+00	
5400	1.240195e-13	0.000000e+00	
5500	1.262356e-13	0.000000e+00	
5600	1.284912e-13	0.000000e+00	
5700	1.307871e-13	0.000000e+00	
5800	1.331240e-13	0.000000e+00	
5900	1.355027e-13	0.000000e+00	
6000	1.379239e-13	0.000000e+00	
6100	1.403884e-13	0.000000e+00	
6200	1.428969e-13	0.000000e+00	
6300	1.454502e-13	0.000000e+00	
6400	1.480491e-13	0.000000e+00	
6500	1.506945e-13	0.000000e+00	
6600	1.533871e-13	0.000000e+00	
6700	1.561279e-13	0.000000e+00	
6800	1.589176e-13	0.000000e+00	
6900	1.617572e-13	0.000000e+00	
7000	1.646475e-13	0.000000e+00	
7100	1.675895e-13	0.000000e+00	
7200	1.705840e-13	0.000000e+00	
7300	1.736320e-13	0.000000e+00	
7400	1.767345e-13	0.000000e+00	
7500	1.798925e-13	0.000000e+00	
7600	1.831068e-13	0.000000e+00	
7700	1.863786e-13	0.000000e+00	
7800	1.897089e-13	0.000000e+00	
7900	1.930986e-13	0.000000e+00	
8000	1.965490e-13	0.000000e+00	
8100	2.000609e-13	0.000000e+00	
8200	2.036357e-13	0.000000e+00	
8300	2.072743e-13	0.000000e+00	
8400	2.109779e-13	0.000000e+00	
8500	2.147477e-13	0.000000e+00	
8600	2.185849e-13	0.000000e+00	
8700	2.224906e-13	0.000000e+00	
8800	2.264661e-13	0.000000e+00	
8900	2.305126e-13	0.000000e+00	
9000	2.346315e-13	0.000000e+00	
9100	2.388239e-13	0.000000e+00	
9200	2.430913e-13	0.000000e+00	
9300	2.474349e-13	0.000000e+00	
9400	2.518561e-13	0.000000e+00	
9500	2.563563e-13	0.000000e+00	
9600	2.609370e-13	0.000000e+00	
9700	2.655994e-13	0.000000e+00	
9800	2.703452e-13	0.000000e+00	
9900	2.751758e-13	0.000000e+00	
10000	2.800927e-13	0.000000e+00	
