step	sub	o2	suc	co2	
0	1.000000e-01	9.000000e-03	3.420000e-20	2.990000e-02	
100	1.000000e-01	9.003385e-03	5.663831e-03	2.989436e-02	
200	1.000000e-01	9.003446e-03	1.125181e-02	2.989426e-02	
300	1.000000e-01	9.003507e-03	1.693882e-02	2.989416e-02	
400	1.000000e-01	9.003570e-03	2.272711e-02	2.989406e-02	
500	1.000000e-01	9.003634e-03	2.861866e-02	2.989395e-02	
600	1.000000e-01	9.003699e-03	3.461540e-02	2.989384e-02	
700	1.000000e-01	9.003765e-03	4.071924e-02	2.989373e-02	
800	1.000000e-01	9.003813e-03	4.693208e-02	2.989365e-02	
900	1.000000e-01	9.003881e-03	5.325589e-02	2.989354e-02	
1000	1.000000e-01	9.003950e-03	5.969266e-02	2.989342e-02	
1100	1.000000e-01	9.004021e-03	6.624441e-02	2.989331e-02	
1200	1.000000e-01	9.004093e-03	7.291320e-02	2.989319e-02	
1300	1.000000e-01	9.004166e-03	7.970112e-02	2.989306e-02	
1400	1.000000e-01	9.004240e-03	8.661031e-02	2.989294e-02	
1500	1.000000e-01	9.004316e-03	9.364292e-02	2.989281e-02	
1600	1.000000e-01	9.004399e-03	1.008012e-01	2.989268e-02	
1700	1.000000e-01	9.004478e-03	1.080873e-01	2.989254e-02	
1800	1.000000e-01	9.004537e-03	1.155036e-01	2.989245e-02	
1900	1.000000e-01	9.004618e-03	1.230524e-01	2.989231e-02	
2000	1.000000e-01	9.004679e-03	1.307360e-01	2.989221e-02	
2100	1.000000e-01	9.004745e-03	1.385569e-01	2.989210e-02	
2200	1.000000e-01	9.004829e-03	1.465176e-01	2.989196e-02	
2300	1.000000e-01	9.004916e-03	1.546205e-01	2.989182e-02	
2400	1.000000e-01	9.005003e-03	1.628681e-01	2.989167e-02	
2500	1.000000e-01	9.005093e-03	1.712631e-01	2.989152e-02	
2600	1.000000e-01	9.005184e-03	1.798081e-01	2.989137e-02	
2700	1.000000e-01	9.005276e-03	1.885058e-01	2.989121e-02	
2800	1.000000e-01	9.005371e-03	1.973589e-01	2.989106e-02	
2900	1.000000e-01	9.005467e-03	2.063701e-01	2.989090e-02	
3000	1.000000e-01	9.005564e-03	2.155424e-01	2.989074e-02	
3100	1.000000e-01	9.005664e-03	2.248785e-01	2.989057e-02	
3200	1.000000e-01	9.005765e-03	2.343814e-01	2.989040e-02	
3300	1.000000e-01	9.005868e-03	2.440540e-01	2.989023e-02	
3400	1.000000e-01	9.005973e-03	2.538995e-01	2.989006e-02	
3500	1.000000e-01	9.006080e-03	2.639209e-01	2.988988e-02	
3600	1.000000e-01	9.006188e-03	2.741213e-01	2.988970e-02	
3700	1.000000e-01	9.006299e-03	2.845040e-01	2.988951e-02	
3800	1.000000e-01	9.006411e-03	2.950722e-01	2.988932e-02	
3900	1.000000e-01	9.006526e-03	3.058293e-01	2.988913e-02	
4000	1.000000e-01	9.006643e-03	3.167785e-01	2.988894e-02	
4100	1.000000e-01	9.006757e-03	3.279234e-01	2.988875e-02	
4200	1.000000e-01	9.006858e-03	3.392674e-01	2.988858e-02	
4300	1.000000e-01	9.006981e-03	3.508140e-01	2.988838e-02	
4400	1.000000e-01	9.007105e-03	3.625670e-01	2.988817e-02	
4500	1.000000e-01	9.007232e-03	3.745300e-01	2.988796e-02	
4600	1.000000e-01	9.007362e-03	3.867067e-01	2.988774e-02	
4700	1.000000e-01	9.007493e-03	3.991010e-01	2.988752e-02	
4800	1.000000e-01	9.007627e-03	4.117167e-01	2.988730e-02	
