step	sub	o2	suc	co2	
0	1.000000e-01	9.000000e-03	3.420000e-20	2.990000e-02	
100	1.000000e-01	9.003967e-03	7.706983e-03	2.989340e-02	
200	1.000000e-01	9.004033e-03	1.530091e-02	2.989329e-02	
300	1.000000e-01	9.004100e-03	2.301942e-02	2.989317e-02	
400	1.000000e-01	9.004169e-03	3.086565e-02	2.989306e-02	
500	1.000000e-01	9.004238e-03	3.884206e-02	2.989294e-02	
600	1.000000e-01	9.004309e-03	4.695094e-02	2.989283e-02	
700	1.000000e-01	9.004380e-03	5.519461e-02	2.989271e-02	
800	1.000000e-01	9.004453e-03	6.357545e-02	2.989259e-02	
900	1.000000e-01	9.004527e-03	7.209569e-02	2.989246e-02	
1000	1.000000e-01	9.004603e-03	8.075767e-02	2.989234e-02	
1100	1.000000e-01	9.004679e-03	8.956375e-02	2.989221e-02	
1200	1.000000e-01	9.004757e-03	9.851636e-02	2.989208e-02	
1300	1.000000e-01	9.004837e-03	1.076180e-01	2.989195e-02	
1400	1.000000e-01	9.004917e-03	1.168710e-01	2.989181e-02	
1500	1.000000e-01	9.004999e-03	1.262781e-01	2.989168e-02	
1600	1.000000e-01	9.005082e-03	1.358418e-01	2.989154e-02	
1700	1.000000e-01	9.005167e-03	1.455646e-01	2.989140e-02	
1800	1.000000e-01	9.005253e-03	1.554493e-01	2.989125e-02	
1900	1.000000e-01	9.005340e-03	1.654985e-01	2.989111e-02	
2000	1.000000e-01	9.005429e-03	1.757150e-01	2.989096e-02	
2100	1.000000e-01	9.005520e-03	1.861016e-01	2.989081e-02	
2200	1.000000e-01	9.005612e-03	1.966611e-01	2.989066e-02	
2300	1.000000e-01	9.005705e-03	2.073964e-01	2.989050e-02	
2400	1.000000e-01	9.005800e-03	2.183103e-01	2.989034e-02	
2500	1.000000e-01	9.005897e-03	2.294060e-01	2.989018e-02	
2600	1.000000e-01	9.005995e-03	2.406864e-01	2.989002e-02	
2700	1.000000e-01	9.006095e-03	2.521545e-01	2.988985e-02	
2800	1.000000e-01	9.006196e-03	2.638136e-01	2.988968e-02	
2900	1.000000e-01	9.006299e-03	2.756668e-01	2.988951e-02	
3000	1.000000e-01	9.006404e-03	2.877174e-01	2.988934e-02	
3100	1.000000e-01	9.006529e-03	2.999685e-01	2.988913e-02	
3200	1.000000e-01	9.006638e-03	3.124236e-01	2.988895e-02	
3300	1.000000e-01	9.006748e-03	3.250861e-01	2.988876e-02	
3400	1.000000e-01	9.006860e-03	3.379594e-01	2.988858e-02	
3500	1.000000e-01	9.006975e-03	3.510470e-01	2.988839e-02	
3600	1.000000e-01	9.007091e-03	3.643524e-01	2.988819e-02	
3700	1.000000e-01	9.007209e-03	3.778794e-01	2.988800e-02	
3800	1.000000e-01	9.007329e-03	3.916316e-01	2.988780e-02	
3900	1.000000e-01	9.007451e-03	4.056127e-01	2.988759e-02	
4000	1.000000e-01	9.007575e-03	4.198266e-01	2.988739e-02	
4100	1.000000e-01	9.007701e-03	4.342772e-01	2.988718e-02	
4200	1.000000e-01	9.007829e-03	4.489683e-01	2.988696e-02	
4300	1.000000e-01	9.007960e-03	4.639040e-01	2.988675e-02	
4400	1.000000e-01	9.008092e-03	4.790884e-01	2.988653e-02	
4500	1.000000e-01	9.008227e-03	4.945256e-01	2.988630e-02	
4600	1.000000e-01	9.008364e-03	5.102198e-01	2.988607e-02	
4700	1.000000e-01	9.008503e-03	5.261754e-01	2.988584e-02	
4800	1.000000e-01	9.008645e-03	5.423965e-01	2.988561e-02	
4900	1.000000e-01	9.008789e-03	5.588877e-01	2.988537e-02	
5000	1.000000e-01	9.008935e-03	5.756535e-01	2.988512e-02	
5100	1.000000e-01	9.009084e-03	5.926984e-01	2.988488e-02	
5200	1.000000e-01	9.009235e-03	6.100272e-01	2.988462e-02	
5300	1.000000e-01	9.009396e-03	6.276444e-01	2.988436e-02	
5400	1.000000e-01	9.009559e-03	6.455549e-01	2.988408e-02	
5500	1.000000e-01	9.009718e-03	6.637636e-01	2.988382e-02	
5600	1.000000e-01	9.009879e-03	6.822754e-01	2.988355e-02	
5700	1.000000e-01	9.010044e-03	7.010955e-01	2.988328e-02	
5800	1.000000e-01	9.010211e-03	7.202289e-01	2.988300e-02	
5900	1.000000e-01	9.010362e-03	7.396809e-01	2.988275e-02	
6000	1.000000e-01	9.010535e-03	7.594568e-01	2.988246e-02	
6100	1.000000e-01	9.010710e-03	7.795619e-01	2.988217e-02	
6200	1.000000e-01	9.010888e-03	8.000018e-01	2.988187e-02	
6300	1.000000e-01	9.011070e-03	8.207820e-01	2.988157e-02	
6400	1.000000e-01	9.011238e-03	8.419081e-01	2.988129e-02	
