step	sub	o2	suc	co2	
0	1.000000e-01	9.000000e-03	3.420000e-20	2.990000e-02	
100	1.000000e-01	9.000850e-03	3.834987e-02	2.989858e-02	
200	1.000000e-01	9.000861e-03	7.596844e-02	2.989857e-02	
300	1.000000e-01	9.000872e-03	1.140468e-01	2.989855e-02	
400	1.000000e-01	9.000884e-03	1.525944e-01	2.989853e-02	
500	1.000000e-01	9.000895e-03	1.916187e-01	2.989851e-02	
600	1.000000e-01	9.000904e-03	2.311279e-01	2.989849e-02	
700	1.000000e-01	9.000916e-03	2.711295e-01	2.989847e-02	
800	1.000000e-01	9.000928e-03	3.116308e-01	2.989845e-02	
900	1.000000e-01	9.000938e-03	3.526392e-01	2.989844e-02	
1000	1.000000e-01	9.000950e-03	3.941622e-01	2.989842e-02	
1100	1.000000e-01	9.000963e-03	4.362071e-01	2.989840e-02	
1200	1.000000e-01	9.000978e-03	4.787816e-01	2.989837e-02	
1300	1.000000e-01	9.000991e-03	5.218933e-01	2.989835e-02	
1400	1.000000e-01	9.001004e-03	5.655497e-01	2.989833e-02	
1500	1.000000e-01	9.001018e-03	6.097588e-01	2.989830e-02	
1600	1.000000e-01	9.001031e-03	6.545284e-01	2.989828e-02	
1700	1.000000e-01	9.001045e-03	6.998665e-01	2.989826e-02	
1800	1.000000e-01	9.001054e-03	7.457811e-01	2.989824e-02	
1900	1.000000e-01	9.001068e-03	7.922804e-01	2.989822e-02	
2000	1.000000e-01	9.001082e-03	8.393725e-01	2.989820e-02	
2100	1.000000e-01	9.001098e-03	8.870658e-01	2.989817e-02	
2200	1.000000e-01	9.001110e-03	9.353688e-01	2.989815e-02	
2300	1.000000e-01	9.001124e-03	9.842899e-01	2.989813e-02	
2400	1.000000e-01	9.001139e-03	1.033838e+00	2.989810e-02	
2500	1.000000e-01	9.001150e-03	1.084021e+00	2.989808e-02	
2600	1.000000e-01	9.001159e-03	1.134849e+00	2.989807e-02	
2700	1.000000e-01	9.001174e-03	1.186330e+00	2.989804e-02	
2800	1.000000e-01	9.001190e-03	1.238474e+00	2.989802e-02	
2900	1.000000e-01	9.001205e-03	1.291288e+00	2.989799e-02	
3000	1.000000e-01	9.001210e-03	1.344784e+00	2.989798e-02	
3100	1.000000e-01	9.001226e-03	1.398970e+00	2.989795e-02	
3200	1.000000e-01	9.001243e-03	1.453855e+00	2.989793e-02	
3300	1.000000e-01	9.001259e-03	1.509450e+00	2.989790e-02	
3400	1.000000e-01	9.001276e-03	1.565763e+00	2.989787e-02	
3500	1.000000e-01	9.001293e-03	1.622806e+00	2.989784e-02	
3600	1.000000e-01	9.001310e-03	1.680587e+00	2.989782e-02	
3700	1.000000e-01	9.001331e-03	1.739117e+00	2.989778e-02	
3800	1.000000e-01	9.001353e-03	1.798406e+00	2.989774e-02	
3900	1.000000e-01	9.001364e-03	1.858465e+00	2.989772e-02	
4000	1.000000e-01	9.001382e-03	1.919303e+00	2.989769e-02	
4100	1.000000e-01	9.001408e-03	1.980932e+00	2.989765e-02	
4200	1.000000e-01	9.001426e-03	2.043362e+00	2.989762e-02	
4300	1.000000e-01	9.001445e-03	2.106605e+00	2.989759e-02	
4400	1.000000e-01	9.001464e-03	2.170670e+00	2.989756e-02	
4500	1.000000e-01	9.001481e-03	2.235570e+00	2.989753e-02	
4600	1.000000e-01	9.001500e-03	2.301315e+00	2.989750e-02	
4700	1.000000e-01	9.001520e-03	2.367918e+00	2.989746e-02	
4800	1.000000e-01	9.001540e-03	2.435389e+00	2.989743e-02	
4900	1.000000e-01	9.001557e-03	2.503741e+00	2.989740e-02	
5000	1.000000e-01	9.001575e-03	2.572985e+00	2.989737e-02	
5100	1.000000e-01	9.001596e-03	2.643133e+00	2.989734e-02	
5200	1.000000e-01	9.001612e-03	2.714198e+00	2.989731e-02	
5300	1.000000e-01	9.001633e-03	2.786192e+00	2.989728e-02	
5400	1.000000e-01	9.001658e-03	2.859127e+00	2.989723e-02	
5500	1.000000e-01	9.001684e-03	2.933017e+00	2.989719e-02	
5600	1.000000e-01	9.001708e-03	3.007873e+00	2.989715e-02	
5700	1.000000e-01	9.001732e-03	3.083709e+00	2.989711e-02	
5800	1.000000e-01	9.001763e-03	3.160538e+00	2.989706e-02	
5900	1.000000e-01	9.001787e-03	3.238374e+00	2.989702e-02	
6000	1.000000e-01	9.001813e-03	3.317229e+00	2.989697e-02	
6100	1.000000e-01	9.001832e-03	3.397118e+00	2.989694e-02	
6200	1.000000e-01	9.001851e-03	3.478053e+00	2.989691e-02	
6300	1.000000e-01	9.001873e-03	3.560051e+00	2.989687e-02	
6400	1.000000e-01	9.001895e-03	3.643123e+00	2.989684e-02	
6500	1.000000e-01	9.001917e-03	3.727286e+00	2.989680e-02	
6600	1.000000e-01	9.001934e-03	3.812554e+00	2.989677e-02	
6700	1.000000e-01	9.001966e-03	3.898940e+00	2.989672e-02	
6800	1.000000e-01	9.001998e-03	3.986461e+00	2.989667e-02	
6900	1.000000e-01	9.002024e-03	4.075132e+00	2.989662e-02	
7000	1.000000e-01	9.002043e-03	4.164967e+00	2.989659e-02	
7100	1.000000e-01	9.002070e-03	4.255982e+00	2.989655e-02	
7200	1.000000e-01	9.002098e-03	4.348194e+00	2.989650e-02	
7300	1.000000e-01	9.002126e-03	4.441618e+00	2.989645e-02	
7400	1.000000e-01	9.002154e-03	4.536270e+00	2.989641e-02	
7500	1.000000e-01	9.002183e-03	4.632167e+00	2.989636e-02	
7600	1.000000e-01	9.002212e-03	4.729325e+00	2.989631e-02	
7700	1.000000e-01	9.002235e-03	4.827761e+00	2.989627e-02	
7800	1.000000e-01	9.002267e-03	4.927492e+00	2.989622e-02	
7900	1.000000e-01	9.002297e-03	5.028535e+00	2.989617e-02	
8000	1.000000e-01	9.002329e-03	5.130908e+00	2.989611e-02	
8100	1.000000e-01	9.002365e-03	5.234629e+00	2.989605e-02	
8200	1.000000e-01	9.002402e-03	5.339715e+00	2.989599e-02	
8300	1.000000e-01	9.002440e-03	5.446185e+00	2.989593e-02	
8400	1.000000e-01	9.002469e-03	5.554057e+00	2.989588e-02	
8500	1.000000e-01	9.002502e-03	5.663350e+00	2.989582e-02	
8600	1.000000e-01	9.002535e-03	5.774083e+00	2.989577e-02	
8700	1.000000e-01	9.002569e-03	5.886274e+00	2.989571e-02	
8800	1.000000e-01	9.002603e-03	5.999943e+00	2.989566e-02	
8900	1.000000e-01	9.002637e-03	6.115111e+00	2.989560e-02	
9000	1.000000e-01	9.002667e-03	6.231795e+00	2.989555e-02	
9100	1.000000e-01	9.002705e-03	6.350018e+00	2.989549e-02	
9200	1.000000e-01	9.002734e-03	6.469799e+00	2.989544e-02	
9300	1.000000e-01	9.002770e-03	6.591159e+00	2.989538e-02	
9400	1.000000e-01	9.002807e-03	6.714119e+00	2.989532e-02	
9500	1.000000e-01	9.002847e-03	6.838700e+00	2.989525e-02	
9600	1.000000e-01	9.002880e-03	6.964924e+00	2.989519e-02	
9700	1.000000e-01	9.002918e-03	7.092813e+00	2.989513e-02	
9800	1.000000e-01	9.002956e-03	7.222388e+00	2.989507e-02	
9900	1.000000e-01	9.002993e-03	7.353672e+00	2.989501e-02	
10000	1.000000e-01	9.003019e-03	7.486687e+00	2.989496e-02	
10100	1.000000e-01	9.003065e-03	7.621457e+00	2.989489e-02	
10200	1.000000e-01	9.003113e-03	7.758005e+00	2.989481e-02	
10300	1.000000e-01	9.003158e-03	7.896354e+00	2.989473e-02	
10400	1.000000e-01	9.003192e-03	8.036529e+00	2.989467e-02	
10500	1.000000e-01	9.003237e-03	8.178554e+00	2.989460e-02	
10600	1.000000e-01	9.003281e-03	8.322453e+00	2.989452e-02	
10700	1.000000e-01	9.003314e-03	8.468251e+00	2.989447e-02	
10800	1.000000e-01	9.003349e-03	8.615974e+00	2.989441e-02	
10900	1.000000e-01	9.003398e-03	8.765646e+00	2.989433e-02	
11000	1.000000e-01	9.003443e-03	8.917293e+00	2.989425e-02	
11100	1.000000e-01	9.003483e-03	9.070942e+00	2.989419e-02	
11200	1.000000e-01	9.003529e-03	9.226620e+00	2.989411e-02	
11300	1.000000e-01	9.003578e-03	9.384353e+00	2.989403e-02	
11400	1.000000e-01	9.003630e-03	9.544168e+00	2.989394e-02	
11500	1.000000e-01	9.003678e-03	9.706092e+00	2.989386e-02	
11600	1.000000e-01	9.003727e-03	9.870155e+00	2.989378e-02	
11700	1.000000e-01	9.003773e-03	1.003638e+01	2.989370e-02	
11800	1.000000e-01	9.003822e-03	1.020481e+01	2.989362e-02	
11900	1.000000e-01	9.003860e-03	1.037546e+01	2.989356e-02	
12000	1.000000e-01	9.003916e-03	1.054836e+01	2.989346e-02	
12100	1.000000e-01	9.003971e-03	1.072354e+01	2.989337e-02	
12200	1.000000e-01	9.004029e-03	1.090104e+01	2.989327e-02	
12300	1.000000e-01	9.004086e-03	1.108088e+01	2.989318e-02	
12400	1.000000e-01	9.004141e-03	1.126310e+01	2.989309e-02	
12500	1.000000e-01	9.004195e-03	1.144772e+01	2.989300e-02	
12600	1.000000e-01	9.004249e-03	1.163478e+01	2.989291e-02	
12700	1.000000e-01	9.004307e-03	1.182431e+01	2.989281e-02	
12800	1.000000e-01	9.004359e-03	1.201635e+01	2.989273e-02	
12900	1.000000e-01	9.004421e-03	1.221092e+01	2.989262e-02	
13000	1.000000e-01	9.004471e-03	1.240807e+01	2.989254e-02	
13100	1.000000e-01	9.004528e-03	1.260781e+01	2.989244e-02	
13200	1.000000e-01	9.004590e-03	1.281020e+01	2.989234e-02	
13300	1.000000e-01	9.004647e-03	1.301526e+01	2.989224e-02	
13400	1.000000e-01	9.004695e-03	1.322303e+01	2.989216e-02	
13500	1.000000e-01	9.004776e-03	1.343354e+01	2.989203e-02	
13600	1.000000e-01	9.004844e-03	1.364684e+01	2.989191e-02	
13700	1.000000e-01	9.004915e-03	1.386295e+01	2.989180e-02	
13800	1.000000e-01	9.004984e-03	1.408192e+01	2.989168e-02	
13900	1.000000e-01	9.005050e-03	1.430378e+01	2.989157e-02	
14000	1.000000e-01	9.005108e-03	1.452857e+01	2.989147e-02	
14100	1.000000e-01	9.005176e-03	1.475633e+01	2.989136e-02	
14200	1.000000e-01	9.005237e-03	1.498710e+01	2.989126e-02	
14300	1.000000e-01	9.005321e-03	1.522092e+01	2.989112e-02	
14400	1.000000e-01	9.005395e-03	1.545783e+01	2.989100e-02	
14500	1.000000e-01	9.005457e-03	1.569787e+01	2.989089e-02	
14600	1.000000e-01	9.005535e-03	1.594108e+01	2.989076e-02	
14700	1.000000e-01	9.005611e-03	1.618751e+01	2.989063e-02	
14800	1.000000e-01	9.005682e-03	1.643719e+01	2.989052e-02	
14900	1.000000e-01	9.005746e-03	1.669017e+01	2.989041e-02	
15000	1.000000e-01	9.005834e-03	1.694650e+01	2.989026e-02	
15100	1.000000e-01	9.005908e-03	1.720621e+01	2.989014e-02	
15200	1.000000e-01	9.005987e-03	1.746935e+01	2.989001e-02	
15300	1.000000e-01	9.006065e-03	1.773597e+01	2.988988e-02	
15400	1.000000e-01	9.006142e-03	1.800612e+01	2.988975e-02	
15500	1.000000e-01	9.006229e-03	1.827983e+01	2.988960e-02	
15600	1.000000e-01	9.006305e-03	1.855717e+01	2.988948e-02	
15700	1.000000e-01	9.006390e-03	1.883816e+01	2.988933e-02	
15800	1.000000e-01	9.006476e-03	1.912287e+01	2.988919e-02	
15900	1.000000e-01	9.006561e-03	1.941135e+01	2.988905e-02	
16000	1.000000e-01	9.006645e-03	1.970363e+01	2.988891e-02	
16100	1.000000e-01	9.006735e-03	1.999978e+01	2.988876e-02	
16200	1.000000e-01	9.006835e-03	2.029984e+01	2.988859e-02	
16300	1.000000e-01	9.006928e-03	2.060387e+01	2.988843e-02	
16400	1.000000e-01	9.007026e-03	2.091192e+01	2.988827e-02	
16500	1.000000e-01	9.007113e-03	2.122403e+01	2.988813e-02	
16600	1.000000e-01	9.007204e-03	2.154027e+01	2.988798e-02	
16700	1.000000e-01	9.007290e-03	2.186070e+01	2.988783e-02	
16800	1.000000e-01	9.007371e-03	2.218535e+01	2.988770e-02	
16900	1.000000e-01	9.007463e-03	2.251430e+01	2.988754e-02	
17000	1.000000e-01	9.007559e-03	2.284759e+01	2.988738e-02	
17100	1.000000e-01	9.007662e-03	2.318529e+01	2.988721e-02	
17200	1.000000e-01	9.007767e-03	2.352745e+01	2.988703e-02	
17300	1.000000e-01	9.007869e-03	2.387413e+01	2.988686e-02	
17400	1.000000e-01	9.007963e-03	2.422540e+01	2.988671e-02	
17500	1.000000e-01	9.008067e-03	2.458130e+01	2.988653e-02	
17600	1.000000e-01	9.008173e-03	2.494192e+01	2.988636e-02	
17700	1.000000e-01	9.008284e-03	2.530729e+01	2.988617e-02	
17800	1.000000e-01	9.008387e-03	2.567750e+01	2.988600e-02	
17900	1.000000e-01	9.008497e-03	2.605260e+01	2.988582e-02	
18000	1.000000e-01	9.008622e-03	2.643266e+01	2.988561e-02	
18100	1.000000e-01	9.008742e-03	2.681774e+01	2.988541e-02	
18200	1.000000e-01	9.008863e-03	2.720790e+01	2.988521e-02	
18300	1.000000e-01	9.008983e-03	2.760323e+01	2.988500e-02	
18400	1.000000e-01	9.009096e-03	2.800378e+01	2.988482e-02	
18500	1.000000e-01	9.009214e-03	2.840962e+01	2.988462e-02	
18600	1.000000e-01	9.009332e-03	2.882083e+01	2.988442e-02	
18700	1.000000e-01	9.009457e-03	2.923747e+01	2.988421e-02	
18800	1.000000e-01	9.009585e-03	2.965962e+01	2.988400e-02	
