step	cyano	ecw	
0	4.347763e-14	9.381634e-15	
100	4.405380e-14	9.376858e-15	
200	4.463761e-14	9.375222e-15	
300	4.522916e-14	9.376678e-15	
400	4.582855e-14	9.381206e-15	
500	4.643588e-14	9.388788e-15	
600	4.705126e-14	9.399406e-15	
700	4.767479e-14	9.413046e-15	
800	4.830659e-14	9.429699e-15	
900	4.894675e-14	9.449358e-15	
1000	4.959541e-14	9.472019e-15	
1100	5.025266e-14	9.497679e-15	
1200	5.091862e-14	9.526339e-15	
1300	5.159340e-14	9.558002e-15	
1400	5.227713e-14	9.592674e-15	
1500	5.296991e-14	9.630363e-15	
1600	5.367188e-14	9.671081e-15	
1700	5.438315e-14	9.714840e-15	
1800	5.510385e-14	9.761660e-15	
1900	5.583410e-14	9.811561e-15	
2000	5.657403e-14	9.864564e-15	
2100	5.732376e-14	9.920697e-15	
2200	5.808342e-14	9.979984e-15	
2300	5.885316e-14	1.004246e-14	
2400	5.963309e-14	1.010815e-14	
2500	6.042336e-14	1.017709e-14	
2600	6.122411e-14	1.024933e-14	
2700	6.203546e-14	1.032490e-14	
2800	6.285757e-14	1.040384e-14	
2900	6.369057e-14	1.048620e-14	
3000	6.453461e-14	1.057203e-14	
3100	6.538984e-14	1.066138e-14	
3200	6.625640e-14	1.075430e-14	
3300	6.713444e-14	1.085086e-14	
3400	6.802412e-14	1.095111e-14	
3500	6.892559e-14	1.105511e-14	
3600	6.983901e-14	1.116293e-14	
3700	7.076453e-14	1.127464e-14	
3800	7.170231e-14	1.139031e-14	
3900	7.265253e-14	1.151001e-14	
4000	7.361534e-14	1.163382e-14	
4100	7.459090e-14	1.176182e-14	
4200	7.557940e-14	1.189410e-14	
4300	7.658099e-14	1.203075e-14	
4400	7.759586e-14	1.217185e-14	
4500	7.862417e-14	1.231750e-14	
4600	7.966612e-14	1.246779e-14	
4700	8.072187e-14	1.262284e-14	
4800	8.179161e-14	1.278274e-14	
4900	8.287553e-14	1.294761e-14	
5000	8.397382e-14	1.311755e-14	
5100	8.508665e-14	1.329269e-14	
5200	8.621424e-14	1.347314e-14	
5300	8.735677e-14	1.365904e-14	
5400	8.851444e-14	1.385050e-14	
5500	8.968745e-14	1.404768e-14	
5600	9.087601e-14	1.425070e-14	
5700	9.208031e-14	1.445972e-14	
5800	9.330058e-14	1.467487e-14	
5900	9.453702e-14	1.489632e-14	
6000	9.578984e-14	1.512422e-14	
6100	9.705927e-14	1.535874e-14	
6200	9.834552e-14	1.560005e-14	
6300	9.964882e-14	1.584833e-14	
6400	1.009694e-13	1.610375e-14	
6500	1.023074e-13	1.636651e-14	
6600	1.036632e-13	1.663678e-14	
6700	1.050370e-13	1.691478e-14	
