step	sub	o2	suc	co2	
0	1.000000e-01	9.000000e-03	3.420000e-20	2.990000e-02	
100	1.000000e-01	9.000830e-03	9.862842e-06	2.989862e-02	
200	1.000000e-01	9.000845e-03	2.499740e-05	2.989859e-02	
300	1.000000e-01	9.000860e-03	4.815799e-05	2.989857e-02	
400	1.000000e-01	9.000874e-03	8.347525e-05	2.989854e-02	
500	1.000000e-01	9.000890e-03	1.375907e-04	2.989852e-02	
600	1.000000e-01	9.000906e-03	2.208472e-04	2.989849e-02	
700	1.000000e-01	9.000922e-03	3.500244e-04	2.989846e-02	
800	1.000000e-01	9.000937e-03	5.537076e-04	2.989844e-02	
900	1.000000e-01	9.000954e-03	8.884048e-04	2.989841e-02	
1000	1.000000e-01	9.000971e-03	1.482509e-03	2.989838e-02	
1100	1.000000e-01	9.000989e-03	2.540417e-03	2.989835e-02	
1200	1.000000e-01	9.001007e-03	3.881263e-03	2.989832e-02	
1300	1.000000e-01	9.001025e-03	5.470183e-03	2.989829e-02	
1400	1.000000e-01	9.001044e-03	7.327317e-03	2.989826e-02	
1500	1.000000e-01	9.001062e-03	9.488298e-03	2.989823e-02	
1600	1.000000e-01	9.001082e-03	1.200902e-02	2.989820e-02	
1700	1.000000e-01	9.001101e-03	1.475838e-02	2.989817e-02	
1800	1.000000e-01	9.001121e-03	1.772961e-02	2.989813e-02	
1900	1.000000e-01	9.001141e-03	2.092371e-02	2.989810e-02	
2000	1.000000e-01	9.001162e-03	2.434267e-02	2.989807e-02	
2100	1.000000e-01	9.001183e-03	2.799008e-02	2.989803e-02	
2200	1.000000e-01	9.001204e-03	3.186918e-02	2.989800e-02	
2300	1.000000e-01	9.001226e-03	3.596962e-02	2.989796e-02	
2400	1.000000e-01	9.001248e-03	4.027149e-02	2.989792e-02	
2500	1.000000e-01	9.001271e-03	4.477633e-02	2.989788e-02	
2600	1.000000e-01	9.001294e-03	4.948643e-02	2.989785e-02	
2700	1.000000e-01	9.001317e-03	5.440368e-02	2.989781e-02	
2800	1.000000e-01	9.001341e-03	5.953140e-02	2.989777e-02	
2900	1.000000e-01	9.001364e-03	6.485629e-02	2.989773e-02	
3000	1.000000e-01	9.001389e-03	7.036520e-02	2.989769e-02	
3100	1.000000e-01	9.001414e-03	7.605976e-02	2.989765e-02	
3200	1.000000e-01	9.001440e-03	8.194118e-02	2.989760e-02	
3300	1.000000e-01	9.001466e-03	8.801122e-02	2.989756e-02	
3400	1.000000e-01	9.001492e-03	9.427129e-02	2.989752e-02	
3500	1.000000e-01	9.001519e-03	1.007247e-01	2.989747e-02	
3600	1.000000e-01	9.001546e-03	1.073722e-01	2.989743e-02	
3700	1.000000e-01	9.001574e-03	1.142166e-01	2.989738e-02	
3800	1.000000e-01	9.001604e-03	1.212570e-01	2.989733e-02	
3900	1.000000e-01	9.001633e-03	1.284992e-01	2.989728e-02	
4000	1.000000e-01	9.001666e-03	1.359492e-01	2.989723e-02	
4100	1.000000e-01	9.001696e-03	1.436066e-01	2.989718e-02	
4200	1.000000e-01	9.001727e-03	1.514748e-01	2.989712e-02	
4300	1.000000e-01	9.001758e-03	1.595570e-01	2.989707e-02	
4400	1.000000e-01	9.001790e-03	1.678549e-01	2.989702e-02	
4500	1.000000e-01	9.001823e-03	1.763729e-01	2.989697e-02	
4600	1.000000e-01	9.001854e-03	1.851172e-01	2.989691e-02	
4700	1.000000e-01	9.001888e-03	1.940889e-01	2.989686e-02	
4800	1.000000e-01	9.001927e-03	2.032959e-01	2.989679e-02	
4900	1.000000e-01	9.001961e-03	2.127375e-01	2.989673e-02	
5000	1.000000e-01	9.001992e-03	2.224154e-01	2.989668e-02	
5100	1.000000e-01	9.002028e-03	2.323350e-01	2.989662e-02	
5200	1.000000e-01	9.002066e-03	2.425015e-01	2.989656e-02	
5300	1.000000e-01	9.002104e-03	2.529184e-01	2.989650e-02	
5400	1.000000e-01	9.002136e-03	2.635900e-01	2.989644e-02	
5500	1.000000e-01	9.002175e-03	2.745213e-01	2.989638e-02	
5600	1.000000e-01	9.002215e-03	2.857157e-01	2.989631e-02	
5700	1.000000e-01	9.002255e-03	2.971755e-01	2.989625e-02	
5800	1.000000e-01	9.002293e-03	3.084337e-01	2.989618e-02	
5900	1.000000e-01	9.002334e-03	3.199532e-01	2.989611e-02	
6000	1.000000e-01	9.002376e-03	3.317379e-01	2.989604e-02	
6100	1.000000e-01	9.002421e-03	3.440577e-01	2.989597e-02	
6200	1.000000e-01	9.002464e-03	3.566599e-01	2.989590e-02	
6300	1.000000e-01	9.002509e-03	3.695407e-01	2.989582e-02	
6400	1.000000e-01	9.002554e-03	3.826542e-01	2.989575e-02	
6500	1.000000e-01	9.002600e-03	3.960046e-01	2.989567e-02	
6600	1.000000e-01	9.002649e-03	4.095960e-01	2.989559e-02	
6700	1.000000e-01	9.002701e-03	4.234330e-01	2.989550e-02	
6800	1.000000e-01	9.002747e-03	4.375198e-01	2.989543e-02	
6900	1.000000e-01	9.002797e-03	4.518610e-01	2.989534e-02	
7000	1.000000e-01	9.002845e-03	4.664613e-01	2.989526e-02	
7100	1.000000e-01	9.002896e-03	4.813252e-01	2.989518e-02	
7200	1.000000e-01	9.002948e-03	4.964575e-01	2.989509e-02	
7300	1.000000e-01	9.003001e-03	5.118632e-01	2.989500e-02	
7400	1.000000e-01	9.003055e-03	5.275471e-01	2.989491e-02	
7500	1.000000e-01	9.003109e-03	5.435143e-01	2.989482e-02	
7600	1.000000e-01	9.003161e-03	5.597698e-01	2.989474e-02	
7700	1.000000e-01	9.003220e-03	5.763222e-01	2.989464e-02	
7800	1.000000e-01	9.003282e-03	5.931735e-01	2.989454e-02	
7900	1.000000e-01	9.003341e-03	6.103292e-01	2.989444e-02	
8000	1.000000e-01	9.003400e-03	6.277947e-01	2.989434e-02	
8100	1.000000e-01	9.003462e-03	6.455757e-01	2.989424e-02	
8200	1.000000e-01	9.003524e-03	6.636777e-01	2.989413e-02	
8300	1.000000e-01	9.003588e-03	6.821067e-01	2.989403e-02	
8400	1.000000e-01	9.003652e-03	7.008686e-01	2.989392e-02	
8500	1.000000e-01	9.003716e-03	7.199693e-01	2.989381e-02	
8600	1.000000e-01	9.003782e-03	7.394149e-01	2.989370e-02	
8700	1.000000e-01	9.003851e-03	7.592117e-01	2.989359e-02	
