step	sub	o2	suc	co2	
0	1.000000e-01	9.000000e-03	3.420000e-20	2.990000e-02	
100	1.000000e-01	9.001294e-03	9.000973e-04	2.989785e-02	
200	1.000000e-01	9.001319e-03	1.789932e-03	2.989780e-02	
300	1.000000e-01	9.001346e-03	2.697342e-03	2.989776e-02	
400	1.000000e-01	9.001372e-03	3.622737e-03	2.989772e-02	
500	1.000000e-01	9.001400e-03	4.566498e-03	2.989767e-02	
600	1.000000e-01	9.001427e-03	5.529001e-03	2.989762e-02	
700	1.000000e-01	9.001456e-03	6.510635e-03	2.989758e-02	
800	1.000000e-01	9.001485e-03	7.511784e-03	2.989753e-02	
900	1.000000e-01	9.001514e-03	8.532839e-03	2.989748e-02	
1000	1.000000e-01	9.001545e-03	9.574198e-03	2.989743e-02	
1100	1.000000e-01	9.001575e-03	1.063627e-02	2.989738e-02	
1200	1.000000e-01	9.001607e-03	1.171946e-02	2.989733e-02	
1300	1.000000e-01	9.001639e-03	1.282420e-02	2.989727e-02	
1400	1.000000e-01	9.001671e-03	1.395092e-02	2.989722e-02	
1500	1.000000e-01	9.001704e-03	1.510005e-02	2.989716e-02	
1600	1.000000e-01	9.001738e-03	1.627204e-02	2.989711e-02	
1700	1.000000e-01	9.001773e-03	1.746735e-02	2.989705e-02	
1800	1.000000e-01	9.001808e-03	1.868643e-02	2.989699e-02	
1900	1.000000e-01	9.001847e-03	1.992977e-02	2.989693e-02	
2000	1.000000e-01	9.001883e-03	2.119785e-02	2.989686e-02	
2100	1.000000e-01	9.001927e-03	2.249115e-02	2.989679e-02	
2200	1.000000e-01	9.001966e-03	2.381019e-02	2.989673e-02	
2300	1.000000e-01	9.002005e-03	2.515547e-02	2.989666e-02	
2400	1.000000e-01	9.002045e-03	2.652751e-02	2.989660e-02	
2500	1.000000e-01	9.002085e-03	2.792685e-02	2.989653e-02	
2600	1.000000e-01	9.002127e-03	2.935404e-02	2.989646e-02	
2700	1.000000e-01	9.002169e-03	3.080962e-02	2.989639e-02	
2800	1.000000e-01	9.002212e-03	3.229416e-02	2.989632e-02	
2900	1.000000e-01	9.002256e-03	3.380824e-02	2.989624e-02	
3000	1.000000e-01	9.002301e-03	3.535244e-02	2.989617e-02	
3100	1.000000e-01	9.002347e-03	3.692737e-02	2.989609e-02	
3200	1.000000e-01	9.002394e-03	3.853364e-02	2.989602e-02	
3300	1.000000e-01	9.002441e-03	4.017186e-02	2.989594e-02	
3400	1.000000e-01	9.002490e-03	4.184268e-02	2.989585e-02	
3500	1.000000e-01	9.002539e-03	4.354675e-02	2.989577e-02	
3600	1.000000e-01	9.002590e-03	4.528470e-02	2.989569e-02	
3700	1.000000e-01	9.002641e-03	4.705723e-02	2.989560e-02	
3800	1.000000e-01	9.002702e-03	4.886504e-02	2.989550e-02	
3900	1.000000e-01	9.002756e-03	5.070881e-02	2.989541e-02	
4000	1.000000e-01	9.002810e-03	5.258927e-02	2.989532e-02	
4100	1.000000e-01	9.002866e-03	5.450715e-02	2.989523e-02	
4200	1.000000e-01	9.002923e-03	5.646319e-02	2.989513e-02	
4300	1.000000e-01	9.002981e-03	5.845815e-02	2.989504e-02	
4400	1.000000e-01	9.003041e-03	6.049280e-02	2.989494e-02	
4500	1.000000e-01	9.003101e-03	6.256794e-02	2.989484e-02	
4600	1.000000e-01	9.003169e-03	6.468437e-02	2.989472e-02	
4700	1.000000e-01	9.003232e-03	6.684291e-02	2.989462e-02	
4800	1.000000e-01	9.003296e-03	6.904441e-02	2.989451e-02	
4900	1.000000e-01	9.003361e-03	7.128971e-02	2.989440e-02	
5000	1.000000e-01	9.003428e-03	7.357968e-02	2.989429e-02	
5100	1.000000e-01	9.003497e-03	7.591523e-02	2.989418e-02	
5200	1.000000e-01	9.003566e-03	7.829724e-02	2.989406e-02	
5300	1.000000e-01	9.003632e-03	8.072665e-02	2.989395e-02	
5400	1.000000e-01	9.003704e-03	8.320440e-02	2.989383e-02	
5500	1.000000e-01	9.003778e-03	8.573146e-02	2.989371e-02	
5600	1.000000e-01	9.003864e-03	8.830879e-02	2.989357e-02	
5700	1.000000e-01	9.003940e-03	9.093741e-02	2.989344e-02	
5800	1.000000e-01	9.004019e-03	9.361833e-02	2.989331e-02	
5900	1.000000e-01	9.004099e-03	9.635260e-02	2.989318e-02	
6000	1.000000e-01	9.004185e-03	9.914127e-02	2.989303e-02	
6100	1.000000e-01	9.004269e-03	1.019854e-01	2.989289e-02	
6200	1.000000e-01	9.004354e-03	1.048862e-01	2.989275e-02	
6300	1.000000e-01	9.004440e-03	1.078447e-01	2.989261e-02	
6400	1.000000e-01	9.004529e-03	1.108620e-01	2.989246e-02	
6500	1.000000e-01	9.004628e-03	1.139394e-01	2.989229e-02	
6600	1.000000e-01	9.004720e-03	1.170780e-01	2.989214e-02	
6700	1.000000e-01	9.004814e-03	1.202791e-01	2.989198e-02	
6800	1.000000e-01	9.004910e-03	1.235439e-01	2.989182e-02	
6900	1.000000e-01	9.005003e-03	1.268736e-01	2.989167e-02	
7000	1.000000e-01	9.005105e-03	1.302696e-01	2.989150e-02	
7100	1.000000e-01	9.005206e-03	1.337332e-01	2.989133e-02	
7200	1.000000e-01	9.005310e-03	1.372657e-01	2.989116e-02	
7300	1.000000e-01	9.005416e-03	1.408684e-01	2.989098e-02	
7400	1.000000e-01	9.005523e-03	1.445429e-01	2.989080e-02	
7500	1.000000e-01	9.005629e-03	1.482905e-01	2.989063e-02	
7600	1.000000e-01	9.005745e-03	1.521126e-01	2.989043e-02	
7700	1.000000e-01	9.005873e-03	1.560108e-01	2.989022e-02	
7800	1.000000e-01	9.005990e-03	1.599866e-01	2.989003e-02	
