step	sub	o2	suc	co2	
0	1.000000e-01	9.000000e-03	3.420000e-20	2.990000e-02	
100	1.000000e-01	9.000817e-03	3.714528e-02	2.989864e-02	
200	1.000000e-01	9.000828e-03	7.357896e-02	2.989862e-02	
300	1.000000e-01	9.000839e-03	1.104553e-01	2.989860e-02	
400	1.000000e-01	9.000850e-03	1.477850e-01	2.989858e-02	
500	1.000000e-01	9.000861e-03	1.855762e-01	2.989857e-02	
600	1.000000e-01	9.000872e-03	2.238364e-01	2.989855e-02	
700	1.000000e-01	9.000884e-03	2.625731e-01	2.989853e-02	
800	1.000000e-01	9.000895e-03	3.017935e-01	2.989851e-02	
900	1.000000e-01	9.000907e-03	3.415047e-01	2.989849e-02	
1000	1.000000e-01	9.000919e-03	3.817143e-01	2.989847e-02	
1100	1.000000e-01	9.000931e-03	4.224292e-01	2.989845e-02	
1200	1.000000e-01	9.000943e-03	4.636569e-01	2.989843e-02	
1300	1.000000e-01	9.000956e-03	5.054047e-01	2.989841e-02	
1400	1.000000e-01	9.000968e-03	5.476799e-01	2.989839e-02	
1500	1.000000e-01	9.000981e-03	5.904903e-01	2.989836e-02	
1600	1.000000e-01	9.000994e-03	6.338433e-01	2.989834e-02	
1700	1.000000e-01	9.001007e-03	6.777467e-01	2.989832e-02	
1800	1.000000e-01	9.001021e-03	7.222083e-01	2.989830e-02	
1900	1.000000e-01	9.001034e-03	7.672360e-01	2.989828e-02	
2000	1.000000e-01	9.001048e-03	8.128377e-01	2.989825e-02	
2100	1.000000e-01	9.001061e-03	8.590215e-01	2.989823e-02	
2200	1.000000e-01	9.001075e-03	9.057957e-01	2.989821e-02	
2300	1.000000e-01	9.001085e-03	9.531684e-01	2.989819e-02	
2400	1.000000e-01	9.001099e-03	1.001148e+00	2.989817e-02	
2500	1.000000e-01	9.001115e-03	1.049743e+00	2.989814e-02	
2600	1.000000e-01	9.001130e-03	1.098961e+00	2.989812e-02	
2700	1.000000e-01	9.001141e-03	1.148812e+00	2.989810e-02	
2800	1.000000e-01	9.001156e-03	1.199304e+00	2.989807e-02	
2900	1.000000e-01	9.001172e-03	1.250447e+00	2.989805e-02	
3000	1.000000e-01	9.001187e-03	1.302248e+00	2.989802e-02	
3100	1.000000e-01	9.001203e-03	1.354717e+00	2.989799e-02	
3200	1.000000e-01	9.001219e-03	1.407864e+00	2.989797e-02	
3300	1.000000e-01	9.001235e-03	1.461697e+00	2.989794e-02	
3400	1.000000e-01	9.001251e-03	1.516227e+00	2.989791e-02	
3500	1.000000e-01	9.001268e-03	1.571462e+00	2.989789e-02	
3600	1.000000e-01	9.001285e-03	1.627412e+00	2.989786e-02	
3700	1.000000e-01	9.001305e-03	1.684087e+00	2.989782e-02	
3800	1.000000e-01	9.001322e-03	1.741497e+00	2.989780e-02	
3900	1.000000e-01	9.001339e-03	1.799652e+00	2.989777e-02	
4000	1.000000e-01	9.001357e-03	1.858562e+00	2.989774e-02	
