step	sub	o2	suc	co2	
0	1.000000e-01	9.000000e-03	3.420000e-20	2.990000e-02	
100	1.000000e-01	9.000912e-03	1.361471e-05	2.989848e-02	
200	1.000000e-01	9.000927e-03	3.525905e-05	2.989846e-02	
300	1.000000e-01	9.000944e-03	6.908444e-05	2.989843e-02	
400	1.000000e-01	9.000960e-03	1.215340e-04	2.989840e-02	
500	1.000000e-01	9.000977e-03	2.015174e-04	2.989837e-02	
600	1.000000e-01	9.000994e-03	3.237239e-04	2.989835e-02	
700	1.000000e-01	9.001011e-03	5.113895e-04	2.989832e-02	
800	1.000000e-01	9.001029e-03	8.026768e-04	2.989829e-02	
900	1.000000e-01	9.001046e-03	1.265201e-03	2.989826e-02	
1000	1.000000e-01	9.001065e-03	2.040292e-03	2.989823e-02	
1100	1.000000e-01	9.001083e-03	3.334805e-03	2.989820e-02	
1200	1.000000e-01	9.001102e-03	4.937921e-03	2.989817e-02	
1300	1.000000e-01	9.001121e-03	6.808165e-03	2.989813e-02	
1400	1.000000e-01	9.001141e-03	8.952742e-03	2.989810e-02	
1500	1.000000e-01	9.001161e-03	1.138922e-02	2.989807e-02	
1600	1.000000e-01	9.001181e-03	1.407313e-02	2.989803e-02	
1700	1.000000e-01	9.001201e-03	1.697962e-02	2.989800e-02	
1800	1.000000e-01	9.001222e-03	2.010859e-02	2.989796e-02	
1900	1.000000e-01	9.001243e-03	2.346227e-02	2.989793e-02	
2000	1.000000e-01	9.001265e-03	2.704331e-02	2.989789e-02	
2100	1.000000e-01	9.001288e-03	3.086090e-02	2.989786e-02	
2200	1.000000e-01	9.001310e-03	3.491561e-02	2.989782e-02	
2300	1.000000e-01	9.001333e-03	3.921298e-02	2.989778e-02	
2400	1.000000e-01	9.001356e-03	4.375947e-02	2.989774e-02	
2500	1.000000e-01	9.001380e-03	4.856139e-02	2.989770e-02	
2600	1.000000e-01	9.001404e-03	5.362652e-02	2.989766e-02	
2700	1.000000e-01	9.001428e-03	5.896198e-02	2.989762e-02	
2800	1.000000e-01	9.001453e-03	6.457659e-02	2.989758e-02	
2900	1.000000e-01	9.001478e-03	7.047811e-02	2.989754e-02	
3000	1.000000e-01	9.001504e-03	7.667494e-02	2.989750e-02	
3100	1.000000e-01	9.001530e-03	8.310753e-02	2.989745e-02	
3200	1.000000e-01	9.001557e-03	8.975410e-02	2.989741e-02	
3300	1.000000e-01	9.001584e-03	9.661652e-02	2.989736e-02	
3400	1.000000e-01	9.001620e-03	1.037026e-01	2.989730e-02	
3500	1.000000e-01	9.001648e-03	1.110090e-01	2.989726e-02	
3600	1.000000e-01	9.001677e-03	1.185373e-01	2.989721e-02	
3700	1.000000e-01	9.001706e-03	1.262916e-01	2.989716e-02	
3800	1.000000e-01	9.001736e-03	1.342740e-01	2.989711e-02	
3900	1.000000e-01	9.001766e-03	1.424867e-01	2.989706e-02	
4000	1.000000e-01	9.001797e-03	1.509343e-01	2.989701e-02	
4100	1.000000e-01	9.001828e-03	1.596196e-01	2.989696e-02	
4200	1.000000e-01	9.001860e-03	1.685456e-01	2.989690e-02	
4300	1.000000e-01	9.001892e-03	1.777163e-01	2.989685e-02	
4400	1.000000e-01	9.001925e-03	1.871358e-01	2.989679e-02	
4500	1.000000e-01	9.001961e-03	1.968039e-01	2.989673e-02	
4600	1.000000e-01	9.001996e-03	2.067287e-01	2.989668e-02	
4700	1.000000e-01	9.002030e-03	2.169140e-01	2.989662e-02	
4800	1.000000e-01	9.002065e-03	2.273632e-01	2.989656e-02	
4900	1.000000e-01	9.002099e-03	2.380841e-01	2.989651e-02	
5000	1.000000e-01	9.002135e-03	2.490775e-01	2.989644e-02	
5100	1.000000e-01	9.002174e-03	2.603467e-01	2.989638e-02	
5200	1.000000e-01	9.002220e-03	2.721352e-01	2.989630e-02	
5300	1.000000e-01	9.002258e-03	2.842051e-01	2.989624e-02	
5400	1.000000e-01	9.002296e-03	2.966405e-01	2.989618e-02	
5500	1.000000e-01	9.002336e-03	3.093468e-01	2.989611e-02	
5600	1.000000e-01	9.002376e-03	3.222742e-01	2.989604e-02	
5700	1.000000e-01	9.002418e-03	3.354266e-01	2.989597e-02	
5800	1.000000e-01	9.002460e-03	3.488080e-01	2.989590e-02	
5900	1.000000e-01	9.002503e-03	3.624223e-01	2.989583e-02	
6000	1.000000e-01	9.002546e-03	3.762735e-01	2.989576e-02	
6100	1.000000e-01	9.002590e-03	3.903659e-01	2.989569e-02	
6200	1.000000e-01	9.002637e-03	4.047035e-01	2.989561e-02	
6300	1.000000e-01	9.002683e-03	4.192907e-01	2.989553e-02	
6400	1.000000e-01	9.002723e-03	4.341317e-01	2.989547e-02	
6500	1.000000e-01	9.002769e-03	4.492311e-01	2.989539e-02	
6600	1.000000e-01	9.002818e-03	4.645934e-01	2.989531e-02	
6700	1.000000e-01	9.002867e-03	4.802230e-01	2.989523e-02	
6800	1.000000e-01	9.002917e-03	4.961247e-01	2.989514e-02	
6900	1.000000e-01	9.002967e-03	5.123031e-01	2.989506e-02	
7000	1.000000e-01	9.003019e-03	5.287632e-01	2.989497e-02	
7100	1.000000e-01	9.003085e-03	5.455098e-01	2.989486e-02	
7200	1.000000e-01	9.003142e-03	5.625478e-01	2.989477e-02	
7300	1.000000e-01	9.003197e-03	5.798824e-01	2.989468e-02	
7400	1.000000e-01	9.003253e-03	5.975188e-01	2.989458e-02	
7500	1.000000e-01	9.003309e-03	6.154621e-01	2.989449e-02	
7600	1.000000e-01	9.003367e-03	6.337177e-01	2.989439e-02	
7700	1.000000e-01	9.003424e-03	6.522912e-01	2.989430e-02	
7800	1.000000e-01	9.003484e-03	6.711915e-01	2.989420e-02	
7900	1.000000e-01	9.003543e-03	6.904209e-01	2.989410e-02	
8000	1.000000e-01	9.003605e-03	7.099850e-01	2.989400e-02	
8100	1.000000e-01	9.003660e-03	7.298896e-01	2.989391e-02	
8200	1.000000e-01	9.003724e-03	7.501407e-01	2.989380e-02	
8300	1.000000e-01	9.003789e-03	7.707442e-01	2.989369e-02	
8400	1.000000e-01	9.003846e-03	7.917064e-01	2.989360e-02	
8500	1.000000e-01	9.003913e-03	8.130334e-01	2.989348e-02	
8600	1.000000e-01	9.003987e-03	8.347317e-01	2.989336e-02	
8700	1.000000e-01	9.004055e-03	8.568076e-01	2.989325e-02	
