step	sub	o2	suc	co2	
0	1.000000e-01	9.000000e-03	3.420000e-20	2.990000e-02	
100	1.000000e-01	9.001592e-03	1.793962e-03	2.989735e-02	
200	1.000000e-01	9.001623e-03	3.566681e-03	2.989730e-02	
300	1.000000e-01	9.001655e-03	5.373687e-03	2.989724e-02	
400	1.000000e-01	9.001687e-03	7.215764e-03	2.989719e-02	
500	1.000000e-01	9.001720e-03	9.093643e-03	2.989714e-02	
600	1.000000e-01	9.001754e-03	1.100805e-02	2.989708e-02	
700	1.000000e-01	9.001788e-03	1.295970e-02	2.989702e-02	
800	1.000000e-01	9.001823e-03	1.494935e-02	2.989697e-02	
900	1.000000e-01	9.001871e-03	1.697773e-02	2.989689e-02	
1000	1.000000e-01	9.001896e-03	1.904561e-02	2.989684e-02	
1100	1.000000e-01	9.001933e-03	2.115379e-02	2.989678e-02	
1200	1.000000e-01	9.001971e-03	2.330300e-02	2.989672e-02	
1300	1.000000e-01	9.002009e-03	2.549409e-02	2.989665e-02	
1400	1.000000e-01	9.002049e-03	2.772788e-02	2.989659e-02	
1500	1.000000e-01	9.002088e-03	3.000520e-02	2.989652e-02	
1600	1.000000e-01	9.002129e-03	3.232689e-02	2.989646e-02	
1700	1.000000e-01	9.002171e-03	3.469382e-02	2.989639e-02	
1800	1.000000e-01	9.002213e-03	3.710688e-02	2.989632e-02	
1900	1.000000e-01	9.002256e-03	3.956697e-02	2.989624e-02	
2000	1.000000e-01	9.002300e-03	4.207500e-02	2.989617e-02	
2100	1.000000e-01	9.002345e-03	4.463191e-02	2.989610e-02	
2200	1.000000e-01	9.002391e-03	4.723866e-02	2.989602e-02	
2300	1.000000e-01	9.002437e-03	4.989620e-02	2.989594e-02	
2400	1.000000e-01	9.002485e-03	5.260554e-02	2.989586e-02	
2500	1.000000e-01	9.002533e-03	5.536769e-02	2.989578e-02	
2600	1.000000e-01	9.002583e-03	5.818366e-02	2.989570e-02	
2700	1.000000e-01	9.002633e-03	6.105452e-02	2.989562e-02	
2800	1.000000e-01	9.002684e-03	6.398133e-02	2.989553e-02	
2900	1.000000e-01	9.002737e-03	6.696519e-02	2.989544e-02	
3000	1.000000e-01	9.002790e-03	7.000720e-02	2.989536e-02	
3100	1.000000e-01	9.002844e-03	7.310850e-02	2.989526e-02	
3200	1.000000e-01	9.002900e-03	7.627025e-02	2.989517e-02	
3300	1.000000e-01	9.002956e-03	7.949362e-02	2.989508e-02	
3400	1.000000e-01	9.003014e-03	8.277982e-02	2.989498e-02	
3500	1.000000e-01	9.003073e-03	8.613007e-02	2.989488e-02	
3600	1.000000e-01	9.003133e-03	8.954561e-02	2.989478e-02	
3700	1.000000e-01	9.003194e-03	9.302773e-02	2.989468e-02	
3800	1.000000e-01	9.003256e-03	9.657772e-02	2.989458e-02	
3900	1.000000e-01	9.003319e-03	1.001969e-01	2.989447e-02	
4000	1.000000e-01	9.003370e-03	1.038866e-01	2.989439e-02	
4100	1.000000e-01	9.003435e-03	1.076483e-01	2.989428e-02	
4200	1.000000e-01	9.003502e-03	1.114832e-01	2.989417e-02	
4300	1.000000e-01	9.003570e-03	1.153929e-01	2.989406e-02	
4400	1.000000e-01	9.003639e-03	1.193788e-01	2.989394e-02	
4500	1.000000e-01	9.003710e-03	1.234424e-01	2.989382e-02	
4600	1.000000e-01	9.003782e-03	1.275852e-01	2.989370e-02	
4700	1.000000e-01	9.003868e-03	1.318088e-01	2.989356e-02	
4800	1.000000e-01	9.003943e-03	1.361146e-01	2.989344e-02	
4900	1.000000e-01	9.004020e-03	1.405044e-01	2.989331e-02	
5000	1.000000e-01	9.004098e-03	1.449797e-01	2.989318e-02	
5100	1.000000e-01	9.004178e-03	1.495422e-01	2.989304e-02	
5200	1.000000e-01	9.004285e-03	1.541937e-01	2.989287e-02	
5300	1.000000e-01	9.004369e-03	1.589359e-01	2.989273e-02	
5400	1.000000e-01	9.004454e-03	1.637705e-01	2.989258e-02	
5500	1.000000e-01	9.004541e-03	1.686993e-01	2.989244e-02	
5600	1.000000e-01	9.004629e-03	1.737242e-01	2.989229e-02	
5700	1.000000e-01	9.004719e-03	1.788471e-01	2.989214e-02	
5800	1.000000e-01	9.004811e-03	1.840698e-01	2.989199e-02	
5900	1.000000e-01	9.004905e-03	1.893943e-01	2.989183e-02	
6000	1.000000e-01	9.005001e-03	1.948226e-01	2.989167e-02	
6100	1.000000e-01	9.005098e-03	2.003567e-01	2.989151e-02	
6200	1.000000e-01	9.005198e-03	2.059986e-01	2.989135e-02	
6300	1.000000e-01	9.005299e-03	2.117506e-01	2.989118e-02	
